freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,2.89459e+12
4.14212e+02,4.40632e+13,3.23093e+13,2.90318e+12
4.15308e+02,4.40171e+13,3.23157e+13,2.91508e+12
4.16407e+02,4.39709e+13,3.23221e+13,2.93117e+12
4.17510e+02,4.39246e+13,3.23285e+13,2.95258e+12
4.18615e+02,4.38782e+13,3.23350e+13,2.98077e+12
4.19723e+02,4.38317e+13,3.23415e+13,3.01759e+12
4.20834e+02,4.37851e+13,3.23480e+13,3.06544e+12
4.21948e+02,4.37385e+13,3.23546e+13,3.12741e+12
4.23065e+02,4.36917e+13,3.23612e+13,3.20755e+12
4.24185e+02,4.36448e+13,3.23678e+13,3.31110e+12
4.25307e+02,4.35979e+13,3.23745e+13,3.44496e+12
4.26433e+02,4.35508e+13,3.23812e+13,3.61824e+12
4.27562e+02,4.35036e+13,3.23880e+13,3.84306e+12
4.28694e+02,4.34564e+13,3.23948e+13,4.13575e+12
4.29829e+02,4.34090e+13,3.24016e+13,4.51873e+12
4.30966e+02,4.33616e+13,3.24085e+13,5.02334e+12
4.32107e+02,4.33140e+13,3.24154e+13,5.69465e+12
4.33251e+02,4.32664e+13,3.24223e+13,6.59923e+12
4.34398e+02,4.32186e+13,3.24293e+13,7.83762e+12
4.35548e+02,4.31708e+13,3.24363e+13,9.56178e+12
4.36700e+02,4.31229e+13,3.24434e+13,1.19839e+13
4.37856e+02,4.30749e+13,3.24505e+13,1.52902e+13
4.39015e+02,4.30268e+13,3.24577e+13,1.91345e+13
4.40178e+02,4.29786e+13,3.24648e+13,2.16182e+13
4.41343e+02,4.29303e+13,3.24721e+13,2.08074e+13
4.42511e+02,4.28819e+13,3.24793e+13,1.80774e+13
4.43682e+02,4.28334e+13,3.24866e+13,1.53723e+13
4.44857e+02,4.27848e+13,3.24940e+13,1.32538e+13
4.46034e+02,4.27362e+13,3.25014e+13,1.16746e+13
4.47215e+02,4.26874e+13,3.25088e+13,1.04931e+13
4.48399e+02,4.26386e+13,3.25163e+13,9.59293e+12
4.49586e+02,4.25897e+13,3.25238e+13,8.89291e+12
4.50776e+02,4.25406e+13,3.25314e+13,8.33798e+12
4.51969e+02,4.24915e+13,3.25390e+13,7.89052e+12
4.53165e+02,4.24423e+13,3.25466e+13,7.52436e+12
4.54365e+02,4.23930e+13,3.25543e+13,7.22095e+12
4.55567e+02,4.23437e+13,3.25620e+13,6.96683e+12
4.56773e+02,4.22942e+13,3.25698e+13,6.75204e+12
4.57982e+02,4.22446e+13,3.25776e+13,6.56910e+12
4.59195e+02,4.21950e+13,3.25854e+13,6.41229e+12
4.60410e+02,4.21453e+13,3.25934e+13,6.27718e+12
4.61629e+02,4.20954e+13,3.26013e+13,6.16027e+12
4.62851e+02,4.20455e+13,3.26093e+13,6.05880e+12
4.64076e+02,4.19955e+13,3.26173e+13,5.97053e+12
4.65304e+02,4.19455e+13,3.26254e+13,5.89364e+12
4.66536e+02,4.18953e+13,3.26335e+13,5.82667e+12
4.67771e+02,4.18451e+13,3.26417e+13,5.76837e+12
4.69009e+02,4.17947e+13,3.26499e+13,5.71774e+12
4.70251e+02,4.17443e+13,3.26582e+13,5.67393e+12
4.71495e+02,4.16938e+13,3.26665e+13,5.63621e+12
4.72743e+02,4.16432e+13,3.26749e+13,5.60399e+12
4.73995e+02,4.15926e+13,3.26833e+13,5.57674e+12
4.75249e+02,4.15418e+13,3.26917e+13,5.55403e+12
4.76507e+02,4.14910e+13,3.27002e+13,5.53547e+12
4.77769e+02,4.14401e+13,3.27088e+13,5.52075e+12
4.79033e+02,4.13891e+13,3.27174e+13,5.50958e+12
4.80301e+02,4.13380e+13,3.27260e+13,5.50173e+12
4.81573e+02,4.12868e+13,3.27347e+13,5.49699e+12
4.82848e+02,4.12356e+13,3.27435e+13,5.49517e+12
4.84126e+02,4.11843e+13,3.27523e+13,5.49612e+12
4.85407e+02,4.11329e+13,3.27611e+13,5.49971e+12
4.86692e+02,4.10814e+13,3.27700e+13,5.50582e+12
4.87980e+02,4.10299e+13,3.27789e+13,5.51434e+12
4.89272e+02,4.09782e+13,3.27879e+13,5.52520e+12
4.90567e+02,4.09265e+13,3.27970e+13,5.53832e+12
4.91866e+02,4.08747e+13,3.28061e+13,5.55364e+12
4.93168e+02,4.08229e+13,3.28152e+13,5.57110e+12
4.94473e+02,4.07709e+13,3.28244e+13,5.59066e+12
4.95782e+02,4.07189e+13,3.28337e+13,5.61229e+12
4.97094e+02,4.06668e+13,3.28430e+13,5.63596e+12
4.98410e+02,4.06147e+13,3.28524e+13,5.66164e+12
4.99729e+02,4.05624e+13,3.28618e+13,5.68932e+12
5.01052e+02,4.05101e+13,3.28712e+13,5.71899e+12
5.02378e+02,4.04577e+13,3.28808e+13,5.75064e+12
5.03708e+02,4.04053e+13,3.28903e+13,5.78427e+12
5.05042e+02,4.03527e+13,3.29000e+13,5.81989e+12
5.06378e+02,4.03001e+13,3.29096e+13,5.85749e+12
5.07719e+02,4.02474e+13,3.29194e+13,5.89710e+12
5.09063e+02,4.01947e+13,3.29292e+13,5.93871e+12
5.10410e+02,4.01419e+13,3.29390e+13,5.98235e+12
5.11761e+02,4.00890e+13,3.29489e+13,6.02804e+12
5.13116e+02,4.00360e+13,3.29589e+13,6.07579e+12
5.14474e+02,3.99830e+13,3.29689e+13,6.12563e+12
5.15836e+02,3.99299e+13,3.29790e+13,6.17758e+12
5.17201e+02,3.98767e+13,3.29891e+13,6.23166e+12
5.18570e+02,3.98234e+13,3.29993e+13,6.28790e+12
5.19943e+02,3.97701e+13,3.30096e+13,6.34634e+12
5.21319e+02,3.97168e+13,3.30199e+13,6.40700e+12
5.22699e+02,3.96633e+13,3.30302e+13,6.46990e+12
5.24083e+02,3.96098e+13,3.30407e+13,6.53508e+12
5.25470e+02,3.95562e+13,3.30511e+13,6.60258e+12
5.26861e+02,3.95026e+13,3.30617e+13,6.67241e+12
5.28256e+02,3.94489e+13,3.30723e+13,6.74461e+12
