freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.63299e+03,1.94720e-11,2.26775e-11,8.31365e-12
1.63432e+03,1.94720e-11,2.26782e-11,8.31396e-12
1.63564e+03,1.94720e-11,2.26789e-11,8.31428e-12
1.63697e+03,1.94720e-11,2.26796e-11,8.31460e-12
1.63830e+03,1.94720e-11,2.26803e-11,8.31492e-12
1.63963e+03,1.94720e-11,2.26810e-11,8.31524e-12
1.64096e+03,1.94720e-11,2.26817e-11,8.31557e-12
1.64229e+03,1.94720e-11,2.26824e-11,8.31589e-12
1.64362e+03,1.94720e-11,2.26831e-11,8.31623e-12
1.64495e+03,1.94720e-11,2.26838e-11,8.31656e-12
1.64629e+03,1.94720e-11,2.26846e-11,8.31690e-12
1.64763e+03,1.94720e-11,2.26853e-11,8.31724e-12
1.64896e+03,1.94720e-11,2.26860e-11,8.31758e-12
1.65030e+03,1.94720e-11,2.26868e-11,8.31793e-12
1.65164e+03,1.94720e-11,2.26875e-11,8.31827e-12
1.65298e+03,1.94720e-11,2.26883e-11,8.31862e-12
1.65432e+03,1.94720e-11,2.26890e-11,8.31898e-12
1.65566e+03,1.94720e-11,2.26898e-11,8.31934e-12
1.65700e+03,1.94720e-11,2.26905e-11,8.31970e-12
1.65835e+03,1.94720e-11,2.26913e-11,8.32006e-12
1.65969e+03,1.94720e-11,2.26920e-11,8.32043e-12
1.66104e+03,1.94720e-11,2.26928e-11,8.32080e-12
1.66239e+03,1.94720e-11,2.26936e-11,8.32117e-12
1.66374e+03,1.94720e-11,2.26944e-11,8.32155e-12
1.66509e+03,1.94720e-11,2.26951e-11,8.32192e-12
1.66644e+03,1.94720e-11,2.26959e-11,8.32231e-12
1.66779e+03,1.94720e-11,2.26967e-11,8.32269e-12
1.66914e+03,1.94720e-11,2.26975e-11,8.32308e-12
1.67050e+03,1.94720e-11,2.26983e-11,8.32347e-12
1.67185e+03,1.94720e-11,2.26991e-11,8.32387e-12
1.67321e+03,1.94720e-11,2.26999e-11,8.32427e-12
1.67457e+03,1.94720e-11,2.27007e-11,8.32467e-12
1.67592e+03,1.94720e-11,2.27015e-11,8.32508e-12
1.67728e+03,1.94720e-11,2.27024e-11,8.32549e-12
1.67864e+03,1.94720e-11,2.27032e-11,8.32590e-12
1.68001e+03,1.94720e-11,2.27040e-11,8.32632e-12
1.68137e+03,1.94720e-11,2.27049e-11,8.32674e-12
1.68273e+03,1.94720e-11,2.27057e-11,8.32716e-12
1.68410e+03,1.94720e-11,2.27065e-11,8.32759e-12
1.68546e+03,1.94720e-11,2.27074e-11,8.32803e-12
1.68683e+03,1.94720e-11,2.27082e-11,8.32846e-12
1.68820e+03,1.94721e-11,2.27091e-11,8.32890e-12
1.68957e+03,1.94721e-11,2.27100e-11,8.32934e-12
1.69094e+03,1.94721e-11,2.27108e-11,8.32979e-12
1.69231e+03,1.94721e-11,2.27117e-11,8.33024e-12
1.69368e+03,1.94721e-11,2.27126e-11,8.33070e-12
1.69506e+03,1.94721e-11,2.27135e-11,8.33116e-12
1.69643e+03,1.94721e-11,2.27144e-11,8.33162e-12
1.69781e+03,1.94721e-11,2.27152e-11,8.33209e-12
1.69919e+03,1.94721e-11,2.27161e-11,8.33256e-12
1.70057e+03,1.94721e-11,2.27170e-11,8.33304e-12
1.70195e+03,1.94721e-11,2.27180e-11,8.33352e-12
1.70333e+03,1.94721e-11,2.27189e-11,8.33401e-12
1.70471e+03,1.94721e-11,2.27198e-11,8.33450e-12
1.70609e+03,1.94721e-11,2.27207e-11,8.33499e-12
1.70748e+03,1.94721e-11,2.27216e-11,8.33549e-12
1.70886e+03,1.94721e-11,2.27226e-11,8.33599e-12
1.71025e+03,1.94721e-11,2.27235e-11,8.33650e-12
1.71163e+03,1.94721e-11,2.27245e-11,8.33701e-12
1.71302e+03,1.94721e-11,2.27254e-11,8.33753e-12
1.71441e+03,1.94721e-11,2.27264e-11,8.33805e-12
1.71580e+03,1.94721e-11,2.27273e-11,8.33858e-12
1.71720e+03,1.94721e-11,2.27283e-11,8.33911e-12
1.71859e+03,1.94721e-11,2.27293e-11,8.33965e-12
1.71998e+03,1.94721e-11,2.27303e-11,8.34019e-12
1.72138e+03,1.94721e-11,2.27312e-11,8.34074e-12
1.72277e+03,1.94721e-11,2.27322e-11,8.34129e-12
1.72417e+03,1.94721e-11,2.27332e-11,8.34185e-12
1.72557e+03,1.94721e-11,2.27342e-11,8.34241e-12
1.72697e+03,1.94721e-11,2.27352e-11,8.34298e-12
1.72837e+03,1.94721e-11,2.27363e-11,8.34355e-12
1.72977e+03,1.94721e-11,2.27373e-11,8.34413e-12
1.73118e+03,1.94721e-11,2.27383e-11,8.34472e-12
1.73258e+03,1.94721e-11,2.27393e-11,8.34531e-12
1.73399e+03,1.94721e-11,2.27404e-11,8.34590e-12
1.73539e+03,1.94721e-11,2.27414e-11,8.34651e-12
1.73680e+03,1.94721e-11,2.27425e-11,8.34711e-12
1.73821e+03,1.94721e-11,2.27435e-11,8.34773e-12
1.73962e+03,1.94721e-11,2.27446e-11,8.34835e-12
1.74103e+03,1.94721e-11,2.27457e-11,8.34897e-12
1.74244e+03,1.94721e-11,2.27468e-11,8.34960e-12
1.74386e+03,1.94721e-11,2.27478e-11,8.35024e-12
1.74527e+03,1.94721e-11,2.27489e-11,8.35088e-12
1.74669e+03,1.94721e-11,2.27500e-11,8.35153e-12
1.74811e+03,1.94721e-11,2.27511e-11,8.35219e-12
1.74952e+03,1.94721e-11,2.27522e-11,8.35285e-12
1.75094e+03,1.94721e-11,2.27534e-11,8.35352e-12
1.75236e+03,1.94721e-11,2.27545e-11,8.35420e-12
1.75379e+03,1.94721e-11,2.27556e-11,8.35488e-12
1.75521e+03,1.94721e-11,2.27568e-11,8.35557e-12
1.75663e+03,1.94721e-11,2.27579e-11,8.35627e-12
1.75806e+03,1.94721e-11,2.27591e-11,8.35697e-12
1.75948e+03,1.94721e-11,2.27602e-11,8.35768e-12
1.76091e+03,1.94721e-11,2.27614e-11,8.35840e-12
1.76234e+03,1.94721e-11,2.27626e-11,8.35912e-12
