freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
2.44224e+03,1.94728e-11,2.41587e-11,2.79527e-13
2.44322e+03,1.94728e-11,2.41607e-11,2.79536e-13
2.44420e+03,1.94728e-11,2.41626e-11,2.79544e-13
2.44518e+03,1.94728e-11,2.41645e-11,2.79552e-13
2.44617e+03,1.94728e-11,2.41665e-11,2.79561e-13
2.44715e+03,1.94728e-11,2.41684e-11,2.79569e-13
2.44813e+03,1.94728e-11,2.41704e-11,2.79578e-13
2.44911e+03,1.94728e-11,2.41724e-11,2.79586e-13
2.45010e+03,1.94728e-11,2.41744e-11,2.79595e-13
2.45108e+03,1.94728e-11,2.41764e-11,2.79604e-13
2.45206e+03,1.94728e-11,2.41784e-11,2.79613e-13
2.45305e+03,1.94728e-11,2.41804e-11,2.79622e-13
2.45403e+03,1.94728e-11,2.41824e-11,2.79631e-13
2.45502e+03,1.94728e-11,2.41845e-11,2.79640e-13
2.45600e+03,1.94728e-11,2.41865e-11,2.79649e-13
2.45699e+03,1.94728e-11,2.41886e-11,2.79659e-13
2.45798e+03,1.94728e-11,2.41906e-11,2.79668e-13
2.45896e+03,1.94728e-11,2.41927e-11,2.79678e-13
2.45995e+03,1.94728e-11,2.41948e-11,2.79687e-13
2.46094e+03,1.94728e-11,2.41969e-11,2.79697e-13
2.46192e+03,1.94728e-11,2.41991e-11,2.79707e-13
2.46291e+03,1.94728e-11,2.42012e-11,2.79717e-13
2.46390e+03,1.94728e-11,2.42033e-11,2.79727e-13
2.46489e+03,1.94728e-11,2.42055e-11,2.79737e-13
2.46588e+03,1.94728e-11,2.42077e-11,2.79748e-13
2.46687e+03,1.94728e-11,2.42099e-11,2.79758e-13
2.46786e+03,1.94728e-11,2.42120e-11,2.79769e-13
2.46885e+03,1.94728e-11,2.42143e-11,2.79779e-13
2.46984e+03,1.94728e-11,2.42165e-11,2.79790e-13
2.47083e+03,1.94728e-11,2.42187e-11,2.79801e-13
2.47182e+03,1.94728e-11,2.42209e-11,2.79812e-13
2.47282e+03,1.94728e-11,2.42232e-11,2.79823e-13
2.47381e+03,1.94728e-11,2.42255e-11,2.79834e-13
2.47480e+03,1.94728e-11,2.42277e-11,2.79846e-13
2.47580e+03,1.94728e-11,2.42300e-11,2.79857e-13
2.47679e+03,1.94728e-11,2.42323e-11,2.79869e-13
2.47778e+03,1.94728e-11,2.42347e-11,2.79880e-13
2.47878e+03,1.94728e-11,2.42370e-11,2.79892e-13
2.47977e+03,1.94728e-11,2.42393e-11,2.79904e-13
2.48077e+03,1.94728e-11,2.42417e-11,2.79917e-13
2.48177e+03,1.94728e-11,2.42441e-11,2.79929e-13
2.48276e+03,1.94728e-11,2.42465e-11,2.79941e-13
2.48376e+03,1.94728e-11,2.42489e-11,2.79954e-13
2.48476e+03,1.94728e-11,2.42513e-11,2.79966e-13
2.48575e+03,1.94728e-11,2.42537e-11,2.79979e-13
2.48675e+03,1.94728e-11,2.42561e-11,2.79992e-13
2.48775e+03,1.94728e-11,2.42586e-11,2.80005e-13
2.48875e+03,1.94728e-11,2.42611e-11,2.80019e-13
2.48975e+03,1.94728e-11,2.42635e-11,2.80032e-13
2.49075e+03,1.94728e-11,2.42660e-11,2.80046e-13
2.49175e+03,1.94728e-11,2.42686e-11,2.80059e-13
2.49275e+03,1.94728e-11,2.42711e-11,2.80073e-13
2.49375e+03,1.94728e-11,2.42736e-11,2.80087e-13
2.49475e+03,1.94728e-11,2.42762e-11,2.80101e-13
2.49575e+03,1.94728e-11,2.42788e-11,2.80116e-13
2.49675e+03,1.94728e-11,2.42813e-11,2.80130e-13
2.49775e+03,1.94728e-11,2.42839e-11,2.80145e-13
2.49876e+03,1.94728e-11,2.42866e-11,2.80160e-13
2.49976e+03,1.94728e-11,2.42892e-11,2.80175e-13
2.50076e+03,1.94728e-11,2.42918e-11,2.80190e-13
2.50177e+03,1.94728e-11,2.42945e-11,2.80206e-13
2.50277e+03,1.94728e-11,2.42972e-11,2.80221e-13
2.50377e+03,1.94728e-11,2.42999e-11,2.80237e-13
2.50478e+03,1.94729e-11,2.43026e-11,2.80253e-13
2.50579e+03,1.94729e-11,2.43053e-11,2.80269e-13
2.50679e+03,1.94729e-11,2.43080e-11,2.80285e-13
2.50780e+03,1.94729e-11,2.43108e-11,2.80302e-13
2.50880e+03,1.94729e-11,2.43136e-11,2.80319e-13
2.50981e+03,1.94729e-11,2.43164e-11,2.80335e-13
2.51082e+03,1.94729e-11,2.43192e-11,2.80353e-13
2.51183e+03,1.94729e-11,2.43220e-11,2.80370e-13
2.51284e+03,1.94729e-11,2.43248e-11,2.80387e-13
2.51384e+03,1.94729e-11,2.43277e-11,2.80405e-13
2.51485e+03,1.94729e-11,2.43306e-11,2.80423e-13
2.51586e+03,1.94729e-11,2.43335e-11,2.80441e-13
2.51687e+03,1.94729e-11,2.43364e-11,2.80460e-13
2.51788e+03,1.94729e-11,2.43393e-11,2.80478e-13
2.51889e+03,1.94729e-11,2.43423e-11,2.80497e-13
2.51990e+03,1.94729e-11,2.43452e-11,2.80516e-13
2.52092e+03,1.94729e-11,2.43482e-11,2.80536e-13
2.52193e+03,1.94729e-11,2.43512e-11,2.80555e-13
2.52294e+03,1.94729e-11,2.43542e-11,2.80575e-13
2.52395e+03,1.94729e-11,2.43573e-11,2.80595e-13
2.52497e+03,1.94729e-11,2.43603e-11,2.80615e-13
2.52598e+03,1.94729e-11,2.43634e-11,2.80636e-13
2.52699e+03,1.94729e-11,2.43665e-11,2.80657e-13
2.52801e+03,1.94729e-11,2.43696e-11,2.80678e-13
2.52902e+03,1.94729e-11,2.43727e-11,2.80699e-13
2.53004e+03,1.94729e-11,2.43759e-11,2.80721e-13
2.53105e+03,1.94729e-11,2.43790e-11,2.80743e-13
2.53207e+03,1.94729e-11,2.43822e-11,2.80765e-13
2.53309e+03,1.94729e-11,2.43854e-11,2.80787e-13
2.53410e+03,1.94729e-11,2.43887e-11,2.80810e-13
2.53512e+03,1.94729e-11,2.43919e-11,2.80833e-13
2.53614e+03,1.94729e-11,2.43952e-11,2.80856e-13
2.53716e+03,1.94729e-11,2.43985e-11,2.80880e-13
2.53817e+03,1.94729e-11,2.44018e-11,2.80904e-13
2.53919e+03,1.94729e-11,2.44051e-11,2.80928e-13
2.54021e+03,1.94729e-11,2.44085e-11,2.80953e-13
2.54123e+03,1.94729e-11,2.44118e-11,2.80977e-13
2.54225e+03,1.94729e-11,2.44152e-11,2.81003e-13
2.54327e+03,1.94729e-11,2.44186e-11,2.81028e-13
2.54429e+03,1.94729e-11,2.44221e-11,2.81054e-13
2.54532e+03,1.94729e-11,2.44255e-11,2.81080e-13
2.54634e+03,1.94729e-11,2.44290e-11,2.81107e-13
2.54736e+03,1.94729e-11,2.44325e-11,2.81134e-13
2.54838e+03,1.94729e-11,2.44360e-11,2.81161e-13
2.54940e+03,1.94729e-11,2.44396e-11,2.81188e-13
2.55043e+03,1.94729e-11,2.44432e-11,2.81216e-13
2.55145e+03,1.94729e-11,2.44468e-11,2.81245e-13
2.55248e+03,1.94729e-11,2.44504e-11,2.81274e-13
2.55350e+03,1.94729e-11,2.44540e-11,2.81303e-13
2.55453e+03,1.94729e-11,2.44577e-11,2.81332e-13
2.55555e+03,1.94729e-11,2.44614e-11,2.81362e-13
2.55658e+03,1.94729e-11,2.44651e-11,2.81392e-13
2.55760e+03,1.94729e-11,2.44688e-11,2.81423e-13
2.55863e+03,1.94729e-11,2.44726e-11,2.81454e-13
2.55966e+03,1.94729e-11,2.44763e-11,2.81486e-13
2.56068e+03,1.94729e-11,2.44801e-11,2.81518e-13
2.56171e+03,1.94729e-11,2.44840e-11,2.81550e-13
2.56274e+03,1.94729e-11,2.44878e-11,2.81583e-13
2.56377e+03,1.94729e-11,2.44917e-11,2.81617e-13
2.56480e+03,1.94729e-11,2.44956e-11,2.81651e-13
2.56583e+03,1.94729e-11,2.44996e-11,2.81685e-13
2.56686e+03,1.94729e-11,2.45035e-11,2.81720e-13
2.56789e+03,1.94729e-11,2.45075e-11,2.81755e-13
2.56892e+03,1.94729e-11,2.45115e-11,2.81791e-13
2.56995e+03,1.94729e-11,2.45156e-11,2.81827e-13
2.57098e+03,1.94729e-11,2.45196e-11,2.81864e-13
2.57201e+03,1.94729e-11,2.45237e-11,2.81901e-13
2.57305e+03,1.94729e-11,2.45278e-11,2.81939e-13
2.57408e+03,1.94729e-11,2.45320e-11,2.81977e-13
2.57511e+03,1.94729e-11,2.45362e-11,2.82016e-13
2.57615e+03,1.94729e-11,2.45404e-11,2.82056e-13
2.57718e+03,1.94729e-11,2.45446e-11,2.82096e-13
2.57822e+03,1.94729e-11,2.45488e-11,2.82136e-13
2.57925e+03,1.94729e-11,2.45531e-11,2.82177e-13
2.58029e+03,1.94729e-11,2.45574e-11,2.82219e-13
2.58132e+03,1.94729e-11,2.45618e-11,2.82262e-13
2.58236e+03,1.94729e-11,2.45662e-11,2.82305e-13
2.58339e+03,1.94729e-11,2.45706e-11,2.82348e-13
2.58443e+03,1.94729e-11,2.45750e-11,2.82393e-13
2.58547e+03,1.94729e-11,2.45795e-11,2.82438e-13
2.58651e+03,1.94729e-11,2.45840e-11,2.82483e-13
2.58755e+03,1.94729e-11,2.45885e-11,2.82530e-13
2.58858e+03,1.94729e-11,2.45930e-11,2.82576e-13
2.58962e+03,1.94729e-11,2.45976e-11,2.82624e-13
2.59066e+03,1.94729e-11,2.46022e-11,2.82673e-13
2.59170e+03,1.94729e-11,2.46069e-11,2.82722e-13
2.59274e+03,1.94729e-11,2.46116e-11,2.82771e-13
2.59378e+03,1.94729e-11,2.46163e-11,2.82822e-13
2.59482e+03,1.94729e-11,2.46210e-11,2.82873e-13
2.59587e+03,1.94729e-11,2.46258e-11,2.82926e-13
2.59691e+03,1.94729e-11,2.46306e-11,2.82978e-13
2.59795e+03,1.94729e-11,2.46355e-11,2.83032e-13
2.59899e+03,1.94729e-11,2.46403e-11,2.83087e-13
2.60004e+03,1.94729e-11,2.46453e-11,2.83142e-13
2.60108e+03,1.94729e-11,2.46502e-11,2.83198e-13
2.60212e+03,1.94729e-11,2.46552e-11,2.83255e-13
2.60317e+03,1.94729e-11,2.46602e-11,2.83313e-13
2.60421e+03,1.94729e-11,2.46653e-11,2.83372e-13
2.60526e+03,1.94729e-11,2.46703e-11,2.83432e-13
2.60631e+03,1.94729e-11,2.46755e-11,2.83493e-13
2.60735e+03,1.94729e-11,2.46806e-11,2.83554e-13
2.60840e+03,1.94729e-11,2.46858e-11,2.83617e-13
2.60945e+03,1.94729e-11,2.46911e-11,2.83680e-13
2.61049e+03,1.94729e-11,2.46963e-11,2.83745e-13
2.61154e+03,1.94729e-11,2.47016e-11,2.83811e-13
2.61259e+03,1.94729e-11,2.47070e-11,2.83877e-13
2.61364e+03,1.94729e-11,2.47124e-11,2.83945e-13
2.61469e+03,1.94729e-11,2.47178e-11,2.84014e-13
2.61574e+03,1.94729e-11,2.47232e-11,2.84083e-13
2.61679e+03,1.94729e-11,2.47287e-11,2.84154e-13
2.61784e+03,1.94729e-11,2.47343e-11,2.84226e-13
2.61889e+03,1.94729e-11,2.47399e-11,2.84300e-13
2.61994e+03,1.94729e-11,2.47455e-11,2.84374e-13
2.62099e+03,1.94729e-11,2.47511e-11,2.84450e-13
2.62204e+03,1.94729e-11,2.47568e-11,2.84527e-13
2.62310e+03,1.94729e-11,2.47626e-11,2.84605e-13
2.62415e+03,1.94729e-11,2.47684e-11,2.84684e-13
2.62520e+03,1.94729e-11,2.47742e-11,2.84764e-13
2.62626e+03,1.94729e-11,2.47801e-11,2.84846e-13
2.62731e+03,1.94729e-11,2.47860e-11,2.84930e-13
2.62836e+03,1.94729e-11,2.47919e-11,2.85014e-13
2.62942e+03,1.94729e-11,2.47979e-11,2.85100e-13
2.63048e+03,1.94729e-11,2.48040e-11,2.85188e-13
2.63153e+03,1.94729e-11,2.48100e-11,2.85276e-13
2.63259e+03,1.94729e-11,2.48162e-11,2.85367e-13
2.63364e+03,1.94729e-11,2.48224e-11,2.85459e-13
