freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
2.44224e+03,1.16201e+13,2.74928e+13,1.50320e+11
2.44322e+03,1.16156e+13,2.75331e+13,1.50910e+11
2.44420e+03,1.16111e+13,2.75735e+13,1.51505e+11
2.44518e+03,1.16066e+13,2.76141e+13,1.52103e+11
2.44617e+03,1.16021e+13,2.76548e+13,1.52704e+11
2.44715e+03,1.15977e+13,2.76957e+13,1.53310e+11
2.44813e+03,1.15932e+13,2.77367e+13,1.53920e+11
2.44911e+03,1.15887e+13,2.77778e+13,1.54533e+11
2.45010e+03,1.15843e+13,2.78192e+13,1.55151e+11
2.45108e+03,1.15798e+13,2.78606e+13,1.55772e+11
2.45206e+03,1.15753e+13,2.79022e+13,1.56397e+11
2.45305e+03,1.15709e+13,2.79440e+13,1.57027e+11
2.45403e+03,1.15664e+13,2.79859e+13,1.57660e+11
2.45502e+03,1.15620e+13,2.80280e+13,1.58298e+11
2.45600e+03,1.15575e+13,2.80702e+13,1.58940e+11
2.45699e+03,1.15530e+13,2.81126e+13,1.59586e+11
2.45798e+03,1.15486e+13,2.81551e+13,1.60236e+11
2.45896e+03,1.15441e+13,2.81978e+13,1.60890e+11
2.45995e+03,1.15397e+13,2.82407e+13,1.61549e+11
2.46094e+03,1.15352e+13,2.82837e+13,1.62212e+11
2.46192e+03,1.15308e+13,2.83269e+13,1.62880e+11
2.46291e+03,1.15263e+13,2.83702e+13,1.63551e+11
2.46390e+03,1.15219e+13,2.84137e+13,1.64228e+11
2.46489e+03,1.15174e+13,2.84574e+13,1.64909e+11
2.46588e+03,1.15130e+13,2.85012e+13,1.65594e+11
2.46687e+03,1.15086e+13,2.85452e+13,1.66284e+11
2.46786e+03,1.15041e+13,2.85893e+13,1.66978e+11
2.46885e+03,1.14997e+13,2.86336e+13,1.67678e+11
2.46984e+03,1.14952e+13,2.86781e+13,1.68381e+11
2.47083e+03,1.14908e+13,2.87228e+13,1.69090e+11
2.47182e+03,1.14864e+13,2.87676e+13,1.69804e+11
2.47282e+03,1.14819e+13,2.88126e+13,1.70522e+11
2.47381e+03,1.14775e+13,2.88577e+13,1.71245e+11
2.47480e+03,1.14731e+13,2.89030e+13,1.71973e+11
2.47580e+03,1.14687e+13,2.89485e+13,1.72706e+11
2.47679e+03,1.14642e+13,2.89942e+13,1.73444e+11
2.47778e+03,1.14598e+13,2.90401e+13,1.74187e+11
2.47878e+03,1.14554e+13,2.90861e+13,1.74935e+11
2.47977e+03,1.14510e+13,2.91323e+13,1.75689e+11
2.48077e+03,1.14466e+13,2.91786e+13,1.76447e+11
2.48177e+03,1.14421e+13,2.92252e+13,1.77211e+11
2.48276e+03,1.14377e+13,2.92719e+13,1.77980e+11
2.48376e+03,1.14333e+13,2.93188e+13,1.78755e+11
2.48476e+03,1.14289e+13,2.93659e+13,1.79535e+11
2.48575e+03,1.14245e+13,2.94132e+13,1.80320e+11
2.48675e+03,1.14201e+13,2.94606e+13,1.81111e+11
2.48775e+03,1.14157e+13,2.95083e+13,1.81907e+11
2.48875e+03,1.14113e+13,2.95561e+13,1.82709e+11
2.48975e+03,1.14068e+13,2.96041e+13,1.83517e+11
2.49075e+03,1.14024e+13,2.96523e+13,1.84330e+11
2.49175e+03,1.13980e+13,2.97006e+13,1.85149e+11
2.49275e+03,1.13936e+13,2.97492e+13,1.85974e+11
2.49375e+03,1.13892e+13,2.97980e+13,1.86805e+11
2.49475e+03,1.13848e+13,2.98469e+13,1.87641e+11
2.49575e+03,1.13805e+13,2.98960e+13,1.88484e+11
2.49675e+03,1.13761e+13,2.99454e+13,1.89333e+11
2.49775e+03,1.13717e+13,2.99949e+13,1.90188e+11
2.49876e+03,1.13673e+13,3.00446e+13,1.91049e+11
2.49976e+03,1.13629e+13,3.00945e+13,1.91916e+11
2.50076e+03,1.13585e+13,3.01446e+13,1.92790e+11
2.50177e+03,1.13541e+13,3.01950e+13,1.93670e+11
2.50277e+03,1.13497e+13,3.02455e+13,1.94556e+11
2.50377e+03,1.13453e+13,3.02962e+13,1.95449e+11
2.50478e+03,1.13410e+13,3.03471e+13,1.96348e+11
2.50579e+03,1.13366e+13,3.03982e+13,1.97254e+11
2.50679e+03,1.13322e+13,3.04495e+13,1.98167e+11
2.50780e+03,1.13278e+13,3.05010e+13,1.99086e+11
2.50880e+03,1.13234e+13,3.05528e+13,2.00013e+11
2.50981e+03,1.13191e+13,3.06047e+13,2.00946e+11
2.51082e+03,1.13147e+13,3.06568e+13,2.01886e+11
2.51183e+03,1.13103e+13,3.07092e+13,2.02833e+11
2.51284e+03,1.13060e+13,3.07618e+13,2.03787e+11
2.51384e+03,1.13016e+13,3.08145e+13,2.04748e+11
2.51485e+03,1.12972e+13,3.08675e+13,2.05716e+11
2.51586e+03,1.12929e+13,3.09207e+13,2.06692e+11
2.51687e+03,1.12885e+13,3.09742e+13,2.07675e+11
2.51788e+03,1.12841e+13,3.10278e+13,2.08666e+11
2.51889e+03,1.12798e+13,3.10816e+13,2.09664e+11
2.51990e+03,1.12754e+13,3.11357e+13,2.10670e+11
2.52092e+03,1.12711e+13,3.11900e+13,2.11683e+11
2.52193e+03,1.12667e+13,3.12445e+13,2.12704e+11
2.52294e+03,1.12623e+13,3.12993e+13,2.13733e+11
2.52395e+03,1.12580e+13,3.13542e+13,2.14770e+11
2.52497e+03,1.12536e+13,3.14094e+13,2.15815e+11
2.52598e+03,1.12493e+13,3.14648e+13,2.16868e+11
2.52699e+03,1.12449e+13,3.15205e+13,2.17929e+11
2.52801e+03,1.12406e+13,3.15764e+13,2.18998e+11
2.52902e+03,1.12362e+13,3.16325e+13,2.20076e+11
2.53004e+03,1.12319e+13,3.16888e+13,2.21162e+11
2.53105e+03,1.12276e+13,3.17454e+13,2.22256e+11
2.53207e+03,1.12232e+13,3.18022e+13,2.23359e+11
2.53309e+03,1.12189e+13,3.18592e+13,2.24471e+11
2.53410e+03,1.12145e+13,3.19165e+13,2.25592e+11
2.53512e+03,1.12102e+13,3.19740e+13,2.26721e+11
2.53614e+03,1.12059e+13,3.20318e+13,2.27860e+11
2.53716e+03,1.12015e+13,3.20898e+13,2.29007e+11
2.53817e+03,1.11972e+13,3.21481e+13,2.30164e+11
2.53919e+03,1.11929e+13,3.22066e+13,2.31330e+11
2.54021e+03,1.11886e+13,3.22653e+13,2.32505e+11
2.54123e+03,1.11842e+13,3.23243e+13,2.33690e+11
2.54225e+03,1.11799e+13,3.23835e+13,2.34884e+11
2.54327e+03,1.11756e+13,3.24430e+13,2.36088e+11
2.54429e+03,1.11713e+13,3.25028e+13,2.37301e+11
2.54532e+03,1.11669e+13,3.25628e+13,2.38525e+11
2.54634e+03,1.11626e+13,3.26230e+13,2.39758e+11
2.54736e+03,1.11583e+13,3.26835e+13,2.41002e+11
2.54838e+03,1.11540e+13,3.27443e+13,2.42256e+11
2.54940e+03,1.11497e+13,3.28053e+13,2.43520e+11
2.55043e+03,1.11454e+13,3.28666e+13,2.44794e+11
2.55145e+03,1.11410e+13,3.29281e+13,2.46079e+11
2.55248e+03,1.11367e+13,3.29900e+13,2.47374e+11
2.55350e+03,1.11324e+13,3.30520e+13,2.48681e+11
2.55453e+03,1.11281e+13,3.31144e+13,2.49998e+11
2.55555e+03,1.11238e+13,3.31770e+13,2.51326e+11
2.55658e+03,1.11195e+13,3.32399e+13,2.52665e+11
2.55760e+03,1.11152e+13,3.33031e+13,2.54015e+11
2.55863e+03,1.11109e+13,3.33665e+13,2.55377e+11
2.55966e+03,1.11066e+13,3.34302e+13,2.56751e+11
2.56068e+03,1.11023e+13,3.34942e+13,2.58135e+11
2.56171e+03,1.10980e+13,3.35585e+13,2.59532e+11
2.56274e+03,1.10937e+13,3.36230e+13,2.60940e+11
2.56377e+03,1.10894e+13,3.36879e+13,2.62361e+11
2.56480e+03,1.10851e+13,3.37530e+13,2.63793e+11
2.56583e+03,1.10808e+13,3.38184e+13,2.65238e+11
2.56686e+03,1.10766e+13,3.38841e+13,2.66695e+11
2.56789e+03,1.10723e+13,3.39501e+13,2.68165e+11
2.56892e+03,1.10680e+13,3.40163e+13,2.69648e+11
2.56995e+03,1.10637e+13,3.40829e+13,2.71143e+11
2.57098e+03,1.10594e+13,3.41498e+13,2.72651e+11
2.57201e+03,1.10551e+13,3.42169e+13,2.74172e+11
2.57305e+03,1.10509e+13,3.42844e+13,2.75707e+11
2.57408e+03,1.10466e+13,3.43522e+13,2.77255e+11
2.57511e+03,1.10423e+13,3.44202e+13,2.78817e+11
2.57615e+03,1.10380e+13,3.44886e+13,2.80392e+11
2.57718e+03,1.10337e+13,3.45573e+13,2.81981e+11
2.57822e+03,1.10295e+13,3.46263e+13,2.83584e+11
2.57925e+03,1.10252e+13,3.46956e+13,2.85202e+11
2.58029e+03,1.10209e+13,3.47652e+13,2.86833e+11
2.58132e+03,1.10167e+13,3.48351e+13,2.88480e+11
2.58236e+03,1.10124e+13,3.49053e+13,2.90141e+11
2.58339e+03,1.10081e+13,3.49759e+13,2.91816e+11
2.58443e+03,1.10039e+13,3.50467e+13,2.93507e+11
2.58547e+03,1.09996e+13,3.51179e+13,2.95213e+11
2.58651e+03,1.09954e+13,3.51895e+13,2.96935e+11
2.58755e+03,1.09911e+13,3.52613e+13,2.98672e+11
2.58858e+03,1.09868e+13,3.53335e+13,3.00424e+11
2.58962e+03,1.09826e+13,3.54060e+13,3.02193e+11
2.59066e+03,1.09783e+13,3.54788e+13,3.03978e+11
2.59170e+03,1.09741e+13,3.55520e+13,3.05779e+11
2.59274e+03,1.09698e+13,3.56255e+13,3.07596e+11
2.59378e+03,1.09656e+13,3.56994e+13,3.09430e+11
2.59482e+03,1.09613e+13,3.57736e+13,3.11281e+11
2.59587e+03,1.09571e+13,3.58481e+13,3.13149e+11
2.59691e+03,1.09528e+13,3.59230e+13,3.15035e+11
2.59795e+03,1.09486e+13,3.59982e+13,3.16938e+11
2.59899e+03,1.09444e+13,3.60738e+13,3.18858e+11
2.60004e+03,1.09401e+13,3.61497e+13,3.20796e+11
2.60108e+03,1.09359e+13,3.62260e+13,3.22753e+11
2.60212e+03,1.09316e+13,3.63026e+13,3.24728e+11
2.60317e+03,1.09274e+13,3.63796e+13,3.26721e+11
2.60421e+03,1.09232e+13,3.64570e+13,3.28733e+11
2.60526e+03,1.09189e+13,3.65347e+13,3.30764e+11
2.60631e+03,1.09147e+13,3.66128e+13,3.32814e+11
2.60735e+03,1.09105e+13,3.66913e+13,3.34884e+11
2.60840e+03,1.09062e+13,3.67701e+13,3.36973e+11
2.60945e+03,1.09020e+13,3.68493e+13,3.39082e+11
2.61049e+03,1.08978e+13,3.69289e+13,3.41211e+11
2.61154e+03,1.08936e+13,3.70088e+13,3.43360e+11
2.61259e+03,1.08893e+13,3.70891e+13,3.45530e+11
2.61364e+03,1.08851e+13,3.71699e+13,3.47721e+11
2.61469e+03,1.08809e+13,3.72510e+13,3.49933e+11
2.61574e+03,1.08767e+13,3.73324e+13,3.52166e+11
2.61679e+03,1.08725e+13,3.74143e+13,3.54421e+11
2.61784e+03,1.08683e+13,3.74966e+13,3.56697e+11
2.61889e+03,1.08640e+13,3.75793e+13,3.58996e+11
2.61994e+03,1.08598e+13,3.76623e+13,3.61317e+11
2.62099e+03,1.08556e+13,3.77458e+13,3.63661e+11
2.62204e+03,1.08514e+13,3.78297e+13,3.66027e+11
2.62310e+03,1.08472e+13,3.79139e+13,3.68417e+11
2.62415e+03,1.08430e+13,3.79986e+13,3.70830e+11
2.62520e+03,1.08388e+13,3.80837e+13,3.73266e+11
2.62626e+03,1.08346e+13,3.81692e+13,3.75727e+11
2.62731e+03,1.08304e+13,3.82551e+13,3.78212e+11
