freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
5.19615e+00,2.52028e-09,9.61711e-10,1.23685e-12
5.23272e+00,2.48519e-09,9.42527e-10,1.23434e-12
5.26955e+00,2.45059e-09,9.23839e-10,1.23177e-12
5.30663e+00,2.41647e-09,9.05629e-10,1.22894e-12
5.34398e+00,2.38283e-09,8.87880e-10,1.22595e-12
5.38159e+00,2.34966e-09,8.70576e-10,1.22290e-12
5.41947e+00,2.31694e-09,8.53704e-10,1.21919e-12
5.45761e+00,2.28469e-09,8.37248e-10,1.21565e-12
5.49602e+00,2.25288e-09,8.21195e-10,1.21181e-12
5.53470e+00,2.22152e-09,8.05532e-10,1.20788e-12
5.57365e+00,2.19059e-09,7.90245e-10,1.20369e-12
5.61287e+00,2.16009e-09,7.75325e-10,1.19910e-12
5.65238e+00,2.13002e-09,7.60758e-10,1.19458e-12
5.69216e+00,2.10037e-09,7.46533e-10,1.18971e-12
5.73222e+00,2.07113e-09,7.32641e-10,1.18468e-12
5.77256e+00,2.04230e-09,7.19070e-10,1.17952e-12
5.81318e+00,2.01387e-09,7.05812e-10,1.17397e-12
5.85409e+00,1.98584e-09,6.92856e-10,1.16847e-12
5.89529e+00,1.95819e-09,6.80195e-10,1.16252e-12
5.93678e+00,1.93094e-09,6.67818e-10,1.15640e-12
5.97857e+00,1.90406e-09,6.55718e-10,1.15037e-12
6.02064e+00,1.87755e-09,6.43887e-10,1.14394e-12
6.06301e+00,1.85142e-09,6.32317e-10,1.13727e-12
6.10568e+00,1.82565e-09,6.21000e-10,1.13061e-12
6.14865e+00,1.80024e-09,6.09930e-10,1.12365e-12
6.19193e+00,1.77518e-09,5.99099e-10,1.11654e-12
6.23550e+00,1.75047e-09,5.88501e-10,1.10926e-12
6.27939e+00,1.72611e-09,5.78130e-10,1.10195e-12
6.32358e+00,1.70208e-09,5.67978e-10,1.09426e-12
6.36808e+00,1.67839e-09,5.58042e-10,1.08652e-12
6.41290e+00,1.65503e-09,5.48313e-10,1.07861e-12
6.45803e+00,1.63200e-09,5.38788e-10,1.07055e-12
6.50348e+00,1.60929e-09,5.29460e-10,1.06238e-12
6.54925e+00,1.58689e-09,5.20324e-10,1.05400e-12
6.59535e+00,1.56480e-09,5.11376e-10,1.04551e-12
6.64176e+00,1.54303e-09,5.02611e-10,1.03688e-12
6.68851e+00,1.52155e-09,4.94023e-10,1.02821e-12
6.73558e+00,1.50038e-09,4.85608e-10,1.01934e-12
6.78298e+00,1.47950e-09,4.77363e-10,1.01041e-12
6.83072e+00,1.45891e-09,4.69282e-10,1.00130e-12
6.87879e+00,1.43861e-09,4.61361e-10,9.92126e-13
6.92720e+00,1.41859e-09,4.53598e-10,9.82898e-13
6.97596e+00,1.39885e-09,4.45987e-10,9.73480e-13
7.02505e+00,1.37939e-09,4.38525e-10,9.64060e-13
7.07449e+00,1.36019e-09,4.31208e-10,9.54549e-13
7.12428e+00,1.34127e-09,4.24033e-10,9.44932e-13
7.17442e+00,1.32260e-09,4.16997e-10,9.35242e-13
7.22491e+00,1.30420e-09,4.10095e-10,9.25568e-13
7.27576e+00,1.28605e-09,4.03326e-10,9.15758e-13
7.32696e+00,1.26816e-09,3.96686e-10,9.05922e-13
7.37853e+00,1.25052e-09,3.90171e-10,8.96037e-13
7.43046e+00,1.23312e-09,3.83780e-10,8.86091e-13
7.48275e+00,1.21596e-09,3.77508e-10,8.76153e-13
7.53541e+00,1.19905e-09,3.71354e-10,8.66162e-13
7.58844e+00,1.18237e-09,3.65315e-10,8.56208e-13
7.64185e+00,1.16592e-09,3.59387e-10,8.46191e-13
7.69563e+00,1.14970e-09,3.53569e-10,8.36142e-13
7.74979e+00,1.13371e-09,3.47859e-10,8.26138e-13
7.80433e+00,1.11794e-09,3.42252e-10,8.16108e-13
7.85926e+00,1.10239e-09,3.36749e-10,8.06111e-13
7.91457e+00,1.08705e-09,3.31345e-10,7.96091e-13
7.97027e+00,1.07193e-09,3.26040e-10,7.86115e-13
8.02636e+00,1.05702e-09,3.20830e-10,7.76141e-13
8.08285e+00,1.04232e-09,3.15714e-10,7.66221e-13
8.13974e+00,1.02782e-09,3.10689e-10,7.56324e-13
8.19702e+00,1.01353e-09,3.05755e-10,7.46458e-13
