freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.26491e+00,4.25988e-08,2.72079e-07,3.57481e-12
1.27896e+00,4.16434e-08,2.44829e-07,3.46944e-12
1.29316e+00,4.07399e-08,2.21540e-07,3.41921e-12
1.30752e+00,3.98297e-08,2.01390e-07,3.28975e-12
1.32204e+00,3.89542e-08,1.83852e-07,3.27548e-12
1.33672e+00,3.81195e-08,1.68442e-07,3.22295e-12
1.35156e+00,3.72893e-08,1.54861e-07,3.11012e-12
1.36657e+00,3.64718e-08,1.42794e-07,3.10696e-12
1.38174e+00,3.56675e-08,1.32016e-07,3.04009e-12
1.39709e+00,3.49028e-08,1.22337e-07,3.04215e-12
1.41260e+00,3.41270e-08,1.13630e-07,2.97696e-12
1.42828e+00,3.33927e-08,1.05788e-07,2.93564e-12
1.44414e+00,3.26495e-08,9.86544e-08,2.95815e-12
1.46018e+00,3.19311e-08,9.21791e-08,2.93694e-12
1.47639e+00,3.12326e-08,8.62636e-08,2.86992e-12
1.49279e+00,3.05555e-08,8.08537e-08,2.86811e-12
1.50936e+00,2.98876e-08,7.59045e-08,2.88703e-12
1.52612e+00,2.92322e-08,7.13563e-08,2.83628e-12
1.54307e+00,2.85979e-08,6.71682e-08,2.85050e-12
1.56021e+00,2.79689e-08,6.33010e-08,2.84073e-12
1.57753e+00,2.73601e-08,5.97279e-08,2.82879e-12
1.59505e+00,2.67610e-08,5.64150e-08,2.81318e-12
1.61276e+00,2.61751e-08,5.33532e-08,2.80533e-12
1.63067e+00,2.56005e-08,5.05127e-08,2.79539e-12
1.64877e+00,2.50426e-08,4.78558e-08,2.77125e-12
1.66708e+00,2.44943e-08,4.53894e-08,2.77613e-12
1.68559e+00,2.39577e-08,4.30913e-08,2.77717e-12
1.70431e+00,2.34364e-08,4.09453e-08,2.77499e-12
1.72324e+00,2.29242e-08,3.89348e-08,2.75721e-12
1.74237e+00,2.24218e-08,3.70557e-08,2.75802e-12
1.76172e+00,2.19326e-08,3.52960e-08,2.74337e-12
1.78128e+00,2.14524e-08,3.36429e-08,2.74602e-12
1.80106e+00,2.09833e-08,3.20962e-08,2.75574e-12
1.82106e+00,2.05249e-08,3.06412e-08,2.76048e-12
1.84128e+00,2.00778e-08,2.92698e-08,2.73797e-12
1.86173e+00,1.96375e-08,2.79816e-08,2.73247e-12
1.88240e+00,1.92081e-08,2.67657e-08,2.72187e-12
1.90330e+00,1.87893e-08,2.56214e-08,2.74408e-12
1.92444e+00,1.83773e-08,2.45381e-08,2.73917e-12
1.94580e+00,1.79760e-08,2.35190e-08,2.73924e-12
1.96741e+00,1.75835e-08,2.25532e-08,2.73865e-12
1.98926e+00,1.71988e-08,2.16401e-08,2.73743e-12
2.01135e+00,1.68223e-08,2.07764e-08,2.73571e-12
2.03368e+00,1.64551e-08,1.99570e-08,2.73255e-12
2.05626e+00,1.60955e-08,1.91802e-08,2.74497e-12
2.07910e+00,1.57438e-08,1.84438e-08,2.73325e-12
2.10218e+00,1.53994e-08,1.77448e-08,2.74813e-12
2.12553e+00,1.50633e-08,1.70803e-08,2.74966e-12
2.14913e+00,1.47341e-08,1.64491e-08,2.75473e-12
2.17299e+00,1.44120e-08,1.58483e-08,2.74620e-12
2.19712e+00,1.40971e-08,1.52764e-08,2.75731e-12
2.22152e+00,1.37890e-08,1.47322e-08,2.76005e-12
2.24619e+00,1.34878e-08,1.42134e-08,2.77628e-12
