freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
1.26491e+00,5.66597e+13,2.12990e+14,1.15346e+09
1.27896e+00,5.66597e+13,1.99601e+14,1.17924e+09
1.29316e+00,5.66597e+13,1.88038e+14,1.20552e+09
1.30752e+00,5.66597e+13,1.77954e+14,1.23251e+09
1.32204e+00,5.66597e+13,1.69086e+14,1.25991e+09
1.33672e+00,5.66597e+13,1.61224e+14,1.28799e+09
1.35156e+00,5.66597e+13,1.54213e+14,1.31683e+09
1.36657e+00,5.66597e+13,1.47920e+14,1.34614e+09
1.38174e+00,5.66597e+13,1.42243e+14,1.37627e+09
1.39709e+00,5.66597e+13,1.37096e+14,1.40686e+09
1.41260e+00,5.66597e+13,1.32408e+14,1.43832e+09
1.42828e+00,5.66597e+13,1.28124e+14,1.47037e+09
1.44414e+00,5.66597e+13,1.24194e+14,1.50317e+09
1.46018e+00,5.66597e+13,1.20575e+14,1.53666e+09
1.47639e+00,5.66597e+13,1.17233e+14,1.57104e+09
1.49279e+00,5.66597e+13,1.14141e+14,1.60601e+09
1.50936e+00,5.66597e+13,1.11269e+14,1.64181e+09
1.52612e+00,5.66597e+13,1.08596e+14,1.67848e+09
1.54307e+00,5.66597e+13,1.06102e+14,1.71589e+09
1.56021e+00,5.66597e+13,1.03772e+14,1.75416e+09
1.57753e+00,5.66597e+13,1.01590e+14,1.79325e+09
1.59505e+00,5.66596e+13,9.95417e+13,1.83328e+09
1.61276e+00,5.66596e+13,9.76171e+13,1.87418e+09
1.63067e+00,5.66596e+13,9.58053e+13,1.91600e+09
1.64877e+00,5.66596e+13,9.40967e+13,1.95873e+09
1.66708e+00,5.66596e+13,9.24834e+13,2.00242e+09
1.68559e+00,5.66596e+13,9.09579e+13,2.04707e+09
1.70431e+00,5.66596e+13,8.95141e+13,2.09273e+09
1.72324e+00,5.66596e+13,8.81450e+13,2.13946e+09
1.74237e+00,5.66596e+13,8.68459e+13,2.18713e+09
1.76172e+00,5.66596e+13,8.56119e+13,2.23595e+09
1.78128e+00,5.66596e+13,8.44381e+13,2.28583e+09
1.80106e+00,5.66596e+13,8.33206e+13,2.33676e+09
1.82106e+00,5.66596e+13,8.22559e+13,2.38887e+09
1.84128e+00,5.66596e+13,8.12403e+13,2.44220e+09
1.86173e+00,5.66595e+13,8.02711e+13,2.49667e+09
1.88240e+00,5.66595e+13,7.93450e+13,2.55240e+09
1.90330e+00,5.66595e+13,7.84598e+13,2.60929e+09
1.92444e+00,5.66595e+13,7.76126e+13,2.66747e+09
1.94580e+00,5.66595e+13,7.68016e+13,2.72698e+09
1.96741e+00,5.66595e+13,7.60244e+13,2.78781e+09
1.98926e+00,5.66595e+13,7.52792e+13,2.84997e+09
2.01135e+00,5.66595e+13,7.45644e+13,2.91354e+09
2.03368e+00,5.66595e+13,7.38781e+13,2.97855e+09
2.05626e+00,5.66595e+13,7.32191e+13,3.04493e+09
2.07910e+00,5.66595e+13,7.25857e+13,3.11289e+09
2.10218e+00,5.66594e+13,7.19766e+13,3.18226e+09
2.12553e+00,5.66594e+13,7.13906e+13,3.25324e+09
2.14913e+00,5.66594e+13,7.08265e+13,3.32578e+09
2.17299e+00,5.66594e+13,7.02835e+13,3.39999e+09
2.19712e+00,5.66594e+13,6.97602e+13,3.47577e+09
2.22152e+00,5.66594e+13,6.92558e+13,3.55329e+09
2.24619e+00,5.66594e+13,6.87696e+13,3.63248e+09
2.27113e+00,5.66594e+13,6.83004e+13,3.71349e+09
2.29635e+00,5.66593e+13,6.78476e+13,3.79630e+09
2.32185e+00,5.66593e+13,6.74106e+13,3.88094e+09
2.34763e+00,5.66593e+13,6.69885e+13,3.96750e+09
2.37370e+00,5.66593e+13,6.65806e+13,4.05595e+09
2.40005e+00,5.66593e+13,6.61864e+13,4.14638e+09
2.42670e+00,5.66593e+13,6.58055e+13,4.23882e+09
2.45365e+00,5.66593e+13,6.54369e+13,4.33330e+09
2.48090e+00,5.66593e+13,6.50805e+13,4.42991e+09
2.50844e+00,5.66592e+13,6.47355e+13,4.52871e+09
2.53630e+00,5.66592e+13,6.44016e+13,4.62963e+09
2.56446e+00,5.66592e+13,6.40784e+13,4.73282e+09
2.59294e+00,5.66592e+13,6.37652e+13,4.83834e+09
2.62173e+00,5.66592e+13,6.34620e+13,4.94616e+09
