freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
2.44224e+03,1.16201e+13,2.74928e+13,1.65261e+13
2.44322e+03,1.16156e+13,2.75331e+13,1.65505e+13
2.44420e+03,1.16111e+13,2.75735e+13,1.65751e+13
2.44518e+03,1.16066e+13,2.76141e+13,1.65998e+13
2.44617e+03,1.16021e+13,2.76548e+13,1.66245e+13
2.44715e+03,1.15977e+13,2.76957e+13,1.66493e+13
2.44813e+03,1.15932e+13,2.77367e+13,1.66742e+13
2.44911e+03,1.15887e+13,2.77778e+13,1.66993e+13
2.45010e+03,1.15843e+13,2.78192e+13,1.67244e+13
2.45108e+03,1.15798e+13,2.78606e+13,1.67496e+13
2.45206e+03,1.15753e+13,2.79022e+13,1.67749e+13
2.45305e+03,1.15709e+13,2.79440e+13,1.68002e+13
2.45403e+03,1.15664e+13,2.79859e+13,1.68257e+13
2.45502e+03,1.15620e+13,2.80280e+13,1.68513e+13
2.45600e+03,1.15575e+13,2.80702e+13,1.68769e+13
2.45699e+03,1.15530e+13,2.81126e+13,1.69027e+13
2.45798e+03,1.15486e+13,2.81551e+13,1.69286e+13
2.45896e+03,1.15441e+13,2.81978e+13,1.69545e+13
2.45995e+03,1.15397e+13,2.82407e+13,1.69806e+13
2.46094e+03,1.15352e+13,2.82837e+13,1.70067e+13
2.46192e+03,1.15308e+13,2.83269e+13,1.70330e+13
2.46291e+03,1.15263e+13,2.83702e+13,1.70593e+13
2.46390e+03,1.15219e+13,2.84137e+13,1.70857e+13
2.46489e+03,1.15174e+13,2.84574e+13,1.71123e+13
2.46588e+03,1.15130e+13,2.85012e+13,1.71389e+13
2.46687e+03,1.15086e+13,2.85452e+13,1.71657e+13
2.46786e+03,1.15041e+13,2.85893e+13,1.71925e+13
2.46885e+03,1.14997e+13,2.86336e+13,1.72195e+13
2.46984e+03,1.14952e+13,2.86781e+13,1.72465e+13
2.47083e+03,1.14908e+13,2.87228e+13,1.72737e+13
2.47182e+03,1.14864e+13,2.87676e+13,1.73009e+13
2.47282e+03,1.14819e+13,2.88126e+13,1.73283e+13
2.47381e+03,1.14775e+13,2.88577e+13,1.73557e+13
2.47480e+03,1.14731e+13,2.89030e+13,1.73833e+13
2.47580e+03,1.14687e+13,2.89485e+13,1.74110e+13
2.47679e+03,1.14642e+13,2.89942e+13,1.74387e+13
2.47778e+03,1.14598e+13,2.90401e+13,1.74666e+13
2.47878e+03,1.14554e+13,2.90861e+13,1.74946e+13
2.47977e+03,1.14510e+13,2.91323e+13,1.75227e+13
2.48077e+03,1.14466e+13,2.91786e+13,1.75509e+13
2.48177e+03,1.14421e+13,2.92252e+13,1.75792e+13
2.48276e+03,1.14377e+13,2.92719e+13,1.76077e+13
2.48376e+03,1.14333e+13,2.93188e+13,1.76362e+13
2.48476e+03,1.14289e+13,2.93659e+13,1.76649e+13
2.48575e+03,1.14245e+13,2.94132e+13,1.76936e+13
2.48675e+03,1.14201e+13,2.94606e+13,1.77225e+13
2.48775e+03,1.14157e+13,2.95083e+13,1.77515e+13
2.48875e+03,1.14113e+13,2.95561e+13,1.77806e+13
2.48975e+03,1.14068e+13,2.96041e+13,1.78098e+13
2.49075e+03,1.14024e+13,2.96523e+13,1.78391e+13
2.49175e+03,1.13980e+13,2.97006e+13,1.78686e+13
2.49275e+03,1.13936e+13,2.97492e+13,1.78981e+13
2.49375e+03,1.13892e+13,2.97980e+13,1.79278e+13
2.49475e+03,1.13848e+13,2.98469e+13,1.79576e+13
2.49575e+03,1.13805e+13,2.98960e+13,1.79875e+13
2.49675e+03,1.13761e+13,2.99454e+13,1.80175e+13
2.49775e+03,1.13717e+13,2.99949e+13,1.80477e+13
2.49876e+03,1.13673e+13,3.00446e+13,1.80779e+13
2.49976e+03,1.13629e+13,3.00945e+13,1.81083e+13
2.50076e+03,1.13585e+13,3.01446e+13,1.81388e+13
2.50177e+03,1.13541e+13,3.01950e+13,1.81695e+13
2.50277e+03,1.13497e+13,3.02455e+13,1.82002e+13
2.50377e+03,1.13453e+13,3.02962e+13,1.82311e+13
2.50478e+03,1.13410e+13,3.03471e+13,1.82621e+13
2.50579e+03,1.13366e+13,3.03982e+13,1.82932e+13
2.50679e+03,1.13322e+13,3.04495e+13,1.83245e+13
2.50780e+03,1.13278e+13,3.05010e+13,1.83559e+13
2.50880e+03,1.13234e+13,3.05528e+13,1.83874e+13
2.50981e+03,1.13191e+13,3.06047e+13,1.84190e+13
2.51082e+03,1.13147e+13,3.06568e+13,1.84508e+13
2.51183e+03,1.13103e+13,3.07092e+13,1.84827e+13
2.51284e+03,1.13060e+13,3.07618e+13,1.85147e+13
2.51384e+03,1.13016e+13,3.08145e+13,1.85468e+13
2.51485e+03,1.12972e+13,3.08675e+13,1.85791e+13
2.51586e+03,1.12929e+13,3.09207e+13,1.86115e+13
2.51687e+03,1.12885e+13,3.09742e+13,1.86441e+13
2.51788e+03,1.12841e+13,3.10278e+13,1.86768e+13
2.51889e+03,1.12798e+13,3.10816e+13,1.87096e+13
2.51990e+03,1.12754e+13,3.11357e+13,1.87425e+13
2.52092e+03,1.12711e+13,3.11900e+13,1.87756e+13
2.52193e+03,1.12667e+13,3.12445e+13,1.88088e+13
2.52294e+03,1.12623e+13,3.12993e+13,1.88422e+13
2.52395e+03,1.12580e+13,3.13542e+13,1.88757e+13
2.52497e+03,1.12536e+13,3.14094e+13,1.89094e+13
2.52598e+03,1.12493e+13,3.14648e+13,1.89431e+13
2.52699e+03,1.12449e+13,3.15205e+13,1.89771e+13
2.52801e+03,1.12406e+13,3.15764e+13,1.90111e+13
2.52902e+03,1.12362e+13,3.16325e+13,1.90453e+13
2.53004e+03,1.12319e+13,3.16888e+13,1.90797e+13
2.53105e+03,1.12276e+13,3.17454e+13,1.91142e+13
