freq_aligo,strain_aligo,strain_baseline,strain_best
2.44224e+03,1.67836e-24,8.83611e-25,9.03630e-25
2.44322e+03,1.67900e-24,8.82400e-25,9.02337e-25
2.44420e+03,1.67965e-24,8.81187e-25,9.01043e-25
2.44518e+03,1.68029e-24,8.79974e-25,8.99748e-25
2.44617e+03,1.68094e-24,8.78761e-25,8.98453e-25
2.44715e+03,1.68158e-24,8.77546e-25,8.97157e-25
2.44813e+03,1.68223e-24,8.76331e-25,8.95860e-25
2.44911e+03,1.68287e-24,8.75116e-25,8.94562e-25
2.45010e+03,1.68352e-24,8.73899e-25,8.93264e-25
2.45108e+03,1.68416e-24,8.72682e-25,8.91965e-25
2.45206e+03,1.68481e-24,8.71465e-25,8.90665e-25
2.45305e+03,1.68546e-24,8.70246e-25,8.89364e-25
2.45403e+03,1.68610e-24,8.69027e-25,8.88063e-25
2.45502e+03,1.68675e-24,8.67808e-25,8.86761e-25
2.45600e+03,1.68740e-24,8.66587e-25,8.85458e-25
2.45699e+03,1.68805e-24,8.65366e-25,8.84154e-25
2.45798e+03,1.68869e-24,8.64145e-25,8.82850e-25
2.45896e+03,1.68934e-24,8.62922e-25,8.81545e-25
2.45995e+03,1.68999e-24,8.61699e-25,8.80239e-25
2.46094e+03,1.69064e-24,8.60476e-25,8.78932e-25
2.46192e+03,1.69129e-24,8.59252e-25,8.77625e-25
2.46291e+03,1.69194e-24,8.58027e-25,8.76317e-25
2.46390e+03,1.69259e-24,8.56801e-25,8.75008e-25
2.46489e+03,1.69324e-24,8.55575e-25,8.73698e-25
2.46588e+03,1.69389e-24,8.54348e-25,8.72388e-25
2.46687e+03,1.69454e-24,8.53121e-25,8.71077e-25
2.46786e+03,1.69519e-24,8.51892e-25,8.69765e-25
2.46885e+03,1.69584e-24,8.50664e-25,8.68452e-25
2.46984e+03,1.69649e-24,8.49434e-25,8.67139e-25
2.47083e+03,1.69714e-24,8.48204e-25,8.65825e-25
2.47182e+03,1.69780e-24,8.46974e-25,8.64510e-25
2.47282e+03,1.69845e-24,8.45742e-25,8.63194e-25
2.47381e+03,1.69910e-24,8.44510e-25,8.61878e-25
2.47480e+03,1.69975e-24,8.43278e-25,8.60561e-25
2.47580e+03,1.70041e-24,8.42044e-25,8.59243e-25
