freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
2.44224e+03,1.94728e-11,2.41587e-11,1.48546e-11
2.44322e+03,1.94728e-11,2.41607e-11,1.48551e-11
2.44420e+03,1.94728e-11,2.41626e-11,1.48556e-11
2.44518e+03,1.94728e-11,2.41645e-11,1.48561e-11
2.44617e+03,1.94728e-11,2.41665e-11,1.48567e-11
2.44715e+03,1.94728e-11,2.41684e-11,1.48572e-11
2.44813e+03,1.94728e-11,2.41704e-11,1.48577e-11
2.44911e+03,1.94728e-11,2.41724e-11,1.48583e-11
2.45010e+03,1.94728e-11,2.41744e-11,1.48588e-11
2.45108e+03,1.94728e-11,2.41764e-11,1.48594e-11
2.45206e+03,1.94728e-11,2.41784e-11,1.48599e-11
2.45305e+03,1.94728e-11,2.41804e-11,1.48605e-11
2.45403e+03,1.94728e-11,2.41824e-11,1.48610e-11
2.45502e+03,1.94728e-11,2.41845e-11,1.48616e-11
2.45600e+03,1.94728e-11,2.41865e-11,1.48622e-11
2.45699e+03,1.94728e-11,2.41886e-11,1.48627e-11
2.45798e+03,1.94728e-11,2.41906e-11,1.48633e-11
2.45896e+03,1.94728e-11,2.41927e-11,1.48639e-11
2.45995e+03,1.94728e-11,2.41948e-11,1.48645e-11
2.46094e+03,1.94728e-11,2.41969e-11,1.48650e-11
2.46192e+03,1.94728e-11,2.41991e-11,1.48656e-11
2.46291e+03,1.94728e-11,2.42012e-11,1.48662e-11
2.46390e+03,1.94728e-11,2.42033e-11,1.48668e-11
2.46489e+03,1.94728e-11,2.42055e-11,1.48674e-11
2.46588e+03,1.94728e-11,2.42077e-11,1.48680e-11
2.46687e+03,1.94728e-11,2.42099e-11,1.48686e-11
2.46786e+03,1.94728e-11,2.42120e-11,1.48692e-11
2.46885e+03,1.94728e-11,2.42143e-11,1.48698e-11
2.46984e+03,1.94728e-11,2.42165e-11,1.48705e-11
2.47083e+03,1.94728e-11,2.42187e-11,1.48711e-11
2.47182e+03,1.94728e-11,2.42209e-11,1.48717e-11
2.47282e+03,1.94728e-11,2.42232e-11,1.48723e-11
2.47381e+03,1.94728e-11,2.42255e-11,1.48730e-11
2.47480e+03,1.94728e-11,2.42277e-11,1.48736e-11
2.47580e+03,1.94728e-11,2.42300e-11,1.48743e-11
2.47679e+03,1.94728e-11,2.42323e-11,1.48749e-11
2.47778e+03,1.94728e-11,2.42347e-11,1.48756e-11
2.47878e+03,1.94728e-11,2.42370e-11,1.48762e-11
2.47977e+03,1.94728e-11,2.42393e-11,1.48769e-11
2.48077e+03,1.94728e-11,2.42417e-11,1.48775e-11
2.48177e+03,1.94728e-11,2.42441e-11,1.48782e-11
