freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
1.26491e+00,5.66597e+13,2.12990e+14,4.38496e+10
1.27896e+00,5.66597e+13,1.99601e+14,4.47697e+10
1.29316e+00,5.66597e+13,1.88038e+14,4.57103e+10
1.30752e+00,5.66597e+13,1.77954e+14,4.66720e+10
1.32204e+00,5.66597e+13,1.69086e+14,4.76551e+10
1.33672e+00,5.66597e+13,1.61224e+14,4.86601e+10
1.35156e+00,5.66597e+13,1.54213e+14,4.96876e+10
1.36657e+00,5.66597e+13,1.47920e+14,5.07380e+10
1.38174e+00,5.66597e+13,1.42243e+14,5.18119e+10
1.39709e+00,5.66597e+13,1.37096e+14,5.29097e+10
1.41260e+00,5.66597e+13,1.32408e+14,5.40320e+10
1.42828e+00,5.66597e+13,1.28124e+14,5.51795e+10
1.44414e+00,5.66597e+13,1.24194e+14,5.63525e+10
1.46018e+00,5.66597e+13,1.20575e+14,5.75517e+10
1.47639e+00,5.66597e+13,1.17233e+14,5.87778e+10
1.49279e+00,5.66597e+13,1.14141e+14,6.00311e+10
1.50936e+00,5.66597e+13,1.11269e+14,6.13125e+10
1.52612e+00,5.66597e+13,1.08596e+14,6.26226e+10
1.54307e+00,5.66597e+13,1.06102e+14,6.39618e+10
1.56021e+00,5.66597e+13,1.03772e+14,6.53310e+10
1.57753e+00,5.66597e+13,1.01590e+14,6.67308e+10
1.59505e+00,5.66596e+13,9.95417e+13,6.81618e+10
1.61276e+00,5.66596e+13,9.76171e+13,6.96249e+10
1.63067e+00,5.66596e+13,9.58053e+13,7.11206e+10
1.64877e+00,5.66596e+13,9.40967e+13,7.26497e+10
1.66708e+00,5.66596e+13,9.24834e+13,7.42129e+10
1.68559e+00,5.66596e+13,9.09579e+13,7.58111e+10
1.70431e+00,5.66596e+13,8.95141e+13,7.74451e+10
1.72324e+00,5.66596e+13,8.81450e+13,7.91155e+10
1.74237e+00,5.66596e+13,8.68459e+13,8.08232e+10
1.76172e+00,5.66596e+13,8.56119e+13,8.25691e+10
1.78128e+00,5.66596e+13,8.44381e+13,8.43541e+10
1.80106e+00,5.66596e+13,8.33206e+13,8.61789e+10
1.82106e+00,5.66596e+13,8.22559e+13,8.80445e+10
1.84128e+00,5.66596e+13,8.12403e+13,8.99517e+10
1.86173e+00,5.66595e+13,8.02711e+13,9.19017e+10
1.88240e+00,5.66595e+13,7.93450e+13,9.38951e+10
1.90330e+00,5.66595e+13,7.84598e+13,9.59332e+10
1.92444e+00,5.66595e+13,7.76126e+13,9.80168e+10
1.94580e+00,5.66595e+13,7.68016e+13,1.00147e+11
1.96741e+00,5.66595e+13,7.60244e+13,1.02325e+11
1.98926e+00,5.66595e+13,7.52792e+13,1.04551e+11
2.01135e+00,5.66595e+13,7.45644e+13,1.06827e+11
2.03368e+00,5.66595e+13,7.38781e+13,1.09155e+11
2.05626e+00,5.66595e+13,7.32191e+13,1.11534e+11
2.07910e+00,5.66595e+13,7.25857e+13,1.13966e+11
2.10218e+00,5.66594e+13,7.19766e+13,1.16453e+11
2.12553e+00,5.66594e+13,7.13906e+13,1.18995e+11
2.14913e+00,5.66594e+13,7.08265e+13,1.21594e+11
2.17299e+00,5.66594e+13,7.02835e+13,1.24252e+11
2.19712e+00,5.66594e+13,6.97602e+13,1.26968e+11
2.22152e+00,5.66594e+13,6.92558e+13,1.29746e+11
2.24619e+00,5.66594e+13,6.87696e+13,1.32585e+11
2.27113e+00,5.66594e+13,6.83004e+13,1.35488e+11
2.29635e+00,5.66593e+13,6.78476e+13,1.38456e+11
2.32185e+00,5.66593e+13,6.74106e+13,1.41491e+11
2.34763e+00,5.66593e+13,6.69885e+13,1.44593e+11
2.37370e+00,5.66593e+13,6.65806e+13,1.47765e+11
2.40005e+00,5.66593e+13,6.61864e+13,1.51007e+11
2.42670e+00,5.66593e+13,6.58055e+13,1.54322e+11
2.45365e+00,5.66593e+13,6.54369e+13,1.57712e+11
2.48090e+00,5.66593e+13,6.50805e+13,1.61177e+11
2.50844e+00,5.66592e+13,6.47355e+13,1.64720e+11
