freq_aligo,strain_aligo,strain_baseline,strain_best
1.26491e+00,7.51835e-22,1.27743e-21,7.13883e-20
1.27896e+00,7.34974e-22,1.22659e-21,6.93883e-20
1.29316e+00,7.19028e-22,1.17816e-21,6.78836e-20
1.30752e+00,7.02963e-22,1.13170e-21,6.64577e-20
1.32204e+00,6.87512e-22,1.08733e-21,6.46609e-20
1.33672e+00,6.72780e-22,1.04477e-21,6.30232e-20
1.35156e+00,6.58127e-22,1.00420e-21,6.18911e-20
1.36657e+00,6.43699e-22,9.65346e-22,6.00936e-20
1.38174e+00,6.29503e-22,9.28103e-22,5.87998e-20
1.39709e+00,6.16007e-22,8.92350e-22,5.72180e-20
1.41260e+00,6.02316e-22,8.58182e-22,5.58897e-20
1.42828e+00,5.89355e-22,8.25665e-22,5.45825e-20
1.44414e+00,5.76238e-22,7.94359e-22,5.32244e-20
1.46018e+00,5.63560e-22,7.64498e-22,5.19991e-20
1.47639e+00,5.51232e-22,7.35828e-22,5.07295e-20
1.49279e+00,5.39281e-22,7.08369e-22,4.95266e-20
1.50936e+00,5.27494e-22,6.82173e-22,4.82272e-20
1.52612e+00,5.15927e-22,6.57081e-22,4.70680e-20
1.54307e+00,5.04731e-22,6.33051e-22,4.58990e-20
1.56021e+00,4.93630e-22,6.10000e-22,4.48021e-20
1.57753e+00,4.82886e-22,5.87933e-22,4.37005e-20
1.59505e+00,4.72311e-22,5.66748e-22,4.26219e-20
1.61276e+00,4.61970e-22,5.46556e-22,4.16523e-20
1.63067e+00,4.51830e-22,5.27243e-22,4.05547e-20
1.64877e+00,4.41984e-22,5.08581e-22,3.95623e-20
1.66708e+00,4.32305e-22,4.90784e-22,3.85898e-20
1.68559e+00,4.22836e-22,4.73750e-22,3.75612e-20
1.70431e+00,4.13636e-22,4.57418e-22,3.66658e-20
1.72324e+00,4.04594e-22,4.41714e-22,3.57196e-20
1.74237e+00,3.95727e-22,4.26684e-22,3.47857e-20
1.76172e+00,3.87095e-22,4.12278e-22,3.38942e-20
1.78128e+00,3.78619e-22,3.98433e-22,3.30164e-20
1.80106e+00,3.70341e-22,3.85213e-22,3.21422e-20
1.82106e+00,3.62249e-22,3.72510e-22,3.13132e-20
1.84128e+00,3.54359e-22,3.60287e-22,3.04828e-20
1.86173e+00,3.46587e-22,3.48589e-22,2.96939e-20
1.88240e+00,3.39010e-22,3.37333e-22,2.88551e-20
1.90330e+00,3.31619e-22,3.26555e-22,2.80905e-20
1.92444e+00,3.24346e-22,3.16162e-22,2.73452e-20
1.94580e+00,3.17264e-22,3.06231e-22,2.65890e-20
1.96741e+00,3.10337e-22,2.96657e-22,2.58761e-20
1.98926e+00,3.03547e-22,2.87465e-22,2.51375e-20
2.01135e+00,2.96902e-22,2.78636e-22,2.44442e-20
2.03368e+00,2.90421e-22,2.70134e-22,2.37520e-20
2.05626e+00,2.84075e-22,2.61956e-22,2.30761e-20
2.07910e+00,2.77867e-22,2.54097e-22,2.24233e-20
2.10218e+00,2.71789e-22,2.46535e-22,2.17637e-20
2.12553e+00,2.65858e-22,2.39251e-22,2.11356e-20
2.14913e+00,2.60047e-22,2.32244e-22,2.05105e-20
2.17299e+00,2.54362e-22,2.25491e-22,1.99098e-20
2.19712e+00,2.48805e-22,2.18985e-22,1.93008e-20
2.22152e+00,2.43366e-22,2.12722e-22,1.87214e-20
2.24619e+00,2.38050e-22,2.06681e-22,1.81516e-20
2.27113e+00,2.32844e-22,2.00852e-22,1.75884e-20
