freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,5.92623e+10
4.14212e+02,4.40632e+13,3.23093e+13,5.94485e+10
4.15308e+02,4.40171e+13,3.23157e+13,5.96354e+10
4.16407e+02,4.39709e+13,3.23221e+13,5.98232e+10
4.17510e+02,4.39246e+13,3.23285e+13,6.00116e+10
4.18615e+02,4.38782e+13,3.23350e+13,6.02009e+10
4.19723e+02,4.38317e+13,3.23415e+13,6.03909e+10
4.20834e+02,4.37851e+13,3.23480e+13,6.05816e+10
4.21948e+02,4.37385e+13,3.23546e+13,6.07732e+10
4.23065e+02,4.36917e+13,3.23612e+13,6.09655e+10
4.24185e+02,4.36448e+13,3.23678e+13,6.11586e+10
4.25307e+02,4.35979e+13,3.23745e+13,6.13525e+10
4.26433e+02,4.35508e+13,3.23812e+13,6.15471e+10
4.27562e+02,4.35036e+13,3.23880e+13,6.17426e+10
4.28694e+02,4.34564e+13,3.23948e+13,6.19389e+10
4.29829e+02,4.34090e+13,3.24016e+13,6.21360e+10
4.30966e+02,4.33616e+13,3.24085e+13,6.23339e+10
4.32107e+02,4.33140e+13,3.24154e+13,6.25326e+10
4.33251e+02,4.32664e+13,3.24223e+13,6.27321e+10
4.34398e+02,4.32186e+13,3.24293e+13,6.29325e+10
4.35548e+02,4.31708e+13,3.24363e+13,6.31337e+10
4.36700e+02,4.31229e+13,3.24434e+13,6.33357e+10
4.37856e+02,4.30749e+13,3.24505e+13,6.35385e+10
4.39015e+02,4.30268e+13,3.24577e+13,6.37422e+10
4.40178e+02,4.29786e+13,3.24648e+13,6.39468e+10
4.41343e+02,4.29303e+13,3.24721e+13,6.41522e+10
4.42511e+02,4.28819e+13,3.24793e+13,6.43585e+10
4.43682e+02,4.28334e+13,3.24866e+13,6.45656e+10
4.44857e+02,4.27848e+13,3.24940e+13,6.47736e+10
4.46034e+02,4.27362e+13,3.25014e+13,6.49825e+10
4.47215e+02,4.26874e+13,3.25088e+13,6.51922e+10
4.48399e+02,4.26386e+13,3.25163e+13,6.54029e+10
4.49586e+02,4.25897e+13,3.25238e+13,6.56144e+10
4.50776e+02,4.25406e+13,3.25314e+13,6.58268e+10
