freq_aligo,strain_aligo,strain_baseline,strain_best
1.13706e+03,8.36677e-25,5.97725e-25,4.10119e-25
1.14007e+03,8.38519e-25,5.96902e-25,4.09360e-25
1.14308e+03,8.40366e-25,5.96077e-25,4.08628e-25
1.14611e+03,8.42219e-25,5.95250e-25,4.07921e-25
1.14914e+03,8.44078e-25,5.94420e-25,4.07241e-25
1.15219e+03,8.45943e-25,5.93589e-25,4.06588e-25
1.15524e+03,8.47814e-25,5.92756e-25,4.05960e-25
1.15829e+03,8.49690e-25,5.91921e-25,4.05359e-25
1.16136e+03,8.51572e-25,5.91084e-25,4.04785e-25
1.16443e+03,8.53460e-25,5.90245e-25,4.04238e-25
1.16752e+03,8.55353e-25,5.89404e-25,4.03717e-25
1.17061e+03,8.57253e-25,5.88562e-25,4.03224e-25
1.17371e+03,8.59158e-25,5.87718e-25,4.02757e-25
1.17681e+03,8.61070e-25,5.86872e-25,4.02318e-25
1.17993e+03,8.62987e-25,5.86024e-25,4.01905e-25
1.18305e+03,8.64910e-25,5.85175e-25,4.01520e-25
1.18618e+03,8.66839e-25,5.84324e-25,4.01162e-25
1.18932e+03,8.68774e-25,5.83472e-25,4.00832e-25
1.19247e+03,8.70715e-25,5.82618e-25,4.00529e-25
1.19563e+03,8.72661e-25,5.81762e-25,4.00254e-25
1.19879e+03,8.74614e-25,5.80905e-25,4.00006e-25
1.20196e+03,8.76573e-25,5.80047e-25,3.99785e-25
1.20515e+03,8.78538e-25,5.79187e-25,3.99593e-25
1.20834e+03,8.80508e-25,5.78326e-25,3.99428e-25
1.21153e+03,8.82485e-25,5.77463e-25,3.99290e-25
1.21474e+03,8.84468e-25,5.76599e-25,3.99181e-25
1.21796e+03,8.86457e-25,5.75734e-25,3.99099e-25
1.22118e+03,8.88452e-25,5.74868e-25,3.99045e-25
1.22441e+03,8.90453e-25,5.74001e-25,3.99018e-25
1.22765e+03,8.92461e-25,5.73132e-25,3.99020e-25
1.23090e+03,8.94474e-25,5.72262e-25,3.99049e-25
1.23416e+03,8.96493e-25,5.71392e-25,3.99106e-25
1.23743e+03,8.98519e-25,5.70520e-25,3.99191e-25
1.24070e+03,9.00551e-25,5.69648e-25,3.99303e-25
1.24399e+03,9.02589e-25,5.68775e-25,3.99443e-25
1.24728e+03,9.04633e-25,5.67900e-25,3.99611e-25
1.25058e+03,9.06683e-25,5.67026e-25,3.99806e-25
1.25389e+03,9.08740e-25,5.66150e-25,4.00030e-25
1.25721e+03,9.10803e-25,5.65274e-25,4.00280e-25
1.26054e+03,9.12872e-25,5.64397e-25,4.00558e-25
1.26388e+03,9.14948e-25,5.63520e-25,4.00864e-25
1.26722e+03,9.17029e-25,5.62642e-25,4.01197e-25
1.27058e+03,9.19117e-25,5.61764e-25,4.01558e-25
1.27394e+03,9.21212e-25,5.60885e-25,4.01946e-25
1.27731e+03,9.23312e-25,5.60007e-25,4.02361e-25
1.28069e+03,9.25419e-25,5.59128e-25,4.02803e-25
1.28408e+03,9.27533e-25,5.58249e-25,4.03272e-25
1.28748e+03,9.29652e-25,5.57370e-25,4.03769e-25
1.29089e+03,9.31779e-25,5.56490e-25,4.04292e-25
1.29431e+03,9.33911e-25,5.55611e-25,4.04842e-25
1.29773e+03,9.36050e-25,5.54732e-25,4.05419e-25
