freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,7.29777e+12
4.14212e+02,4.40632e+13,3.23093e+13,7.31616e+12
4.15308e+02,4.40171e+13,3.23157e+13,7.33460e+12
4.16407e+02,4.39709e+13,3.23221e+13,7.35307e+12
4.17510e+02,4.39246e+13,3.23285e+13,7.37159e+12
4.18615e+02,4.38782e+13,3.23350e+13,7.39014e+12
4.19723e+02,4.38317e+13,3.23415e+13,7.40874e+12
4.20834e+02,4.37851e+13,3.23480e+13,7.42737e+12
4.21948e+02,4.37385e+13,3.23546e+13,7.44604e+12
4.23065e+02,4.36917e+13,3.23612e+13,7.46476e+12
4.24185e+02,4.36448e+13,3.23678e+13,7.48351e+12
4.25307e+02,4.35979e+13,3.23745e+13,7.50230e+12
4.26433e+02,4.35508e+13,3.23812e+13,7.52113e+12
4.27562e+02,4.35036e+13,3.23880e+13,7.54000e+12
4.28694e+02,4.34564e+13,3.23948e+13,7.55891e+12
4.29829e+02,4.34090e+13,3.24016e+13,7.57786e+12
4.30966e+02,4.33616e+13,3.24085e+13,7.59685e+12
4.32107e+02,4.33140e+13,3.24154e+13,7.61589e+12
4.33251e+02,4.32664e+13,3.24223e+13,7.63496e+12
4.34398e+02,4.32186e+13,3.24293e+13,7.65407e+12
4.35548e+02,4.31708e+13,3.24363e+13,7.67322e+12
4.36700e+02,4.31229e+13,3.24434e+13,7.69241e+12
4.37856e+02,4.30749e+13,3.24505e+13,7.71164e+12
4.39015e+02,4.30268e+13,3.24577e+13,7.73091e+12
4.40178e+02,4.29786e+13,3.24648e+13,7.75022e+12
4.41343e+02,4.29303e+13,3.24721e+13,7.76958e+12
4.42511e+02,4.28819e+13,3.24793e+13,7.78897e+12
4.43682e+02,4.28334e+13,3.24866e+13,7.80840e+12
4.44857e+02,4.27848e+13,3.24940e+13,7.82787e+12
4.46034e+02,4.27362e+13,3.25014e+13,7.84739e+12
4.47215e+02,4.26874e+13,3.25088e+13,7.86694e+12
4.48399e+02,4.26386e+13,3.25163e+13,7.88654e+12
4.49586e+02,4.25897e+13,3.25238e+13,7.90617e+12
