freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
8.94427e+01,2.34135e-11,3.33196e-11,1.76827e-11
8.97311e+01,2.33807e-11,3.28573e-11,1.75792e-11
9.00204e+01,2.33481e-11,3.24058e-11,1.74767e-11
9.03106e+01,2.33157e-11,3.19649e-11,1.73749e-11
9.06018e+01,2.32837e-11,3.15344e-11,1.72739e-11
9.08939e+01,2.32519e-11,3.11141e-11,1.71738e-11
9.11869e+01,2.32204e-11,3.07038e-11,1.70744e-11
9.14809e+01,2.31891e-11,3.03032e-11,1.69758e-11
9.17759e+01,2.31581e-11,2.99123e-11,1.68781e-11
9.20718e+01,2.31273e-11,2.95307e-11,1.67811e-11
9.23686e+01,2.30968e-11,2.91584e-11,1.66849e-11
9.26664e+01,2.30666e-11,2.87950e-11,1.65894e-11
9.29652e+01,2.30366e-11,2.84406e-11,1.64948e-11
9.32649e+01,2.30068e-11,2.80948e-11,1.64008e-11
9.35656e+01,2.29773e-11,2.77574e-11,1.63077e-11
9.38672e+01,2.29481e-11,2.74284e-11,1.62153e-11
9.41699e+01,2.29191e-11,2.71076e-11,1.61237e-11
9.44735e+01,2.28903e-11,2.67947e-11,1.60328e-11
9.47781e+01,2.28618e-11,2.64896e-11,1.59426e-11
9.50837e+01,2.28335e-11,2.61921e-11,1.58532e-11
9.53902e+01,2.28055e-11,2.59021e-11,1.57646e-11
9.56978e+01,2.27776e-11,2.56195e-11,1.56766e-11
9.60063e+01,2.27501e-11,2.53440e-11,1.55894e-11
9.63158e+01,2.27227e-11,2.50755e-11,1.55029e-11
9.66263e+01,2.26956e-11,2.48139e-11,1.54171e-11
9.69379e+01,2.26687e-11,2.45590e-11,1.53320e-11
9.72504e+01,2.26420e-11,2.43106e-11,1.52476e-11
9.75639e+01,2.26156e-11,2.40687e-11,1.51640e-11
9.78785e+01,2.25894e-11,2.38331e-11,1.50810e-11
9.81941e+01,2.25634e-11,2.36036e-11,1.49987e-11
9.85107e+01,2.25376e-11,2.33801e-11,1.49171e-11
9.88283e+01,2.25120e-11,2.31624e-11,1.48362e-11
9.91469e+01,2.24867e-11,2.29505e-11,1.47560e-11
9.94665e+01,2.24615e-11,2.27442e-11,1.46764e-11
9.97872e+01,2.24366e-11,2.25434e-11,1.45976e-11
1.00109e+02,2.24119e-11,2.23480e-11,1.45193e-11
1.00432e+02,2.23874e-11,2.21577e-11,1.44418e-11
1.00756e+02,2.23631e-11,2.19726e-11,1.43649e-11
1.01080e+02,2.23390e-11,2.17925e-11,1.42887e-11
1.01406e+02,2.23151e-11,2.16172e-11,1.42131e-11
1.01733e+02,2.22915e-11,2.14467e-11,1.41382e-11
1.02061e+02,2.22680e-11,2.12808e-11,1.40639e-11
1.02390e+02,2.22447e-11,2.11195e-11,1.39903e-11
1.02720e+02,2.22216e-11,2.09626e-11,1.39173e-11
1.03052e+02,2.21987e-11,2.08100e-11,1.38449e-11
1.03384e+02,2.21760e-11,2.06617e-11,1.37731e-11
1.03717e+02,2.21535e-11,2.05174e-11,1.37020e-11
1.04051e+02,2.21312e-11,2.03771e-11,1.36315e-11
1.04387e+02,2.21091e-11,2.02408e-11,1.35617e-11
1.04723e+02,2.20871e-11,2.01082e-11,1.34924e-11
1.05061e+02,2.20654e-11,1.99794e-11,1.34237e-11
1.05400e+02,2.20438e-11,1.98542e-11,1.33557e-11
1.05740e+02,2.20225e-11,1.97325e-11,1.32882e-11
1.06081e+02,2.20013e-11,1.96143e-11,1.32214e-11
1.06423e+02,2.19802e-11,1.94994e-11,1.31551e-11
1.06766e+02,2.19594e-11,1.93878e-11,1.30895e-11
1.07110e+02,2.19387e-11,1.92794e-11,1.30244e-11
1.07455e+02,2.19183e-11,1.91741e-11,1.29599e-11
1.07802e+02,2.18980e-11,1.90718e-11,1.28960e-11
1.08149e+02,2.18778e-11,1.89724e-11,1.28327e-11
1.08498e+02,2.18579e-11,1.88759e-11,1.27699e-11
1.08848e+02,2.18381e-11,1.87821e-11,1.27077e-11
1.09199e+02,2.18184e-11,1.86911e-11,1.26461e-11
1.09551e+02,2.17990e-11,1.86028e-11,1.25851e-11
1.09904e+02,2.17797e-11,1.85170e-11,1.25246e-11
1.10258e+02,2.17606e-11,1.84336e-11,1.24646e-11
1.10614e+02,2.17416e-11,1.83528e-11,1.24052e-11
1.10970e+02,2.17228e-11,1.82742e-11,1.23464e-11
1.11328e+02,2.17042e-11,1.81980e-11,1.22881e-11
1.11687e+02,2.16857e-11,1.81241e-11,1.22303e-11
1.12047e+02,2.16674e-11,1.80522e-11,1.21731e-11
1.12408e+02,2.16492e-11,1.79826e-11,1.21165e-11
1.12771e+02,2.16312e-11,1.79149e-11,1.20603e-11
1.13134e+02,2.16134e-11,1.78493e-11,1.20047e-11
1.13499e+02,2.15957e-11,1.77856e-11,1.19496e-11
1.13865e+02,2.15781e-11,1.77238e-11,1.18950e-11
1.14232e+02,2.15607e-11,1.76638e-11,1.18410e-11
1.14600e+02,2.15435e-11,1.76056e-11,1.17874e-11
1.14970e+02,2.15264e-11,1.75491e-11,1.17344e-11
1.15341e+02,2.15094e-11,1.74943e-11,1.16819e-11
1.15712e+02,2.14926e-11,1.74412e-11,1.16299e-11
1.16086e+02,2.14760e-11,1.73896e-11,1.15784e-11
1.16460e+02,2.14595e-11,1.73396e-11,1.15274e-11
1.16835e+02,2.14431e-11,1.72911e-11,1.14769e-11
1.17212e+02,2.14268e-11,1.72440e-11,1.14269e-11
1.17590e+02,2.14107e-11,1.71983e-11,1.13773e-11
1.17969e+02,2.13948e-11,1.71540e-11,1.13283e-11
1.18349e+02,2.13790e-11,1.71111e-11,1.12797e-11
1.18731e+02,2.13633e-11,1.70694e-11,1.12316e-11
1.19114e+02,2.13477e-11,1.70290e-11,1.11840e-11
1.19498e+02,2.13323e-11,1.69897e-11,1.11369e-11
1.19883e+02,2.13170e-11,1.69517e-11,1.10902e-11
1.20269e+02,2.13019e-11,1.69148e-11,1.10440e-11
1.20657e+02,2.12869e-11,1.68791e-11,1.09983e-11
1.21046e+02,2.12720e-11,1.68444e-11,1.09530e-11
1.21437e+02,2.12572e-11,1.68107e-11,1.09082e-11
1.21828e+02,2.12426e-11,1.67781e-11,1.08639e-11
1.22221e+02,2.12280e-11,1.67464e-11,1.08200e-11
1.22615e+02,2.12137e-11,1.67157e-11,1.07765e-11
1.23010e+02,2.11994e-11,1.66860e-11,1.07335e-11
1.23407e+02,2.11852e-11,1.66571e-11,1.06909e-11
1.23805e+02,2.11712e-11,1.66291e-11,1.06488e-11
1.24204e+02,2.11573e-11,1.66019e-11,1.06071e-11
1.24604e+02,2.11435e-11,1.65756e-11,1.05659e-11
1.25006e+02,2.11299e-11,1.65501e-11,1.05250e-11
1.25409e+02,2.11163e-11,1.65253e-11,1.04846e-11
1.25813e+02,2.11029e-11,1.65013e-11,1.04446e-11
1.26219e+02,2.10896e-11,1.64780e-11,1.04051e-11
1.26626e+02,2.10764e-11,1.64554e-11,1.03659e-11
1.27034e+02,2.10633e-11,1.64335e-11,1.03272e-11
1.27444e+02,2.10503e-11,1.64122e-11,1.02889e-11
1.27855e+02,2.10375e-11,1.63916e-11,1.02510e-11
1.28267e+02,2.10247e-11,1.63717e-11,1.02135e-11
1.28680e+02,2.10121e-11,1.63523e-11,1.01764e-11
1.29095e+02,2.09996e-11,1.63335e-11,1.01397e-11
1.29511e+02,2.09871e-11,1.63153e-11,1.01034e-11
1.29929e+02,2.09748e-11,1.62976e-11,1.00675e-11
1.30348e+02,2.09626e-11,1.62804e-11,1.00320e-11
1.30768e+02,2.09505e-11,1.62638e-11,9.99687e-12
1.31190e+02,2.09385e-11,1.62477e-11,9.96214e-12
1.31613e+02,2.09266e-11,1.62320e-11,9.92778e-12
1.32037e+02,2.09148e-11,1.62169e-11,9.89381e-12
1.32463e+02,2.09031e-11,1.62022e-11,9.86021e-12
1.32890e+02,2.08915e-11,1.61879e-11,9.82699e-12
1.33318e+02,2.08800e-11,1.61741e-11,9.79413e-12
1.33748e+02,2.08686e-11,1.61606e-11,9.76165e-12
1.34179e+02,2.08573e-11,1.61476e-11,9.72953e-12
1.34612e+02,2.08461e-11,1.61350e-11,9.69778e-12
1.35046e+02,2.08350e-11,1.61227e-11,9.66638e-12
1.35481e+02,2.08240e-11,1.61108e-11,9.63534e-12
1.35918e+02,2.08130e-11,1.60993e-11,9.60466e-12
1.36356e+02,2.08022e-11,1.60881e-11,9.57432e-12
1.36796e+02,2.07915e-11,1.60773e-11,9.54434e-12
1.37237e+02,2.07808e-11,1.60667e-11,9.51470e-12
1.37679e+02,2.07703e-11,1.60565e-11,9.48540e-12
1.38123e+02,2.07598e-11,1.60466e-11,9.45645e-12
1.38569e+02,2.07495e-11,1.60370e-11,9.42783e-12
1.39015e+02,2.07392e-11,1.60277e-11,9.39954e-12
1.39464e+02,2.07290e-11,1.60187e-11,9.37159e-12
1.39913e+02,2.07189e-11,1.60099e-11,9.34397e-12
1.40364e+02,2.07088e-11,1.60014e-11,9.31667e-12
1.40817e+02,2.06989e-11,1.59931e-11,9.28970e-12
1.41271e+02,2.06890e-11,1.59851e-11,9.26305e-12
1.41726e+02,2.06793e-11,1.59773e-11,9.23672e-12
1.42183e+02,2.06696e-11,1.59698e-11,9.21070e-12
1.42642e+02,2.06600e-11,1.59624e-11,9.18500e-12
1.43102e+02,2.06505e-11,1.59553e-11,9.15960e-12
1.43563e+02,2.06410e-11,1.59484e-11,9.13452e-12
1.44026e+02,2.06317e-11,1.59417e-11,9.10973e-12
1.44490e+02,2.06224e-11,1.59352e-11,9.08526e-12
1.44956e+02,2.06132e-11,1.59289e-11,9.06108e-12
1.45423e+02,2.06041e-11,1.59228e-11,9.03719e-12
1.45892e+02,2.05950e-11,1.59169e-11,9.01361e-12
1.46362e+02,2.05860e-11,1.59111e-11,8.99031e-12
1.46834e+02,2.05771e-11,1.59055e-11,8.96730e-12
1.47308e+02,2.05683e-11,1.59001e-11,8.94459e-12
1.47783e+02,2.05596e-11,1.58948e-11,8.92215e-12
1.48259e+02,2.05509e-11,1.58897e-11,8.90000e-12
1.48737e+02,2.05423e-11,1.58848e-11,8.87812e-12
1.49217e+02,2.05338e-11,1.58799e-11,8.85652e-12
1.49698e+02,2.05253e-11,1.58753e-11,8.83520e-12
1.50180e+02,2.05169e-11,1.58707e-11,8.81415e-12
1.50665e+02,2.05086e-11,1.58663e-11,8.79336e-12
1.51150e+02,2.05004e-11,1.58620e-11,8.77284e-12
1.51638e+02,2.04922e-11,1.58579e-11,8.75259e-12
1.52127e+02,2.04841e-11,1.58538e-11,8.73260e-12
1.52617e+02,2.04761e-11,1.58499e-11,8.71286e-12
1.53109e+02,2.04681e-11,1.58461e-11,8.69339e-12
1.53603e+02,2.04602e-11,1.58424e-11,8.67416e-12
1.54098e+02,2.04524e-11,1.58388e-11,8.65519e-12
1.54595e+02,2.04446e-11,1.58353e-11,8.63647e-12
1.55093e+02,2.04369e-11,1.58320e-11,8.61800e-12
1.55593e+02,2.04293e-11,1.58287e-11,8.59977e-12
1.56095e+02,2.04217e-11,1.58255e-11,8.58178e-12
1.56598e+02,2.04142e-11,1.58224e-11,8.56403e-12
1.57103e+02,2.04068e-11,1.58194e-11,8.54652e-12
1.57610e+02,2.03994e-11,1.58165e-11,8.52924e-12
1.58118e+02,2.03920e-11,1.58136e-11,8.51220e-12
1.58627e+02,2.03848e-11,1.58109e-11,8.49539e-12
1.59139e+02,2.03776e-11,1.58082e-11,8.47880e-12
1.59652e+02,2.03704e-11,1.58056e-11,8.46244e-12
1.60167e+02,2.03634e-11,1.58031e-11,8.44631e-12
1.60683e+02,2.03563e-11,1.58006e-11,8.43039e-12
