freq_aligo,strain_aligo,strain_baseline,strain_best
8.94427e+01,7.94419e-25,1.12880e-24,1.17793e-24
8.97311e+01,7.93024e-25,1.11792e-24,1.17250e-24
9.00204e+01,7.91634e-25,1.10731e-24,1.16711e-24
9.03106e+01,7.90248e-25,1.09697e-24,1.16176e-24
9.06018e+01,7.88867e-25,1.08689e-24,1.15646e-24
9.08939e+01,7.87491e-25,1.07707e-24,1.15119e-24
9.11869e+01,7.86120e-25,1.06749e-24,1.14597e-24
9.14809e+01,7.84754e-25,1.05816e-24,1.14079e-24
9.17759e+01,7.83392e-25,1.04907e-24,1.13565e-24
9.20718e+01,7.82035e-25,1.04020e-24,1.13055e-24
9.23686e+01,7.80683e-25,1.03156e-24,1.12549e-24
9.26664e+01,7.79335e-25,1.02314e-24,1.12046e-24
9.29652e+01,7.77992e-25,1.01494e-24,1.11548e-24
9.32649e+01,7.76653e-25,1.00694e-24,1.11054e-24
9.35656e+01,7.75320e-25,9.99148e-25,1.10564e-24
9.38672e+01,7.73990e-25,9.91552e-25,1.10077e-24
9.41699e+01,7.72666e-25,9.84148e-25,1.09595e-24
9.44735e+01,7.71346e-25,9.76932e-25,1.09116e-24
9.47781e+01,7.70030e-25,9.69898e-25,1.08641e-24
9.50837e+01,7.68719e-25,9.63042e-25,1.08169e-24
9.53902e+01,7.67413e-25,9.56359e-25,1.07702e-24
9.56978e+01,7.66111e-25,9.49844e-25,1.07238e-24
9.60063e+01,7.64813e-25,9.43493e-25,1.06777e-24
9.63158e+01,7.63520e-25,9.37302e-25,1.06321e-24
9.66263e+01,7.62231e-25,9.31265e-25,1.05868e-24
9.69379e+01,7.60947e-25,9.25379e-25,1.05418e-24
9.72504e+01,7.59667e-25,9.19639e-25,1.04972e-24
9.75639e+01,7.58392e-25,9.14043e-25,1.04530e-24
9.78785e+01,7.57121e-25,9.08584e-25,1.04091e-24
9.81941e+01,7.55854e-25,9.03261e-25,1.03656e-24
9.85107e+01,7.54592e-25,8.98068e-25,1.03224e-24
9.88283e+01,7.53334e-25,8.93003e-25,1.02795e-24
9.91469e+01,7.52080e-25,8.88061e-25,1.02370e-24
9.94665e+01,7.50831e-25,8.83240e-25,1.01948e-24
9.97872e+01,7.49586e-25,8.78536e-25,1.01530e-24
1.00109e+02,7.48345e-25,8.73945e-25,1.01115e-24
1.00432e+02,7.47108e-25,8.69464e-25,1.00703e-24
1.00756e+02,7.45876e-25,8.65090e-25,1.00295e-24
