freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
4.13118e+02,1.95563e-11,2.44849e-11,1.71964e-11
4.14212e+02,1.95556e-11,2.44849e-11,1.71946e-11
4.15308e+02,1.95550e-11,2.44849e-11,1.71928e-11
4.16407e+02,1.95544e-11,2.44848e-11,1.71910e-11
4.17510e+02,1.95538e-11,2.44848e-11,1.71893e-11
4.18615e+02,1.95531e-11,2.44848e-11,1.71876e-11
4.19723e+02,1.95525e-11,2.44848e-11,1.71859e-11
4.20834e+02,1.95519e-11,2.44848e-11,1.71842e-11
4.21948e+02,1.95513e-11,2.44847e-11,1.71825e-11
4.23065e+02,1.95507e-11,2.44847e-11,1.71809e-11
4.24185e+02,1.95501e-11,2.44847e-11,1.71793e-11
4.25307e+02,1.95495e-11,2.44847e-11,1.71776e-11
4.26433e+02,1.95489e-11,2.44847e-11,1.71760e-11
4.27562e+02,1.95484e-11,2.44847e-11,1.71745e-11
4.28694e+02,1.95478e-11,2.44847e-11,1.71729e-11
4.29829e+02,1.95472e-11,2.44847e-11,1.71714e-11
4.30966e+02,1.95466e-11,2.44847e-11,1.71698e-11
4.32107e+02,1.95460e-11,2.44847e-11,1.71683e-11
4.33251e+02,1.95455e-11,2.44847e-11,1.71668e-11
4.34398e+02,1.95449e-11,2.44847e-11,1.71654e-11
4.35548e+02,1.95444e-11,2.44847e-11,1.71639e-11
4.36700e+02,1.95438e-11,2.44847e-11,1.71625e-11
4.37856e+02,1.95432e-11,2.44847e-11,1.71610e-11
4.39015e+02,1.95427e-11,2.44848e-11,1.71596e-11
4.40178e+02,1.95421e-11,2.44848e-11,1.71582e-11
4.41343e+02,1.95416e-11,2.44848e-11,1.71568e-11
4.42511e+02,1.95411e-11,2.44848e-11,1.71555e-11
4.43682e+02,1.95405e-11,2.44848e-11,1.71541e-11
4.44857e+02,1.95400e-11,2.44849e-11,1.71528e-11
4.46034e+02,1.95395e-11,2.44849e-11,1.71515e-11
4.47215e+02,1.95389e-11,2.44849e-11,1.71501e-11
4.48399e+02,1.95384e-11,2.44849e-11,1.71489e-11
4.49586e+02,1.95379e-11,2.44850e-11,1.71476e-11
4.50776e+02,1.95374e-11,2.44850e-11,1.71463e-11
4.51969e+02,1.95368e-11,2.44850e-11,1.71451e-11
4.53165e+02,1.95363e-11,2.44851e-11,1.71438e-11
4.54365e+02,1.95358e-11,2.44851e-11,1.71426e-11
4.55567e+02,1.95353e-11,2.44852e-11,1.71414e-11
4.56773e+02,1.95348e-11,2.44852e-11,1.71402e-11
4.57982e+02,1.95343e-11,2.44853e-11,1.71390e-11
4.59195e+02,1.95338e-11,2.44853e-11,1.71378e-11
4.60410e+02,1.95333e-11,2.44854e-11,1.71367e-11
4.61629e+02,1.95328e-11,2.44854e-11,1.71355e-11
4.62851e+02,1.95323e-11,2.44855e-11,1.71344e-11
4.64076e+02,1.95319e-11,2.44855e-11,1.71333e-11
4.65304e+02,1.95314e-11,2.44856e-11,1.71322e-11
4.66536e+02,1.95309e-11,2.44856e-11,1.71311e-11
4.67771e+02,1.95304e-11,2.44857e-11,1.71300e-11
4.69009e+02,1.95300e-11,2.44858e-11,1.71289e-11
4.70251e+02,1.95295e-11,2.44858e-11,1.71279e-11
4.71495e+02,1.95290e-11,2.44859e-11,1.71268e-11
4.72743e+02,1.95286e-11,2.44860e-11,1.71258e-11
4.73995e+02,1.95281e-11,2.44860e-11,1.71248e-11
4.75249e+02,1.95276e-11,2.44861e-11,1.71237e-11
4.76507e+02,1.95272e-11,2.44862e-11,1.71227e-11
4.77769e+02,1.95267e-11,2.44863e-11,1.71218e-11
4.79033e+02,1.95263e-11,2.44863e-11,1.71208e-11
4.80301e+02,1.95258e-11,2.44864e-11,1.71198e-11
