freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
1.26491e+00,5.66597e+13,4.96875e+12,1.15982e+09
1.27896e+00,5.66597e+13,5.00285e+12,1.18575e+09
1.29316e+00,5.66597e+13,5.03667e+12,1.21226e+09
1.30752e+00,5.66597e+13,5.07019e+12,1.23937e+09
1.32204e+00,5.66597e+13,5.10343e+12,1.26708e+09
1.33672e+00,5.66597e+13,5.13636e+12,1.29540e+09
1.35156e+00,5.66597e+13,5.16900e+12,1.32436e+09
1.36657e+00,5.66597e+13,5.20132e+12,1.35397e+09
1.38174e+00,5.66597e+13,5.23334e+12,1.38424e+09
1.39709e+00,5.66597e+13,5.26505e+12,1.41519e+09
1.41260e+00,5.66597e+13,5.29644e+12,1.44683e+09
1.42828e+00,5.66597e+13,5.32751e+12,1.47917e+09
1.44414e+00,5.66597e+13,5.35826e+12,1.51224e+09
1.46018e+00,5.66597e+13,5.38869e+12,1.54606e+09
1.47639e+00,5.66597e+13,5.41879e+12,1.58063e+09
1.49279e+00,5.66597e+13,5.44856e+12,1.61598e+09
1.50936e+00,5.66597e+13,5.47800e+12,1.65213e+09
1.52612e+00,5.66597e+13,5.50712e+12,1.68912e+09
1.54307e+00,5.66597e+13,5.53589e+12,1.72701e+09
1.56021e+00,5.66597e+13,5.56434e+12,1.76604e+09
1.57753e+00,5.66597e+13,5.59245e+12,1.80559e+09
1.59505e+00,5.66596e+13,5.62023e+12,1.84435e+09
1.61276e+00,5.66596e+13,5.64766e+12,1.88586e+09
1.63067e+00,5.66596e+13,5.67477e+12,1.92812e+09
1.64877e+00,5.66596e+13,5.70153e+12,1.97127e+09
1.66708e+00,5.66596e+13,5.72796e+12,2.01536e+09
1.68559e+00,5.66596e+13,5.75405e+12,2.06043e+09
1.70431e+00,5.66596e+13,5.77980e+12,2.10649e+09
1.72324e+00,5.66596e+13,5.80521e+12,2.15358e+09
1.74237e+00,5.66596e+13,5.83029e+12,2.20172e+09
1.76172e+00,5.66596e+13,5.85504e+12,2.25092e+09
1.78128e+00,5.66596e+13,5.87944e+12,2.30123e+09
1.80106e+00,5.66596e+13,5.90352e+12,2.35266e+09
1.82106e+00,5.66596e+13,5.92726e+12,2.40524e+09
1.84128e+00,5.66596e+13,5.95067e+12,2.45899e+09
1.86173e+00,5.66595e+13,5.97375e+12,2.51394e+09
1.88240e+00,5.66595e+13,5.99650e+12,2.57011e+09
1.90330e+00,5.66595e+13,6.01892e+12,2.62754e+09
1.92444e+00,5.66595e+13,6.04102e+12,2.68626e+09
1.94580e+00,5.66595e+13,6.06279e+12,2.74628e+09
1.96741e+00,5.66595e+13,6.08424e+12,2.80764e+09
1.98926e+00,5.66595e+13,6.10537e+12,2.87038e+09
2.01135e+00,5.66595e+13,6.12618e+12,2.93451e+09
2.03368e+00,5.66595e+13,6.14668e+12,3.00008e+09
2.05626e+00,5.66595e+13,6.16686e+12,3.06711e+09
2.07910e+00,5.66595e+13,6.18673e+12,3.13564e+09
2.10218e+00,5.66594e+13,6.20629e+12,3.20570e+09
2.12553e+00,5.66594e+13,6.22555e+12,3.27732e+09
2.14913e+00,5.66594e+13,6.24450e+12,3.35054e+09
2.17299e+00,5.66594e+13,6.26315e+12,3.42540e+09
2.19712e+00,5.66594e+13,6.28150e+12,3.50193e+09
2.22152e+00,5.66594e+13,6.29956e+12,3.58016e+09
2.24619e+00,5.66594e+13,6.31732e+12,3.66015e+09
2.27113e+00,5.66594e+13,6.33479e+12,3.74191e+09
2.29635e+00,5.66593e+13,6.35198e+12,3.82551e+09
