freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,3.57379e+12
4.14212e+02,4.40632e+13,3.23093e+13,3.57447e+12
4.15308e+02,4.40171e+13,3.23157e+13,3.57515e+12
4.16407e+02,4.39709e+13,3.23221e+13,3.57584e+12
4.17510e+02,4.39246e+13,3.23285e+13,3.57653e+12
4.18615e+02,4.38782e+13,3.23350e+13,3.57723e+12
4.19723e+02,4.38317e+13,3.23415e+13,3.57793e+12
4.20834e+02,4.37851e+13,3.23480e+13,3.57863e+12
4.21948e+02,4.37385e+13,3.23546e+13,3.57934e+12
4.23065e+02,4.36917e+13,3.23612e+13,3.58005e+12
4.24185e+02,4.36448e+13,3.23678e+13,3.58077e+12
4.25307e+02,4.35979e+13,3.23745e+13,3.58148e+12
4.26433e+02,4.35508e+13,3.23812e+13,3.58221e+12
4.27562e+02,4.35036e+13,3.23880e+13,3.58294e+12
4.28694e+02,4.34564e+13,3.23948e+13,3.58367e+12
4.29829e+02,4.34090e+13,3.24016e+13,3.58440e+12
4.30966e+02,4.33616e+13,3.24085e+13,3.58514e+12
4.32107e+02,4.33140e+13,3.24154e+13,3.58589e+12
4.33251e+02,4.32664e+13,3.24223e+13,3.58664e+12
4.34398e+02,4.32186e+13,3.24293e+13,3.58739e+12
4.35548e+02,4.31708e+13,3.24363e+13,3.58814e+12
4.36700e+02,4.31229e+13,3.24434e+13,3.58890e+12
4.37856e+02,4.30749e+13,3.24505e+13,3.58967e+12
4.39015e+02,4.30268e+13,3.24577e+13,3.59044e+12
4.40178e+02,4.29786e+13,3.24648e+13,3.59121e+12
4.41343e+02,4.29303e+13,3.24721e+13,3.59199e+12
4.42511e+02,4.28819e+13,3.24793e+13,3.59277e+12
4.43682e+02,4.28334e+13,3.24866e+13,3.59356e+12
4.44857e+02,4.27848e+13,3.24940e+13,3.59435e+12
4.46034e+02,4.27362e+13,3.25014e+13,3.59515e+12
4.47215e+02,4.26874e+13,3.25088e+13,3.59595e+12
4.48399e+02,4.26386e+13,3.25163e+13,3.59675e+12
4.49586e+02,4.25897e+13,3.25238e+13,3.59756e+12
4.50776e+02,4.25406e+13,3.25314e+13,3.59837e+12
4.51969e+02,4.24915e+13,3.25390e+13,3.59919e+12
4.53165e+02,4.24423e+13,3.25466e+13,3.60001e+12
4.54365e+02,4.23930e+13,3.25543e+13,3.60084e+12
4.55567e+02,4.23437e+13,3.25620e+13,3.60167e+12
4.56773e+02,4.22942e+13,3.25698e+13,3.60251e+12
4.57982e+02,4.22446e+13,3.25776e+13,3.60335e+12
4.59195e+02,4.21950e+13,3.25854e+13,3.60420e+12
4.60410e+02,4.21453e+13,3.25934e+13,3.60505e+12
4.61629e+02,4.20954e+13,3.26013e+13,3.60590e+12
4.62851e+02,4.20455e+13,3.26093e+13,3.60676e+12
4.64076e+02,4.19955e+13,3.26173e+13,3.60763e+12
4.65304e+02,4.19455e+13,3.26254e+13,3.60850e+12
4.66536e+02,4.18953e+13,3.26335e+13,3.60937e+12
4.67771e+02,4.18451e+13,3.26417e+13,3.61025e+12
4.69009e+02,4.17947e+13,3.26499e+13,3.61114e+12
4.70251e+02,4.17443e+13,3.26582e+13,3.61203e+12
4.71495e+02,4.16938e+13,3.26665e+13,3.61292e+12
4.72743e+02,4.16432e+13,3.26749e+13,3.61382e+12
4.73995e+02,4.15926e+13,3.26833e+13,3.61473e+12
4.75249e+02,4.15418e+13,3.26917e+13,3.61564e+12
4.76507e+02,4.14910e+13,3.27002e+13,3.61656e+12
4.77769e+02,4.14401e+13,3.27088e+13,3.61748e+12
4.79033e+02,4.13891e+13,3.27174e+13,3.61840e+12
4.80301e+02,4.13380e+13,3.27260e+13,3.61933e+12
4.81573e+02,4.12868e+13,3.27347e+13,3.62027e+12
4.82848e+02,4.12356e+13,3.27435e+13,3.62121e+12
4.84126e+02,4.11843e+13,3.27523e+13,3.62216e+12
4.85407e+02,4.11329e+13,3.27611e+13,3.62311e+12
4.86692e+02,4.10814e+13,3.27700e+13,3.62407e+12
4.87980e+02,4.10299e+13,3.27789e+13,3.62503e+12
4.89272e+02,4.09782e+13,3.27879e+13,3.62600e+12
4.90567e+02,4.09265e+13,3.27970e+13,3.62697e+12
4.91866e+02,4.08747e+13,3.28061e+13,3.62795e+12
4.93168e+02,4.08229e+13,3.28152e+13,3.62894e+12
