freq_aligo,strain_aligo,strain_baseline,strain_best
5.77350e+00,3.60354e-23,1.52891e-23,6.26567e-24
5.78620e+00,3.58775e-23,1.52016e-23,6.23022e-24
5.79893e+00,3.57203e-23,1.51145e-23,6.19502e-24
5.81169e+00,3.55637e-23,1.50277e-23,6.16021e-24
5.82447e+00,3.54079e-23,1.49414e-23,6.12545e-24
5.83728e+00,3.52527e-23,1.48555e-23,6.09127e-24
5.85012e+00,3.50983e-23,1.47700e-23,6.05707e-24
5.86299e+00,3.49445e-23,1.46849e-23,6.02333e-24
5.87589e+00,3.47913e-23,1.46002e-23,5.98989e-24
5.88881e+00,3.46389e-23,1.45158e-23,5.95642e-24
5.90176e+00,3.44871e-23,1.44319e-23,5.92332e-24
5.91475e+00,3.43360e-23,1.43484e-23,5.89064e-24
5.92776e+00,3.41855e-23,1.42652e-23,5.85805e-24
5.94079e+00,3.40357e-23,1.41824e-23,5.82577e-24
5.95386e+00,3.38866e-23,1.41000e-23,5.79372e-24
5.96696e+00,3.37381e-23,1.40180e-23,5.76175e-24
5.98008e+00,3.35903e-23,1.39364e-23,5.73036e-24
5.99324e+00,3.34431e-23,1.38552e-23,5.69884e-24
6.00642e+00,3.32965e-23,1.37743e-23,5.66774e-24
6.01963e+00,3.31506e-23,1.36939e-23,5.63685e-24
6.03287e+00,3.30054e-23,1.36137e-23,5.60624e-24
6.04614e+00,3.28608e-23,1.35340e-23,5.57576e-24
6.05944e+00,3.27168e-23,1.34547e-23,5.54544e-24
6.07277e+00,3.25734e-23,1.33757e-23,5.51549e-24
6.08613e+00,3.24307e-23,1.32971e-23,5.48562e-24
6.09952e+00,3.22886e-23,1.32188e-23,5.45609e-24
6.11293e+00,3.21471e-23,1.31409e-23,5.42673e-24
6.12638e+00,3.20063e-23,1.30634e-23,5.39752e-24
6.13986e+00,3.18660e-23,1.29863e-23,5.36854e-24
6.15336e+00,3.17264e-23,1.29095e-23,5.33972e-24
6.16690e+00,3.15874e-23,1.28331e-23,5.31123e-24
6.18046e+00,3.14490e-23,1.27570e-23,5.28288e-24
6.19406e+00,3.13112e-23,1.26813e-23,5.25469e-24
6.20768e+00,3.11740e-23,1.26059e-23,5.22676e-24
6.22134e+00,3.10374e-23,1.25309e-23,5.19895e-24
6.23502e+00,3.09014e-23,1.24563e-23,5.17133e-24
6.24873e+00,3.07660e-23,1.23820e-23,5.14396e-24
6.26248e+00,3.06312e-23,1.23081e-23,5.11671e-24
6.27626e+00,3.04970e-23,1.22345e-23,5.08968e-24
6.29006e+00,3.03634e-23,1.21613e-23,5.06286e-24
6.30390e+00,3.02304e-23,1.20884e-23,5.03622e-24
6.31776e+00,3.00979e-23,1.20158e-23,5.00972e-24
6.33166e+00,2.99661e-23,1.19436e-23,4.98341e-24
6.34559e+00,2.98348e-23,1.18718e-23,4.95726e-24
6.35954e+00,2.97041e-23,1.18003e-23,4.93132e-24
6.37353e+00,2.95739e-23,1.17291e-23,4.90552e-24
6.38755e+00,2.94444e-23,1.16583e-23,4.87993e-24
6.40160e+00,2.93154e-23,1.15878e-23,4.85447e-24
6.41568e+00,2.91869e-23,1.15176e-23,4.82918e-24
6.42980e+00,2.90590e-23,1.14478e-23,4.80406e-24
6.44394e+00,2.89317e-23,1.13783e-23,4.77908e-24
6.45811e+00,2.88050e-23,1.13091e-23,4.75432e-24
6.47232e+00,2.86788e-23,1.12403e-23,4.72967e-24
6.48656e+00,2.85531e-23,1.11718e-23,4.70521e-24
6.50082e+00,2.84281e-23,1.11037e-23,4.68084e-24
6.51512e+00,2.83035e-23,1.10358e-23,4.65671e-24
6.52946e+00,2.81795e-23,1.09683e-23,4.63269e-24
6.54382e+00,2.80561e-23,1.09011e-23,4.60884e-24
6.55821e+00,2.79331e-23,1.08342e-23,4.58512e-24
6.57264e+00,2.78108e-23,1.07677e-23,4.56159e-24
6.58709e+00,2.76889e-23,1.07015e-23,4.53818e-24
6.60158e+00,2.75676e-23,1.06356e-23,4.51491e-24
6.61611e+00,2.74469e-23,1.05700e-23,4.49180e-24
6.63066e+00,2.73266e-23,1.05047e-23,4.46881e-24
6.64524e+00,2.72069e-23,1.04398e-23,4.44596e-24
6.65986e+00,2.70877e-23,1.03752e-23,4.42329e-24
6.67451e+00,2.69691e-23,1.03108e-23,4.40070e-24
6.68919e+00,2.68509e-23,1.02468e-23,4.37829e-24
6.70391e+00,2.67333e-23,1.01832e-23,4.35603e-24
6.71865e+00,2.66162e-23,1.01198e-23,4.33391e-24
6.73343e+00,2.64996e-23,1.00567e-23,4.31187e-24
6.74824e+00,2.63835e-23,9.99393e-24,4.28999e-24
