freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,3.48457e+12
4.14212e+02,4.40632e+13,3.23093e+13,3.49616e+12
4.15308e+02,4.40171e+13,3.23157e+13,3.50780e+12
4.16407e+02,4.39709e+13,3.23221e+13,3.51950e+12
4.17510e+02,4.39246e+13,3.23285e+13,3.53125e+12
4.18615e+02,4.38782e+13,3.23350e+13,3.54306e+12
4.19723e+02,4.38317e+13,3.23415e+13,3.55493e+12
4.20834e+02,4.37851e+13,3.23480e+13,3.56685e+12
4.21948e+02,4.37385e+13,3.23546e+13,3.57883e+12
4.23065e+02,4.36917e+13,3.23612e+13,3.59087e+12
4.24185e+02,4.36448e+13,3.23678e+13,3.60296e+12
4.25307e+02,4.35979e+13,3.23745e+13,3.61511e+12
4.26433e+02,4.35508e+13,3.23812e+13,3.62733e+12
4.27562e+02,4.35036e+13,3.23880e+13,3.63959e+12
4.28694e+02,4.34564e+13,3.23948e+13,3.65192e+12
4.29829e+02,4.34090e+13,3.24016e+13,3.66431e+12
4.30966e+02,4.33616e+13,3.24085e+13,3.67676e+12
4.32107e+02,4.33140e+13,3.24154e+13,3.68927e+12
4.33251e+02,4.32664e+13,3.24223e+13,3.70184e+12
4.34398e+02,4.32186e+13,3.24293e+13,3.71447e+12
4.35548e+02,4.31708e+13,3.24363e+13,3.72716e+12
4.36700e+02,4.31229e+13,3.24434e+13,3.73991e+12
4.37856e+02,4.30749e+13,3.24505e+13,3.75273e+12
4.39015e+02,4.30268e+13,3.24577e+13,3.76561e+12
4.40178e+02,4.29786e+13,3.24648e+13,3.77855e+12
4.41343e+02,4.29303e+13,3.24721e+13,3.79156e+12
4.42511e+02,4.28819e+13,3.24793e+13,3.80463e+12
4.43682e+02,4.28334e+13,3.24866e+13,3.81777e+12
4.44857e+02,4.27848e+13,3.24940e+13,3.83097e+12
4.46034e+02,4.27362e+13,3.25014e+13,3.84423e+12
4.47215e+02,4.26874e+13,3.25088e+13,3.85757e+12
4.48399e+02,4.26386e+13,3.25163e+13,3.87097e+12
4.49586e+02,4.25897e+13,3.25238e+13,3.88443e+12
4.50776e+02,4.25406e+13,3.25314e+13,3.89797e+12
4.51969e+02,4.24915e+13,3.25390e+13,3.91157e+12
4.53165e+02,4.24423e+13,3.25466e+13,3.92524e+12
4.54365e+02,4.23930e+13,3.25543e+13,3.93898e+12
4.55567e+02,4.23437e+13,3.25620e+13,3.95278e+12
4.56773e+02,4.22942e+13,3.25698e+13,3.96666e+12
4.57982e+02,4.22446e+13,3.25776e+13,3.98061e+12
4.59195e+02,4.21950e+13,3.25854e+13,3.99463e+12
4.60410e+02,4.21453e+13,3.25934e+13,4.00872e+12
4.61629e+02,4.20954e+13,3.26013e+13,4.02288e+12
4.62851e+02,4.20455e+13,3.26093e+13,4.03712e+12
4.64076e+02,4.19955e+13,3.26173e+13,4.05143e+12
4.65304e+02,4.19455e+13,3.26254e+13,4.06581e+12
4.66536e+02,4.18953e+13,3.26335e+13,4.08026e+12
4.67771e+02,4.18451e+13,3.26417e+13,4.09479e+12
4.69009e+02,4.17947e+13,3.26499e+13,4.10940e+12
4.70251e+02,4.17443e+13,3.26582e+13,4.12408e+12
4.71495e+02,4.16938e+13,3.26665e+13,4.13884e+12
4.72743e+02,4.16432e+13,3.26749e+13,4.15367e+12
4.73995e+02,4.15926e+13,3.26833e+13,4.16858e+12
4.75249e+02,4.15418e+13,3.26917e+13,4.18357e+12
4.76507e+02,4.14910e+13,3.27002e+13,4.19864e+12
4.77769e+02,4.14401e+13,3.27088e+13,4.21379e+12
