freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
5.77350e+00,5.66563e+13,4.90927e+12,1.59292e+11
5.78620e+00,5.66563e+13,4.91925e+12,1.59984e+11
5.79893e+00,5.66563e+13,4.92923e+12,1.60679e+11
5.81169e+00,5.66563e+13,4.93920e+12,1.61377e+11
5.82447e+00,5.66563e+13,4.94918e+12,1.62078e+11
5.83728e+00,5.66562e+13,4.95915e+12,1.62782e+11
5.85012e+00,5.66562e+13,4.96913e+12,1.63489e+11
5.86299e+00,5.66562e+13,4.97910e+12,1.64199e+11
5.87589e+00,5.66562e+13,4.98907e+12,1.64912e+11
5.88881e+00,5.66562e+13,4.99904e+12,1.65628e+11
5.90176e+00,5.66562e+13,5.00901e+12,1.66347e+11
5.91475e+00,5.66561e+13,5.01898e+12,1.67069e+11
5.92776e+00,5.66561e+13,5.02895e+12,1.67794e+11
5.94079e+00,5.66561e+13,5.03891e+12,1.68522e+11
5.95386e+00,5.66561e+13,5.04888e+12,1.69254e+11
5.96696e+00,5.66561e+13,5.05884e+12,1.69988e+11
5.98008e+00,5.66561e+13,5.06880e+12,1.70726e+11
5.99324e+00,5.66560e+13,5.07876e+12,1.71467e+11
6.00642e+00,5.66560e+13,5.08872e+12,1.72211e+11
6.01963e+00,5.66560e+13,5.09868e+12,1.72958e+11
6.03287e+00,5.66560e+13,5.10864e+12,1.73708e+11
6.04614e+00,5.66560e+13,5.11859e+12,1.74462e+11
6.05944e+00,5.66560e+13,5.12854e+12,1.75219e+11
6.07277e+00,5.66559e+13,5.13849e+12,1.75979e+11
6.08613e+00,5.66559e+13,5.14844e+12,1.76742e+11
6.09952e+00,5.66559e+13,5.15839e+12,1.77508e+11
6.11293e+00,5.66559e+13,5.16833e+12,1.78278e+11
6.12638e+00,5.66559e+13,5.17828e+12,1.79051e+11
6.13986e+00,5.66559e+13,5.18822e+12,1.79827e+11
6.15336e+00,5.66558e+13,5.19816e+12,1.80607e+11
6.16690e+00,5.66558e+13,5.20809e+12,1.81390e+11
6.18046e+00,5.66558e+13,5.21803e+12,1.82176e+11
6.19406e+00,5.66558e+13,5.22796e+12,1.82966e+11
6.20768e+00,5.66558e+13,5.23789e+12,1.83759e+11
6.22134e+00,5.66557e+13,5.24781e+12,1.84555e+11
6.23502e+00,5.66557e+13,5.25774e+12,1.85355e+11
6.24873e+00,5.66557e+13,5.26766e+12,1.86158e+11
6.26248e+00,5.66557e+13,5.27758e+12,1.86965e+11
