freq_aligo,strain_aligo,strain_baseline,strain_best
5.77350e+00,3.60354e-23,1.52891e-23,5.20099e-24
5.78620e+00,3.58775e-23,1.52016e-23,5.17308e-24
5.79893e+00,3.57203e-23,1.51145e-23,5.14534e-24
5.81169e+00,3.55637e-23,1.50277e-23,5.11779e-24
5.82447e+00,3.54079e-23,1.49414e-23,5.09040e-24
5.83728e+00,3.52527e-23,1.48555e-23,5.06319e-24
5.85012e+00,3.50983e-23,1.47700e-23,5.03616e-24
5.86299e+00,3.49445e-23,1.46849e-23,5.00929e-24
5.87589e+00,3.47913e-23,1.46002e-23,4.98259e-24
5.88881e+00,3.46389e-23,1.45158e-23,4.95606e-24
5.90176e+00,3.44871e-23,1.44319e-23,4.92969e-24
5.91475e+00,3.43360e-23,1.43484e-23,4.90349e-24
5.92776e+00,3.41855e-23,1.42652e-23,4.87745e-24
5.94079e+00,3.40357e-23,1.41824e-23,4.85157e-24
5.95386e+00,3.38866e-23,1.41000e-23,4.82585e-24
5.96696e+00,3.37381e-23,1.40180e-23,4.80029e-24
5.98008e+00,3.35903e-23,1.39364e-23,4.77488e-24
5.99324e+00,3.34431e-23,1.38552e-23,4.74963e-24
6.00642e+00,3.32965e-23,1.37743e-23,4.72454e-24
6.01963e+00,3.31506e-23,1.36939e-23,4.69960e-24
6.03287e+00,3.30054e-23,1.36137e-23,4.67481e-24
6.04614e+00,3.28608e-23,1.35340e-23,4.65017e-24
6.05944e+00,3.27168e-23,1.34547e-23,4.62568e-24
6.07277e+00,3.25734e-23,1.33757e-23,4.60134e-24
6.08613e+00,3.24307e-23,1.32971e-23,4.57715e-24
6.09952e+00,3.22886e-23,1.32188e-23,4.55310e-24
6.11293e+00,3.21471e-23,1.31409e-23,4.52919e-24
6.12638e+00,3.20063e-23,1.30634e-23,4.50543e-24
6.13986e+00,3.18660e-23,1.29863e-23,4.48181e-24
6.15336e+00,3.17264e-23,1.29095e-23,4.45833e-24
6.16690e+00,3.15874e-23,1.28331e-23,4.43499e-24
6.18046e+00,3.14490e-23,1.27570e-23,4.41179e-24
6.19406e+00,3.13112e-23,1.26813e-23,4.38872e-24
6.20768e+00,3.11740e-23,1.26059e-23,4.36579e-24
6.22134e+00,3.10374e-23,1.25309e-23,4.34300e-24
6.23502e+00,3.09014e-23,1.24563e-23,4.32034e-24
6.24873e+00,3.07660e-23,1.23820e-23,4.29781e-24
6.26248e+00,3.06312e-23,1.23081e-23,4.27542e-24
6.27626e+00,3.04970e-23,1.22345e-23,4.25316e-24
6.29006e+00,3.03634e-23,1.21613e-23,4.23102e-24
6.30390e+00,3.02304e-23,1.20884e-23,4.20902e-24
6.31776e+00,3.00979e-23,1.20158e-23,4.18714e-24
6.33166e+00,2.99661e-23,1.19436e-23,4.16539e-24
6.34559e+00,2.98348e-23,1.18718e-23,4.14376e-24
6.35954e+00,2.97041e-23,1.18003e-23,4.12226e-24
6.37353e+00,2.95739e-23,1.17291e-23,4.10088e-24
6.38755e+00,2.94444e-23,1.16583e-23,4.07963e-24
6.40160e+00,2.93154e-23,1.15878e-23,4.05849e-24
6.41568e+00,2.91869e-23,1.15176e-23,4.03748e-24
6.42980e+00,2.90590e-23,1.14478e-23,4.01659e-24
6.44394e+00,2.89317e-23,1.13783e-23,3.99581e-24
6.45811e+00,2.88050e-23,1.13091e-23,3.97516e-24
6.47232e+00,2.86788e-23,1.12403e-23,3.95462e-24
6.48656e+00,2.85531e-23,1.11718e-23,3.93420e-24
6.50082e+00,2.84281e-23,1.11037e-23,3.91389e-24
6.51512e+00,2.83035e-23,1.10358e-23,3.89370e-24
6.52946e+00,2.81795e-23,1.09683e-23,3.87362e-24
6.54382e+00,2.80561e-23,1.09011e-23,3.85365e-24
6.55821e+00,2.79331e-23,1.08342e-23,3.83379e-24
6.57264e+00,2.78108e-23,1.07677e-23,3.81405e-24
6.58709e+00,2.76889e-23,1.07015e-23,3.79442e-24
6.60158e+00,2.75676e-23,1.06356e-23,3.77489e-24
6.61611e+00,2.74469e-23,1.05700e-23,3.75548e-24
6.63066e+00,2.73266e-23,1.05047e-23,3.73617e-24
6.64524e+00,2.72069e-23,1.04398e-23,3.71697e-24
6.65986e+00,2.70877e-23,1.03752e-23,3.69788e-24
6.67451e+00,2.69691e-23,1.03108e-23,3.67889e-24
6.68919e+00,2.68509e-23,1.02468e-23,3.66000e-24
6.70391e+00,2.67333e-23,1.01832e-23,3.64122e-24
6.71865e+00,2.66162e-23,1.01198e-23,3.62254e-24
6.73343e+00,2.64996e-23,1.00567e-23,3.60397e-24
6.74824e+00,2.63835e-23,9.99393e-24,3.58549e-24
6.76308e+00,2.62679e-23,9.93147e-24,3.56712e-24
6.77796e+00,2.61529e-23,9.86932e-24,3.54885e-24
6.79287e+00,2.60383e-23,9.80747e-24,3.53068e-24
6.80781e+00,2.59242e-23,9.74593e-24,3.51260e-24
6.82279e+00,2.58107e-23,9.68469e-24,3.49463e-24
6.83779e+00,2.56976e-23,9.62375e-24,3.47675e-24
6.85284e+00,2.55851e-23,9.56311e-24,3.45897e-24
6.86791e+00,2.54730e-23,9.50277e-24,3.44128e-24
6.88302e+00,2.53614e-23,9.44273e-24,3.42369e-24
6.89816e+00,2.52503e-23,9.38298e-24,3.40619e-24
6.91333e+00,2.51397e-23,9.32353e-24,3.38879e-24
6.92854e+00,2.50296e-23,9.26438e-24,3.37148e-24
6.94378e+00,2.49199e-23,9.20552e-24,3.35427e-24
6.95905e+00,2.48108e-23,9.14695e-24,3.33714e-24
6.97436e+00,2.47021e-23,9.08867e-24,3.32011e-24
6.98970e+00,2.45939e-23,9.03069e-24,3.30317e-24
7.00507e+00,2.44862e-23,8.97299e-24,3.28632e-24
7.02048e+00,2.43789e-23,8.91558e-24,3.26956e-24
7.03592e+00,2.42722e-23,8.85846e-24,3.25289e-24
7.05140e+00,2.41658e-23,8.80163e-24,3.23630e-24
7.06691e+00,2.40600e-23,8.74508e-24,3.21981e-24
7.08246e+00,2.39546e-23,8.68881e-24,3.20340e-24
7.09804e+00,2.38497e-23,8.63283e-24,3.18708e-24
7.11365e+00,2.37452e-23,8.57713e-24,3.17084e-24
7.12930e+00,2.36412e-23,8.52172e-24,3.15469e-24
7.14498e+00,2.35377e-23,8.46658e-24,3.13862e-24
7.16069e+00,2.34346e-23,8.41172e-24,3.12264e-24
7.17645e+00,2.33320e-23,8.35714e-24,3.10674e-24
7.19223e+00,2.32298e-23,8.30284e-24,3.09093e-24
7.20805e+00,2.31280e-23,8.24881e-24,3.07520e-24
7.22391e+00,2.30267e-23,8.19506e-24,3.05955e-24
