freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
5.77350e+00,5.66563e+13,1.12732e+13,1.05424e+12
5.78620e+00,5.66563e+13,1.12701e+13,1.05868e+12
5.79893e+00,5.66563e+13,1.12671e+13,1.06315e+12
5.81169e+00,5.66563e+13,1.12641e+13,1.06764e+12
5.82447e+00,5.66563e+13,1.12612e+13,1.07214e+12
5.83728e+00,5.66562e+13,1.12582e+13,1.07666e+12
5.85012e+00,5.66562e+13,1.12553e+13,1.08120e+12
5.86299e+00,5.66562e+13,1.12525e+13,1.08576e+12
5.87589e+00,5.66562e+13,1.12496e+13,1.09033e+12
5.88881e+00,5.66562e+13,1.12468e+13,1.09493e+12
5.90176e+00,5.66562e+13,1.12440e+13,1.09954e+12
5.91475e+00,5.66561e+13,1.12413e+13,1.10417e+12
5.92776e+00,5.66561e+13,1.12385e+13,1.10882e+12
5.94079e+00,5.66561e+13,1.12358e+13,1.11349e+12
5.95386e+00,5.66561e+13,1.12331e+13,1.11818e+12
5.96696e+00,5.66561e+13,1.12305e+13,1.12288e+12
5.98008e+00,5.66561e+13,1.12279e+13,1.12761e+12
5.99324e+00,5.66560e+13,1.12252e+13,1.13235e+12
6.00642e+00,5.66560e+13,1.12227e+13,1.13712e+12
6.01963e+00,5.66560e+13,1.12201e+13,1.14190e+12
6.03287e+00,5.66560e+13,1.12176e+13,1.14670e+12
6.04614e+00,5.66560e+13,1.12151e+13,1.15152e+12
6.05944e+00,5.66560e+13,1.12126e+13,1.15636e+12
6.07277e+00,5.66559e+13,1.12102e+13,1.16122e+12
6.08613e+00,5.66559e+13,1.12078e+13,1.16609e+12
6.09952e+00,5.66559e+13,1.12054e+13,1.17099e+12
6.11293e+00,5.66559e+13,1.12030e+13,1.17591e+12
6.12638e+00,5.66559e+13,1.12007e+13,1.18084e+12
6.13986e+00,5.66559e+13,1.11984e+13,1.18580e+12
6.15336e+00,5.66558e+13,1.11961e+13,1.19078e+12
6.16690e+00,5.66558e+13,1.11938e+13,1.19577e+12
6.18046e+00,5.66558e+13,1.11916e+13,1.20079e+12
6.19406e+00,5.66558e+13,1.11893e+13,1.20582e+12
6.20768e+00,5.66558e+13,1.11872e+13,1.21088e+12
6.22134e+00,5.66557e+13,1.11850e+13,1.21595e+12
6.23502e+00,5.66557e+13,1.11829e+13,1.22105e+12
6.24873e+00,5.66557e+13,1.11807e+13,1.22617e+12
6.26248e+00,5.66557e+13,1.11786e+13,1.23130e+12
6.27626e+00,5.66557e+13,1.11766e+13,1.23646e+12
6.29006e+00,5.66556e+13,1.11745e+13,1.24164e+12
6.30390e+00,5.66556e+13,1.11725e+13,1.24683e+12
6.31776e+00,5.66556e+13,1.11705e+13,1.25205e+12
6.33166e+00,5.66556e+13,1.11686e+13,1.25729e+12
6.34559e+00,5.66556e+13,1.11666e+13,1.26255e+12
6.35954e+00,5.66556e+13,1.11647e+13,1.26783e+12
6.37353e+00,5.66555e+13,1.11628e+13,1.27313e+12
6.38755e+00,5.66555e+13,1.11610e+13,1.27845e+12
6.40160e+00,5.66555e+13,1.11591e+13,1.28380e+12
6.41568e+00,5.66555e+13,1.11573e+13,1.28916e+12
6.42980e+00,5.66555e+13,1.11555e+13,1.29454e+12
6.44394e+00,5.66554e+13,1.11537e+13,1.29995e+12
6.45811e+00,5.66554e+13,1.11520e+13,1.30538e+12
6.47232e+00,5.66554e+13,1.11503e+13,1.31083e+12
6.48656e+00,5.66554e+13,1.11486e+13,1.31630e+12
6.50082e+00,5.66554e+13,1.11469e+13,1.32179e+12
6.51512e+00,5.66553e+13,1.11452e+13,1.32730e+12
6.52946e+00,5.66553e+13,1.11436e+13,1.33284e+12
6.54382e+00,5.66553e+13,1.11420e+13,1.33839e+12
6.55821e+00,5.66553e+13,1.11404e+13,1.34397e+12
6.57264e+00,5.66553e+13,1.11389e+13,1.34957e+12
6.58709e+00,5.66552e+13,1.11373e+13,1.35520e+12
6.60158e+00,5.66552e+13,1.11358e+13,1.36084e+12
6.61611e+00,5.66552e+13,1.11344e+13,1.36651e+12
6.63066e+00,5.66552e+13,1.11329e+13,1.37220e+12
6.64524e+00,5.66552e+13,1.11315e+13,1.37791e+12
6.65986e+00,5.66551e+13,1.11300e+13,1.38364e+12
6.67451e+00,5.66551e+13,1.11286e+13,1.38940e+12
6.68919e+00,5.66551e+13,1.11273e+13,1.39517e+12
6.70391e+00,5.66551e+13,1.11259e+13,1.40097e+12
6.71865e+00,5.66550e+13,1.11246e+13,1.40680e+12
6.73343e+00,5.66550e+13,1.11233e+13,1.41264e+12
6.74824e+00,5.66550e+13,1.11220e+13,1.41851e+12
6.76308e+00,5.66550e+13,1.11208e+13,1.42440e+12
6.77796e+00,5.66550e+13,1.11196e+13,1.43032e+12
6.79287e+00,5.66549e+13,1.11183e+13,1.43625e+12
6.80781e+00,5.66549e+13,1.11172e+13,1.44222e+12
6.82279e+00,5.66549e+13,1.11160e+13,1.44820e+12
6.83779e+00,5.66549e+13,1.11149e+13,1.45421e+12
6.85284e+00,5.66549e+13,1.11137e+13,1.46024e+12
6.86791e+00,5.66548e+13,1.11127e+13,1.46629e+12
6.88302e+00,5.66548e+13,1.11116e+13,1.47237e+12
6.89816e+00,5.66548e+13,1.11105e+13,1.47847e+12
6.91333e+00,5.66548e+13,1.11095e+13,1.48459e+12
6.92854e+00,5.66547e+13,1.11085e+13,1.49074e+12
6.94378e+00,5.66547e+13,1.11075e+13,1.49691e+12
6.95905e+00,5.66547e+13,1.11066e+13,1.50310e+12
6.97436e+00,5.66547e+13,1.11056e+13,1.50932e+12
6.98970e+00,5.66546e+13,1.11047e+13,1.51557e+12
7.00507e+00,5.66546e+13,1.11038e+13,1.52183e+12
7.02048e+00,5.66546e+13,1.11030e+13,1.52812e+12
7.03592e+00,5.66546e+13,1.11021e+13,1.53444e+12
7.05140e+00,5.66546e+13,1.11013e+13,1.54078e+12
7.06691e+00,5.66545e+13,1.11005e+13,1.54714e+12
7.08246e+00,5.66545e+13,1.10997e+13,1.55353e+12
7.09804e+00,5.66545e+13,1.10990e+13,1.55995e+12
7.11365e+00,5.66545e+13,1.10982e+13,1.56638e+12
7.12930e+00,5.66544e+13,1.10975e+13,1.57285e+12
7.14498e+00,5.66544e+13,1.10968e+13,1.57933e+12
7.16069e+00,5.66544e+13,1.10962e+13,1.58584e+12
7.17645e+00,5.66544e+13,1.10955e+13,1.59238e+12
7.19223e+00,5.66543e+13,1.10949e+13,1.59894e+12
7.20805e+00,5.66543e+13,1.10943e+13,1.60553e+12
7.22391e+00,5.66543e+13,1.10937e+13,1.61214e+12
7.23980e+00,5.66543e+13,1.10932e+13,1.61878e+12
7.25572e+00,5.66542e+13,1.10926e+13,1.62544e+12
7.27168e+00,5.66542e+13,1.10921e+13,1.63213e+12
7.28768e+00,5.66542e+13,1.10916e+13,1.63884e+12
7.30371e+00,5.66542e+13,1.10911e+13,1.64558e+12
7.31977e+00,5.66541e+13,1.10907e+13,1.65235e+12
7.33587e+00,5.66541e+13,1.10903e+13,1.65914e+12
7.35201e+00,5.66541e+13,1.10899e+13,1.66595e+12
7.36818e+00,5.66541e+13,1.10895e+13,1.67280e+12
7.38439e+00,5.66540e+13,1.10891e+13,1.67966e+12
7.40063e+00,5.66540e+13,1.10888e+13,1.68656e+12
7.41691e+00,5.66540e+13,1.10885e+13,1.69348e+12
7.43322e+00,5.66540e+13,1.10882e+13,1.70042e+12
7.44958e+00,5.66539e+13,1.10879e+13,1.70740e+12
7.46596e+00,5.66539e+13,1.10877e+13,1.71439e+12
7.48238e+00,5.66539e+13,1.10874e+13,1.72142e+12
7.49884e+00,5.66539e+13,1.10872e+13,1.72847e+12
7.51534e+00,5.66538e+13,1.10870e+13,1.73555e+12
7.53187e+00,5.66538e+13,1.10869e+13,1.74265e+12
7.54844e+00,5.66538e+13,1.10867e+13,1.74979e+12
7.56504e+00,5.66537e+13,1.10866e+13,1.75694e+12
7.58168e+00,5.66537e+13,1.10865e+13,1.76413e+12
7.59836e+00,5.66537e+13,1.10865e+13,1.77134e+12
7.61507e+00,5.66537e+13,1.10864e+13,1.77858e+12
7.63182e+00,5.66536e+13,1.10864e+13,1.78585e+12
7.64861e+00,5.66536e+13,1.10864e+13,1.79314e+12
7.66543e+00,5.66536e+13,1.10864e+13,1.80046e+12
7.68229e+00,5.66536e+13,1.10864e+13,1.80781e+12
7.69919e+00,5.66535e+13,1.10865e+13,1.81519e+12
7.71613e+00,5.66535e+13,1.10865e+13,1.82259e+12
7.73310e+00,5.66535e+13,1.10866e+13,1.83002e+12
7.75011e+00,5.66534e+13,1.10868e+13,1.83748e+12
7.76716e+00,5.66534e+13,1.10869e+13,1.84497e+12
7.78424e+00,5.66534e+13,1.10871e+13,1.85248e+12
7.80136e+00,5.66534e+13,1.10872e+13,1.86003e+12
7.81853e+00,5.66533e+13,1.10875e+13,1.86760e+12
7.83572e+00,5.66533e+13,1.10877e+13,1.87519e+12
7.85296e+00,5.66533e+13,1.10879e+13,1.88282e+12
7.87023e+00,5.66532e+13,1.10882e+13,1.89048e+12
7.88754e+00,5.66532e+13,1.10885e+13,1.89816e+12
7.90489e+00,5.66532e+13,1.10888e+13,1.90587e+12
7.92228e+00,5.66531e+13,1.10892e+13,1.91361e+12
7.93971e+00,5.66531e+13,1.10895e+13,1.92138e+12
7.95717e+00,5.66531e+13,1.10899e+13,1.92918e+12
7.97468e+00,5.66531e+13,1.10903e+13,1.93701e+12
7.99222e+00,5.66530e+13,1.10907e+13,1.94486e+12
8.00980e+00,5.66530e+13,1.10912e+13,1.95275e+12
8.02742e+00,5.66530e+13,1.10916e+13,1.96066e+12
8.04507e+00,5.66529e+13,1.10921e+13,1.96860e+12
8.06277e+00,5.66529e+13,1.10926e+13,1.97657e+12
8.08050e+00,5.66529e+13,1.10932e+13,1.98457e+12
8.09828e+00,5.66528e+13,1.10937e+13,1.99260e+12
8.11609e+00,5.66528e+13,1.10943e+13,2.00066e+12
8.13394e+00,5.66528e+13,1.10949e+13,2.00875e+12
8.15184e+00,5.66527e+13,1.10955e+13,2.01687e+12
8.16977e+00,5.66527e+13,1.10962e+13,2.02502e+12
8.18774e+00,5.66527e+13,1.10969e+13,2.03320e+12
8.20575e+00,5.66527e+13,1.10975e+13,2.04141e+12
8.22380e+00,5.66526e+13,1.10983e+13,2.04964e+12
8.24189e+00,5.66526e+13,1.10990e+13,2.05791e+12
8.26002e+00,5.66526e+13,1.10997e+13,2.06621e+12
8.27819e+00,5.66525e+13,1.11005e+13,2.07454e+12
8.29639e+00,5.66525e+13,1.11013e+13,2.08290e+12
8.31464e+00,5.66525e+13,1.11021e+13,2.09129e+12
8.33293e+00,5.66524e+13,1.11030e+13,2.09970e+12
8.35126e+00,5.66524e+13,1.11038e+13,2.10815e+12
8.36963e+00,5.66524e+13,1.11047e+13,2.11663e+12
8.38804e+00,5.66523e+13,1.11056e+13,2.12514e+12
8.40649e+00,5.66523e+13,1.11066e+13,2.13369e+12
8.42498e+00,5.66523e+13,1.11075e+13,2.14226e+12
8.44352e+00,5.66522e+13,1.11085e+13,2.15086e+12
8.46209e+00,5.66522e+13,1.11095e+13,2.15950e+12
8.48070e+00,5.66522e+13,1.11105e+13,2.16816e+12
8.49936e+00,5.66521e+13,1.11116e+13,2.17686e+12
8.51805e+00,5.66521e+13,1.11126e+13,2.18558e+12
8.53679e+00,5.66521e+13,1.11137e+13,2.19434e+12
8.55557e+00,5.66520e+13,1.11148e+13,2.20313e+12
8.57439e+00,5.66520e+13,1.11159e+13,2.21196e+12
8.59325e+00,5.66520e+13,1.11171e+13,2.22081e+12
8.61215e+00,5.66519e+13,1.11183e+13,2.22969e+12
8.63109e+00,5.66519e+13,1.11195e+13,2.23861e+12
8.65008e+00,5.66518e+13,1.11207e+13,2.24756e+12
8.66910e+00,5.66518e+13,1.11219e+13,2.25654e+12
8.68817e+00,5.66518e+13,1.11232e+13,2.26555e+12
8.70728e+00,5.66517e+13,1.11245e+13,2.27459e+12
8.72644e+00,5.66517e+13,1.11258e+13,2.28367e+12
8.74563e+00,5.66517e+13,1.11272e+13,2.29278e+12
8.76487e+00,5.66516e+13,1.11285e+13,2.30192e+12
8.78415e+00,5.66516e+13,1.11299e+13,2.31109e+12
8.80347e+00,5.66516e+13,1.11313e+13,2.32030e+12
8.82284e+00,5.66515e+13,1.11327e+13,2.32954e+12
8.84224e+00,5.66515e+13,1.11342e+13,2.33881e+12
8.86169e+00,5.66514e+13,1.11356e+13,2.34811e+12
8.88118e+00,5.66514e+13,1.11371e+13,2.35745e+12
8.90072e+00,5.66514e+13,1.11387e+13,2.36681e+12
8.92030e+00,5.66513e+13,1.11402e+13,2.37622e+12
8.93992e+00,5.66513e+13,1.11418e+13,2.38565e+12
8.95958e+00,5.66513e+13,1.11434e+13,2.39512e+12
8.97929e+00,5.66512e+13,1.11450e+13,2.40462e+12
8.99904e+00,5.66512e+13,1.11466e+13,2.41415e+12
9.01884e+00,5.66511e+13,1.11483e+13,2.42372e+12
9.03868e+00,5.66511e+13,1.11499e+13,2.43332e+12
9.05856e+00,5.66511e+13,1.11516e+13,2.44296e+12
9.07848e+00,5.66510e+13,1.11534e+13,2.45262e+12
9.09845e+00,5.66510e+13,1.11551e+13,2.46232e+12
9.11847e+00,5.66509e+13,1.11569e+13,2.47206e+12
9.13852e+00,5.66509e+13,1.11587e+13,2.48183e+12
9.15863e+00,5.66509e+13,1.11605e+13,2.49163e+12
9.17877e+00,5.66508e+13,1.11624e+13,2.50147e+12
9.19896e+00,5.66508e+13,1.11642e+13,2.51134e+12
9.21920e+00,5.66507e+13,1.11661e+13,2.52124e+12
9.23947e+00,5.66507e+13,1.11681e+13,2.53118e+12
9.25980e+00,5.66507e+13,1.11700e+13,2.54115e+12
9.28017e+00,5.66506e+13,1.11720e+13,2.55116e+12
9.30058e+00,5.66506e+13,1.11739e+13,2.56120e+12
9.32104e+00,5.66505e+13,1.11760e+13,2.57128e+12
9.34154e+00,5.66505e+13,1.11780e+13,2.58139e+12
9.36209e+00,5.66505e+13,1.11801e+13,2.59153e+12
9.38268e+00,5.66504e+13,1.11821e+13,2.60171e+12
9.40332e+00,5.66504e+13,1.11843e+13,2.61193e+12
9.42400e+00,5.66503e+13,1.11864e+13,2.62218e+12
9.44473e+00,5.66503e+13,1.11886e+13,2.63246e+12
9.46551e+00,5.66503e+13,1.11907e+13,2.64278e+12
9.48633e+00,5.66502e+13,1.11929e+13,2.65313e+12
9.50720e+00,5.66502e+13,1.11952e+13,2.66352e+12
9.52811e+00,5.66501e+13,1.11974e+13,2.67395e+12
9.54907e+00,5.66501e+13,1.11997e+13,2.68441e+12
9.57007e+00,5.66500e+13,1.12020e+13,2.69490e+12
9.59112e+00,5.66500e+13,1.12044e+13,2.70543e+12
