freq_aligo,strain_aligo,strain_baseline,strain_best
1.63299e+03,1.15453e-24,9.71003e-25,2.15985e-25
1.63432e+03,1.15537e-24,9.69973e-25,2.15938e-25
1.63564e+03,1.15621e-24,9.68941e-25,2.15890e-25
1.63697e+03,1.15705e-24,9.67907e-25,2.15842e-25
1.63830e+03,1.15789e-24,9.66872e-25,2.15792e-25
1.63963e+03,1.15874e-24,9.65836e-25,2.15741e-25
1.64096e+03,1.15958e-24,9.64798e-25,2.15690e-25
1.64229e+03,1.16042e-24,9.63758e-25,2.15637e-25
1.64362e+03,1.16127e-24,9.62717e-25,2.15583e-25
1.64495e+03,1.16211e-24,9.61675e-25,2.15528e-25
1.64629e+03,1.16296e-24,9.60631e-25,2.15472e-25
1.64763e+03,1.16381e-24,9.59586e-25,2.15415e-25
1.64896e+03,1.16465e-24,9.58539e-25,2.15357e-25
1.65030e+03,1.16550e-24,9.57491e-25,2.15298e-25
1.65164e+03,1.16635e-24,9.56441e-25,2.15238e-25
1.65298e+03,1.16720e-24,9.55389e-25,2.15176e-25
1.65432e+03,1.16805e-24,9.54337e-25,2.15114e-25
1.65566e+03,1.16890e-24,9.53282e-25,2.15050e-25
1.65700e+03,1.16975e-24,9.52227e-25,2.14986e-25
1.65835e+03,1.17061e-24,9.51169e-25,2.14920e-25
1.65969e+03,1.17146e-24,9.50111e-25,2.14853e-25
1.66104e+03,1.17232e-24,9.49051e-25,2.14785e-25
1.66239e+03,1.17317e-24,9.47989e-25,2.14716e-25
1.66374e+03,1.17403e-24,9.46926e-25,2.14645e-25
1.66509e+03,1.17488e-24,9.45861e-25,2.14574e-25
1.66644e+03,1.17574e-24,9.44795e-25,2.14501e-25
1.66779e+03,1.17660e-24,9.43727e-25,2.14428e-25
1.66914e+03,1.17746e-24,9.42658e-25,2.14353e-25
1.67050e+03,1.17832e-24,9.41587e-25,2.14277e-25
1.67185e+03,1.17918e-24,9.40515e-25,2.14200e-25
1.67321e+03,1.18004e-24,9.39441e-25,2.14122e-25
1.67457e+03,1.18091e-24,9.38366e-25,2.14042e-25
1.67592e+03,1.18177e-24,9.37289e-25,2.13962e-25
1.67728e+03,1.18263e-24,9.36211e-25,2.13880e-25
1.67864e+03,1.18350e-24,9.35132e-25,2.13798e-25
1.68001e+03,1.18436e-24,9.34050e-25,2.13714e-25
1.68137e+03,1.18523e-24,9.32968e-25,2.13629e-25
