freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.63299e+03,1.94720e-11,2.26775e-11,9.27602e-12
1.63432e+03,1.94720e-11,2.26782e-11,9.26392e-12
1.63564e+03,1.94720e-11,2.26789e-11,9.25188e-12
1.63697e+03,1.94720e-11,2.26796e-11,9.23990e-12
1.63830e+03,1.94720e-11,2.26803e-11,9.22797e-12
1.63963e+03,1.94720e-11,2.26810e-11,9.21610e-12
1.64096e+03,1.94720e-11,2.26817e-11,9.20428e-12
1.64229e+03,1.94720e-11,2.26824e-11,9.19251e-12
1.64362e+03,1.94720e-11,2.26831e-11,9.18079e-12
1.64495e+03,1.94720e-11,2.26838e-11,9.16912e-12
1.64629e+03,1.94720e-11,2.26846e-11,9.15750e-12
1.64763e+03,1.94720e-11,2.26853e-11,9.14592e-12
1.64896e+03,1.94720e-11,2.26860e-11,9.13439e-12
1.65030e+03,1.94720e-11,2.26868e-11,9.12289e-12
1.65164e+03,1.94720e-11,2.26875e-11,9.11145e-12
1.65298e+03,1.94720e-11,2.26883e-11,9.10004e-12
1.65432e+03,1.94720e-11,2.26890e-11,9.08866e-12
1.65566e+03,1.94720e-11,2.26898e-11,9.07733e-12
1.65700e+03,1.94720e-11,2.26905e-11,9.06603e-12
1.65835e+03,1.94720e-11,2.26913e-11,9.05477e-12
1.65969e+03,1.94720e-11,2.26920e-11,9.04355e-12
1.66104e+03,1.94720e-11,2.26928e-11,9.03235e-12
1.66239e+03,1.94720e-11,2.26936e-11,9.02119e-12
1.66374e+03,1.94720e-11,2.26944e-11,9.01006e-12
1.66509e+03,1.94720e-11,2.26951e-11,8.99896e-12
1.66644e+03,1.94720e-11,2.26959e-11,8.98789e-12
1.66779e+03,1.94720e-11,2.26967e-11,8.97684e-12
1.66914e+03,1.94720e-11,2.26975e-11,8.96583e-12
1.67050e+03,1.94720e-11,2.26983e-11,8.95484e-12
1.67185e+03,1.94720e-11,2.26991e-11,8.94388e-12
1.67321e+03,1.94720e-11,2.26999e-11,8.93294e-12
1.67457e+03,1.94720e-11,2.27007e-11,8.92202e-12
1.67592e+03,1.94720e-11,2.27015e-11,8.91113e-12
