freq_aligo,strain_aligo,strain_baseline,strain_best
1.26491e+00,7.51835e-22,4.76338e-22,2.37804e-22
1.27896e+00,7.34974e-22,4.65960e-22,2.32854e-22
1.29316e+00,7.19028e-22,4.55808e-22,2.28005e-22
1.30752e+00,7.02963e-22,4.45876e-22,2.23255e-22
1.32204e+00,6.87512e-22,4.36159e-22,2.18603e-22
1.33672e+00,6.72780e-22,4.26654e-22,2.14045e-22
1.35156e+00,6.58127e-22,4.17356e-22,2.09581e-22
1.36657e+00,6.43699e-22,4.08260e-22,2.05208e-22
1.38174e+00,6.29503e-22,3.99361e-22,2.00925e-22
1.39709e+00,6.16007e-22,3.90656e-22,1.96730e-22
1.41260e+00,6.02316e-22,3.82140e-22,1.92619e-22
1.42828e+00,5.89355e-22,3.73810e-22,1.88594e-22
1.44414e+00,5.76238e-22,3.65660e-22,1.84652e-22
1.46018e+00,5.63560e-22,3.57688e-22,1.80789e-22
1.47639e+00,5.51232e-22,3.49889e-22,1.77006e-22
1.49279e+00,5.39281e-22,3.42260e-22,1.73301e-22
1.50936e+00,5.27494e-22,3.34797e-22,1.69671e-22
1.52612e+00,5.15927e-22,3.27497e-22,1.66116e-22
1.54307e+00,5.04731e-22,3.20355e-22,1.62634e-22
1.56021e+00,4.93630e-22,3.13368e-22,1.59223e-22
1.57753e+00,4.82886e-22,3.06534e-22,1.55883e-22
1.59505e+00,4.72311e-22,2.99849e-22,1.52611e-22
1.61276e+00,4.61970e-22,2.93309e-22,1.49406e-22
1.63067e+00,4.51830e-22,2.86911e-22,1.46267e-22
1.64877e+00,4.41984e-22,2.80652e-22,1.43193e-22
1.66708e+00,4.32305e-22,2.74530e-22,1.40182e-22
1.68559e+00,4.22836e-22,2.68542e-22,1.37233e-22
1.70431e+00,4.13636e-22,2.62683e-22,1.34345e-22
1.72324e+00,4.04594e-22,2.56952e-22,1.31516e-22
1.74237e+00,3.95727e-22,2.51346e-22,1.28746e-22
1.76172e+00,3.87095e-22,2.45862e-22,1.26032e-22
1.78128e+00,3.78619e-22,2.40498e-22,1.23375e-22
1.80106e+00,3.70341e-22,2.35250e-22,1.20773e-22
1.82106e+00,3.62249e-22,2.30117e-22,1.18225e-22
1.84128e+00,3.54359e-22,2.25095e-22,1.15729e-22
1.86173e+00,3.46587e-22,2.20183e-22,1.13284e-22
1.88240e+00,3.39010e-22,2.15378e-22,1.10891e-22
1.90330e+00,3.31619e-22,2.10678e-22,1.08547e-22
1.92444e+00,3.24346e-22,2.06080e-22,1.06252e-22
1.94580e+00,3.17264e-22,2.01582e-22,1.04004e-22
1.96741e+00,3.10337e-22,1.97183e-22,1.01803e-22
1.98926e+00,3.03547e-22,1.92879e-22,9.96474e-23
2.01135e+00,2.96902e-22,1.88669e-22,9.75368e-23
2.03368e+00,2.90421e-22,1.84551e-22,9.54701e-23
2.05626e+00,2.84075e-22,1.80522e-22,9.34459e-23
2.07910e+00,2.77867e-22,1.76581e-22,9.14645e-23
2.10218e+00,2.71789e-22,1.72727e-22,8.95240e-23
2.12553e+00,2.65858e-22,1.68956e-22,8.76243e-23
2.14913e+00,2.60047e-22,1.65267e-22,8.57637e-23
2.17299e+00,2.54362e-22,1.61659e-22,8.39424e-23
2.19712e+00,2.48805e-22,1.58130e-22,8.21590e-23
2.22152e+00,2.43366e-22,1.54677e-22,8.04128e-23
2.24619e+00,2.38050e-22,1.51300e-22,7.87031e-23
2.27113e+00,2.32844e-22,1.47996e-22,7.70290e-23
2.29635e+00,2.27760e-22,1.44765e-22,7.53903e-23
2.32185e+00,2.22781e-22,1.41604e-22,7.37857e-23
2.34763e+00,2.17915e-22,1.38512e-22,7.22150e-23
2.37370e+00,2.13148e-22,1.35487e-22,7.06766e-23
2.40005e+00,2.08495e-22,1.32528e-22,6.91709e-23
2.42670e+00,2.03939e-22,1.29634e-22,6.76969e-23
2.45365e+00,1.99481e-22,1.26803e-22,6.62538e-23
2.48090e+00,1.95123e-22,1.24034e-22,6.48408e-23
2.50844e+00,1.90859e-22,1.21325e-22,6.34576e-23
2.53630e+00,1.86690e-22,1.18675e-22,6.21036e-23
2.56446e+00,1.82610e-22,1.16083e-22,6.07781e-23
2.59294e+00,1.78620e-22,1.13547e-22,5.94805e-23
2.62173e+00,1.74718e-22,1.11067e-22,5.82103e-23
2.65084e+00,1.70900e-22,1.08641e-22,5.69666e-23
2.68028e+00,1.67166e-22,1.06268e-22,5.57494e-23
2.71004e+00,1.63514e-22,1.03946e-22,5.45579e-23
2.74013e+00,1.59942e-22,1.01676e-22,5.33914e-23
2.77056e+00,1.56447e-22,9.94546e-23,5.22497e-23
2.80132e+00,1.53029e-22,9.72819e-23,5.11320e-23
2.83243e+00,1.49686e-22,9.51566e-23,5.00380e-23
2.86388e+00,1.46415e-22,9.30776e-23,4.89673e-23
2.89568e+00,1.43217e-22,9.10441e-23,4.79191e-23
2.92784e+00,1.40088e-22,8.90549e-23,4.68931e-23
2.96035e+00,1.37028e-22,8.71091e-23,4.58888e-23
2.99322e+00,1.34034e-22,8.52057e-23,4.49059e-23
3.02646e+00,1.31106e-22,8.33439e-23,4.39437e-23
3.06006e+00,1.28242e-22,8.15228e-23,4.30021e-23
3.09404e+00,1.25440e-22,7.97414e-23,4.20803e-23
3.12840e+00,1.22700e-22,7.79988e-23,4.11782e-23
3.16314e+00,1.20019e-22,7.62943e-23,4.02952e-23
3.19826e+00,1.17397e-22,7.46270e-23,3.94307e-23
3.23377e+00,1.14833e-22,7.29961e-23,3.85850e-23
3.26968e+00,1.12324e-22,7.14007e-23,3.77569e-23
3.30599e+00,1.09871e-22,6.98402e-23,3.69467e-23
3.34270e+00,1.07471e-22,6.83138e-23,3.61537e-23
3.37982e+00,1.05123e-22,6.68206e-23,3.53775e-23
3.41735e+00,1.02827e-22,6.53601e-23,3.46178e-23
3.45529e+00,1.00581e-22,6.39314e-23,3.38743e-23
3.49366e+00,9.83836e-23,6.25340e-23,3.31466e-23
3.53246e+00,9.62346e-23,6.11670e-23,3.24344e-23
3.57168e+00,9.41325e-23,5.98299e-23,3.17374e-23
3.61134e+00,9.20764e-23,5.85219e-23,3.10553e-23
3.65144e+00,9.00652e-23,5.72425e-23,3.03877e-23
3.69199e+00,8.80980e-23,5.59911e-23,2.97343e-23
3.73298e+00,8.61737e-23,5.47669e-23,2.90948e-23
3.77444e+00,8.42915e-23,5.35695e-23,2.84690e-23
3.81635e+00,8.24505e-23,5.23982e-23,2.78565e-23
3.85873e+00,8.06496e-23,5.12525e-23,2.72572e-23
3.90157e+00,7.88881e-23,5.01318e-23,2.66705e-23
3.94490e+00,7.71651e-23,4.90356e-23,2.60965e-23
3.98870e+00,7.54798e-23,4.79633e-23,2.55346e-23
4.03299e+00,7.38312e-23,4.69144e-23,2.49847e-23
4.07778e+00,7.22187e-23,4.58884e-23,2.44466e-23
4.12306e+00,7.06415e-23,4.48849e-23,2.39199e-23
4.16884e+00,6.90987e-23,4.39032e-23,2.34045e-23
4.21513e+00,6.75896e-23,4.29430e-23,2.29001e-23
4.26193e+00,6.61135e-23,4.20037e-23,2.24064e-23
4.30926e+00,6.46696e-23,4.10849e-23,2.19233e-23
4.35711e+00,6.32573e-23,4.01862e-23,2.14504e-23
4.40549e+00,6.18759e-23,3.93071e-23,2.09878e-23
4.45441e+00,6.05246e-23,3.84473e-23,2.05349e-23
4.50387e+00,5.92029e-23,3.76062e-23,2.00917e-23
4.55389e+00,5.79100e-23,3.67834e-23,1.96579e-23
4.60445e+00,5.66454e-23,3.59786e-23,1.92334e-23
4.65558e+00,5.54084e-23,3.51914e-23,1.88178e-23
4.70728e+00,5.41984e-23,3.44214e-23,1.84114e-23
4.75955e+00,5.30149e-23,3.36682e-23,1.80134e-23
4.81240e+00,5.18573e-23,3.29315e-23,1.76239e-23
4.86583e+00,5.07249e-23,3.22108e-23,1.72428e-23
4.91987e+00,4.96173e-23,3.15059e-23,1.68697e-23
4.97450e+00,4.85339e-23,3.08164e-23,1.65046e-23
5.02973e+00,4.74741e-23,3.01419e-23,1.61472e-23
5.08558e+00,4.64375e-23,2.94822e-23,1.57974e-23
5.14206e+00,4.54236e-23,2.88369e-23,1.54551e-23
5.19915e+00,4.44318e-23,2.82056e-23,1.51201e-23
5.25689e+00,4.34617e-23,2.75882e-23,1.47921e-23
5.31526e+00,4.25128e-23,2.69842e-23,1.44711e-23
5.37428e+00,4.15846e-23,2.63935e-23,1.41571e-23
5.43396e+00,4.06767e-23,2.58156e-23,1.38495e-23
5.49430e+00,3.97886e-23,2.52504e-23,1.35485e-23
5.55531e+00,3.89200e-23,2.46975e-23,1.32539e-23
5.61699e+00,3.80703e-23,2.41567e-23,1.29655e-23
