freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
1.63299e+03,1.69546e+13,2.35294e+13,6.69549e+12
1.63432e+03,1.69421e+13,2.35553e+13,6.70286e+12
1.63564e+03,1.69296e+13,2.35813e+13,6.71026e+12
1.63697e+03,1.69170e+13,2.36074e+13,6.71768e+12
1.63830e+03,1.69045e+13,2.36336e+13,6.72513e+12
1.63963e+03,1.68920e+13,2.36599e+13,6.73261e+12
1.64096e+03,1.68795e+13,2.36863e+13,6.74011e+12
1.64229e+03,1.68671e+13,2.37128e+13,6.74765e+12
1.64362e+03,1.68546e+13,2.37394e+13,6.75521e+12
1.64495e+03,1.68421e+13,2.37661e+13,6.76280e+12
1.64629e+03,1.68297e+13,2.37929e+13,6.77042e+12
1.64763e+03,1.68172e+13,2.38198e+13,6.77807e+12
1.64896e+03,1.68047e+13,2.38468e+13,6.78574e+12
1.65030e+03,1.67923e+13,2.38740e+13,6.79345e+12
1.65164e+03,1.67799e+13,2.39012e+13,6.80118e+12
1.65298e+03,1.67675e+13,2.39285e+13,6.80894e+12
1.65432e+03,1.67550e+13,2.39559e+13,6.81674e+12
1.65566e+03,1.67426e+13,2.39834e+13,6.82456e+12
1.65700e+03,1.67302e+13,2.40110e+13,6.83241e+12
1.65835e+03,1.67178e+13,2.40387e+13,6.84029e+12
1.65969e+03,1.67054e+13,2.40666e+13,6.84820e+12
1.66104e+03,1.66931e+13,2.40945e+13,6.85614e+12
1.66239e+03,1.66807e+13,2.41225e+13,6.86412e+12
1.66374e+03,1.66683e+13,2.41507e+13,6.87212e+12
1.66509e+03,1.66560e+13,2.41789e+13,6.88015e+12
1.66644e+03,1.66436e+13,2.42073e+13,6.88821e+12
1.66779e+03,1.66313e+13,2.42358e+13,6.89631e+12
1.66914e+03,1.66189e+13,2.42644e+13,6.90443e+12
1.67050e+03,1.66066e+13,2.42931e+13,6.91259e+12
1.67185e+03,1.65943e+13,2.43219e+13,6.92078e+12
1.67321e+03,1.65820e+13,2.43508e+13,6.92900e+12
1.67457e+03,1.65697e+13,2.43798e+13,6.93725e+12
1.67592e+03,1.65574e+13,2.44089e+13,6.94553e+12
1.67728e+03,1.65451e+13,2.44382e+13,6.95385e+12
1.67864e+03,1.65328e+13,2.44675e+13,6.96220e+12
1.68001e+03,1.65205e+13,2.44970e+13,6.97058e+12
1.68137e+03,1.65082e+13,2.45266e+13,6.97899e+12
1.68273e+03,1.64960e+13,2.45563e+13,6.98744e+12
1.68410e+03,1.64837e+13,2.45861e+13,6.99592e+12
1.68546e+03,1.64715e+13,2.46161e+13,7.00443e+12
1.68683e+03,1.64592e+13,2.46461e+13,7.01297e+12
1.68820e+03,1.64470e+13,2.46763e+13,7.02155e+12
1.68957e+03,1.64348e+13,2.47066e+13,7.03016e+12
1.69094e+03,1.64226e+13,2.47370e+13,7.03881e+12
1.69231e+03,1.64103e+13,2.47675e+13,7.04749e+12
1.69368e+03,1.63981e+13,2.47982e+13,7.05620e+12
1.69506e+03,1.63859e+13,2.48289e+13,7.06495e+12
1.69643e+03,1.63738e+13,2.48598e+13,7.07373e+12
1.69781e+03,1.63616e+13,2.48908e+13,7.08255e+12
1.69919e+03,1.63494e+13,2.49220e+13,7.09141e+12
1.70057e+03,1.63372e+13,2.49532e+13,7.10029e+12
1.70195e+03,1.63251e+13,2.49846e+13,7.10922e+12
1.70333e+03,1.63129e+13,2.50161e+13,7.11818e+12
1.70471e+03,1.63008e+13,2.50477e+13,7.12717e+12
1.70609e+03,1.62886e+13,2.50795e+13,7.13620e+12
1.70748e+03,1.62765e+13,2.51114e+13,7.14527e+12
1.70886e+03,1.62644e+13,2.51434e+13,7.15437e+12
1.71025e+03,1.62523e+13,2.51755e+13,7.16351e+12
1.71163e+03,1.62402e+13,2.52078e+13,7.17269e+12
1.71302e+03,1.62281e+13,2.52402e+13,7.18190e+12
1.71441e+03,1.62160e+13,2.52727e+13,7.19115e+12
1.71580e+03,1.62039e+13,2.53054e+13,7.20044e+12
1.71720e+03,1.61918e+13,2.53382e+13,7.20976e+12
1.71859e+03,1.61798e+13,2.53711e+13,7.21913e+12
1.71998e+03,1.61677e+13,2.54042e+13,7.22853e+12
1.72138e+03,1.61556e+13,2.54374e+13,7.23797e+12
