freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
5.77350e+00,2.04163e-09,7.50583e-11,2.31601e-11
5.78620e+00,2.03268e-09,7.47803e-11,2.30547e-11
5.79893e+00,2.02378e-09,7.45026e-11,2.29499e-11
5.81169e+00,2.01491e-09,7.42251e-11,2.28457e-11
5.82447e+00,2.00608e-09,7.39478e-11,2.27419e-11
5.83728e+00,1.99729e-09,7.36708e-11,2.26388e-11
5.85012e+00,1.98853e-09,7.33940e-11,2.25362e-11
5.86299e+00,1.97982e-09,7.31175e-11,2.24341e-11
5.87589e+00,1.97114e-09,7.28413e-11,2.23325e-11
5.88881e+00,1.96251e-09,7.25653e-11,2.22315e-11
5.90176e+00,1.95391e-09,7.22896e-11,2.21310e-11
5.91475e+00,1.94534e-09,7.20141e-11,2.20311e-11
5.92776e+00,1.93682e-09,7.17390e-11,2.19316e-11
5.94079e+00,1.92833e-09,7.14641e-11,2.18327e-11
5.95386e+00,1.91988e-09,7.11894e-11,2.17343e-11
5.96696e+00,1.91147e-09,7.09151e-11,2.16365e-11
5.98008e+00,1.90309e-09,7.06410e-11,2.15391e-11
5.99324e+00,1.89475e-09,7.03672e-11,2.14423e-11
6.00642e+00,1.88645e-09,7.00938e-11,2.13460e-11
6.01963e+00,1.87818e-09,6.98206e-11,2.12501e-11
6.03287e+00,1.86995e-09,6.95477e-11,2.11548e-11
6.04614e+00,1.86176e-09,6.92751e-11,2.10600e-11
6.05944e+00,1.85360e-09,6.90028e-11,2.09657e-11
6.07277e+00,1.84548e-09,6.87308e-11,2.08719e-11
6.08613e+00,1.83739e-09,6.84591e-11,2.07786e-11
6.09952e+00,1.82934e-09,6.81878e-11,2.06858e-11
6.11293e+00,1.82132e-09,6.79167e-11,2.05935e-11
6.12638e+00,1.81334e-09,6.76460e-11,2.05017e-11
6.13986e+00,1.80540e-09,6.73756e-11,2.04103e-11
6.15336e+00,1.79749e-09,6.71055e-11,2.03195e-11
6.16690e+00,1.78961e-09,6.68358e-11,2.02291e-11
6.18046e+00,1.78177e-09,6.65663e-11,2.01392e-11
6.19406e+00,1.77396e-09,6.62972e-11,2.00498e-11
6.20768e+00,1.76619e-09,6.60285e-11,1.99609e-11
6.22134e+00,1.75845e-09,6.57601e-11,1.98725e-11
6.23502e+00,1.75074e-09,6.54920e-11,1.97845e-11
6.24873e+00,1.74307e-09,6.52243e-11,1.96970e-11
6.26248e+00,1.73543e-09,6.49569e-11,1.96099e-11
