freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.63299e+03,1.94720e-11,2.26775e-11,1.69026e-11
1.63432e+03,1.94720e-11,2.26782e-11,1.69022e-11
1.63564e+03,1.94720e-11,2.26789e-11,1.69019e-11
1.63697e+03,1.94720e-11,2.26796e-11,1.69016e-11
1.63830e+03,1.94720e-11,2.26803e-11,1.69013e-11
1.63963e+03,1.94720e-11,2.26810e-11,1.69009e-11
1.64096e+03,1.94720e-11,2.26817e-11,1.69006e-11
1.64229e+03,1.94720e-11,2.26824e-11,1.69003e-11
1.64362e+03,1.94720e-11,2.26831e-11,1.69000e-11
1.64495e+03,1.94720e-11,2.26838e-11,1.68997e-11
1.64629e+03,1.94720e-11,2.26846e-11,1.68994e-11
1.64763e+03,1.94720e-11,2.26853e-11,1.68991e-11
1.64896e+03,1.94720e-11,2.26860e-11,1.68988e-11
1.65030e+03,1.94720e-11,2.26868e-11,1.68985e-11
1.65164e+03,1.94720e-11,2.26875e-11,1.68982e-11
1.65298e+03,1.94720e-11,2.26883e-11,1.68979e-11
1.65432e+03,1.94720e-11,2.26890e-11,1.68977e-11
1.65566e+03,1.94720e-11,2.26898e-11,1.68974e-11
1.65700e+03,1.94720e-11,2.26905e-11,1.68971e-11
1.65835e+03,1.94720e-11,2.26913e-11,1.68968e-11
1.65969e+03,1.94720e-11,2.26920e-11,1.68966e-11
1.66104e+03,1.94720e-11,2.26928e-11,1.68963e-11
1.66239e+03,1.94720e-11,2.26936e-11,1.68961e-11
1.66374e+03,1.94720e-11,2.26944e-11,1.68958e-11
1.66509e+03,1.94720e-11,2.26951e-11,1.68956e-11
1.66644e+03,1.94720e-11,2.26959e-11,1.68953e-11
1.66779e+03,1.94720e-11,2.26967e-11,1.68951e-11
1.66914e+03,1.94720e-11,2.26975e-11,1.68948e-11
1.67050e+03,1.94720e-11,2.26983e-11,1.68946e-11
1.67185e+03,1.94720e-11,2.26991e-11,1.68944e-11
1.67321e+03,1.94720e-11,2.26999e-11,1.68941e-11
1.67457e+03,1.94720e-11,2.27007e-11,1.68939e-11
1.67592e+03,1.94720e-11,2.27015e-11,1.68937e-11
1.67728e+03,1.94720e-11,2.27024e-11,1.68935e-11
1.67864e+03,1.94720e-11,2.27032e-11,1.68933e-11
1.68001e+03,1.94720e-11,2.27040e-11,1.68930e-11
1.68137e+03,1.94720e-11,2.27049e-11,1.68928e-11
1.68273e+03,1.94720e-11,2.27057e-11,1.68926e-11
1.68410e+03,1.94720e-11,2.27065e-11,1.68924e-11
1.68546e+03,1.94720e-11,2.27074e-11,1.68923e-11
1.68683e+03,1.94720e-11,2.27082e-11,1.68921e-11
1.68820e+03,1.94721e-11,2.27091e-11,1.68919e-11
1.68957e+03,1.94721e-11,2.27100e-11,1.68917e-11
1.69094e+03,1.94721e-11,2.27108e-11,1.68915e-11
1.69231e+03,1.94721e-11,2.27117e-11,1.68913e-11
1.69368e+03,1.94721e-11,2.27126e-11,1.68912e-11
1.69506e+03,1.94721e-11,2.27135e-11,1.68910e-11
1.69643e+03,1.94721e-11,2.27144e-11,1.68909e-11
1.69781e+03,1.94721e-11,2.27152e-11,1.68907e-11
1.69919e+03,1.94721e-11,2.27161e-11,1.68905e-11
1.70057e+03,1.94721e-11,2.27170e-11,1.68904e-11
1.70195e+03,1.94721e-11,2.27180e-11,1.68903e-11
1.70333e+03,1.94721e-11,2.27189e-11,1.68901e-11
1.70471e+03,1.94721e-11,2.27198e-11,1.68900e-11
1.70609e+03,1.94721e-11,2.27207e-11,1.68898e-11
1.70748e+03,1.94721e-11,2.27216e-11,1.68897e-11
1.70886e+03,1.94721e-11,2.27226e-11,1.68896e-11
1.71025e+03,1.94721e-11,2.27235e-11,1.68895e-11
1.71163e+03,1.94721e-11,2.27245e-11,1.68894e-11
1.71302e+03,1.94721e-11,2.27254e-11,1.68893e-11
1.71441e+03,1.94721e-11,2.27264e-11,1.68891e-11
1.71580e+03,1.94721e-11,2.27273e-11,1.68890e-11
1.71720e+03,1.94721e-11,2.27283e-11,1.68889e-11
1.71859e+03,1.94721e-11,2.27293e-11,1.68889e-11
1.71998e+03,1.94721e-11,2.27303e-11,1.68888e-11
1.72138e+03,1.94721e-11,2.27312e-11,1.68887e-11
1.72277e+03,1.94721e-11,2.27322e-11,1.68886e-11
1.72417e+03,1.94721e-11,2.27332e-11,1.68885e-11
1.72557e+03,1.94721e-11,2.27342e-11,1.68885e-11
1.72697e+03,1.94721e-11,2.27352e-11,1.68884e-11
1.72837e+03,1.94721e-11,2.27363e-11,1.68883e-11
1.72977e+03,1.94721e-11,2.27373e-11,1.68883e-11
1.73118e+03,1.94721e-11,2.27383e-11,1.68882e-11
1.73258e+03,1.94721e-11,2.27393e-11,1.68882e-11
1.73399e+03,1.94721e-11,2.27404e-11,1.68881e-11
1.73539e+03,1.94721e-11,2.27414e-11,1.68881e-11
1.73680e+03,1.94721e-11,2.27425e-11,1.68881e-11
1.73821e+03,1.94721e-11,2.27435e-11,1.68880e-11
1.73962e+03,1.94721e-11,2.27446e-11,1.68880e-11
1.74103e+03,1.94721e-11,2.27457e-11,1.68880e-11
1.74244e+03,1.94721e-11,2.27468e-11,1.68880e-11
1.74386e+03,1.94721e-11,2.27478e-11,1.68880e-11
1.74527e+03,1.94721e-11,2.27489e-11,1.68880e-11
1.74669e+03,1.94721e-11,2.27500e-11,1.68880e-11
1.74811e+03,1.94721e-11,2.27511e-11,1.68880e-11
1.74952e+03,1.94721e-11,2.27522e-11,1.68880e-11
1.75094e+03,1.94721e-11,2.27534e-11,1.68880e-11
1.75236e+03,1.94721e-11,2.27545e-11,1.68880e-11
1.75379e+03,1.94721e-11,2.27556e-11,1.68880e-11
1.75521e+03,1.94721e-11,2.27568e-11,1.68881e-11
1.75663e+03,1.94721e-11,2.27579e-11,1.68881e-11
1.75806e+03,1.94721e-11,2.27591e-11,1.68881e-11
1.75948e+03,1.94721e-11,2.27602e-11,1.68882e-11
1.76091e+03,1.94721e-11,2.27614e-11,1.68882e-11
1.76234e+03,1.94721e-11,2.27626e-11,1.68883e-11
1.76377e+03,1.94721e-11,2.27637e-11,1.68883e-11
1.76520e+03,1.94721e-11,2.27649e-11,1.68884e-11
1.76663e+03,1.94721e-11,2.27661e-11,1.68885e-11
1.76807e+03,1.94721e-11,2.27673e-11,1.68885e-11
1.76950e+03,1.94721e-11,2.27685e-11,1.68886e-11
1.77093e+03,1.94721e-11,2.27697e-11,1.68887e-11
1.77237e+03,1.94721e-11,2.27710e-11,1.68888e-11
1.77381e+03,1.94721e-11,2.27722e-11,1.68889e-11
1.77525e+03,1.94721e-11,2.27734e-11,1.68890e-11
1.77669e+03,1.94722e-11,2.27747e-11,1.68891e-11
1.77813e+03,1.94722e-11,2.27760e-11,1.68892e-11
1.77957e+03,1.94722e-11,2.27772e-11,1.68893e-11
1.78102e+03,1.94722e-11,2.27785e-11,1.68895e-11
1.78246e+03,1.94722e-11,2.27798e-11,1.68896e-11
1.78391e+03,1.94722e-11,2.27811e-11,1.68897e-11
1.78535e+03,1.94722e-11,2.27824e-11,1.68899e-11
1.78680e+03,1.94722e-11,2.27837e-11,1.68900e-11
1.78825e+03,1.94722e-11,2.27850e-11,1.68902e-11
1.78970e+03,1.94722e-11,2.27863e-11,1.68903e-11
1.79116e+03,1.94722e-11,2.27876e-11,1.68905e-11
1.79261e+03,1.94722e-11,2.27890e-11,1.68906e-11
1.79406e+03,1.94722e-11,2.27903e-11,1.68908e-11
1.79552e+03,1.94722e-11,2.27917e-11,1.68910e-11
1.79697e+03,1.94722e-11,2.27930e-11,1.68912e-11
1.79843e+03,1.94722e-11,2.27944e-11,1.68914e-11
1.79989e+03,1.94722e-11,2.27958e-11,1.68916e-11
1.80135e+03,1.94722e-11,2.27972e-11,1.68918e-11
1.80281e+03,1.94722e-11,2.27986e-11,1.68920e-11
1.80428e+03,1.94722e-11,2.28000e-11,1.68922e-11
1.80574e+03,1.94722e-11,2.28014e-11,1.68924e-11
1.80720e+03,1.94722e-11,2.28029e-11,1.68927e-11
1.80867e+03,1.94722e-11,2.28043e-11,1.68929e-11
1.81014e+03,1.94722e-11,2.28057e-11,1.68931e-11
1.81161e+03,1.94722e-11,2.28072e-11,1.68934e-11
1.81308e+03,1.94722e-11,2.28087e-11,1.68936e-11
1.81455e+03,1.94722e-11,2.28102e-11,1.68939e-11
1.81602e+03,1.94722e-11,2.28116e-11,1.68942e-11
1.81749e+03,1.94722e-11,2.28131e-11,1.68944e-11
1.81897e+03,1.94722e-11,2.28146e-11,1.68947e-11
1.82044e+03,1.94722e-11,2.28162e-11,1.68950e-11
1.82192e+03,1.94722e-11,2.28177e-11,1.68953e-11
1.82340e+03,1.94722e-11,2.28192e-11,1.68956e-11
1.82488e+03,1.94722e-11,2.28208e-11,1.68959e-11
1.82636e+03,1.94722e-11,2.28223e-11,1.68962e-11
1.82784e+03,1.94722e-11,2.28239e-11,1.68965e-11
1.82932e+03,1.94722e-11,2.28255e-11,1.68968e-11
1.83081e+03,1.94722e-11,2.28271e-11,1.68972e-11
1.83229e+03,1.94722e-11,2.28287e-11,1.68975e-11
1.83378e+03,1.94722e-11,2.28303e-11,1.68979e-11
1.83526e+03,1.94722e-11,2.28319e-11,1.68982e-11
1.83675e+03,1.94722e-11,2.28335e-11,1.68986e-11
1.83824e+03,1.94722e-11,2.28352e-11,1.68989e-11
1.83973e+03,1.94722e-11,2.28368e-11,1.68993e-11
1.84123e+03,1.94722e-11,2.28385e-11,1.68997e-11
1.84272e+03,1.94722e-11,2.28402e-11,1.69001e-11
1.84422e+03,1.94722e-11,2.28419e-11,1.69005e-11
1.84571e+03,1.94722e-11,2.28436e-11,1.69009e-11
1.84721e+03,1.94722e-11,2.28453e-11,1.69013e-11
1.84871e+03,1.94722e-11,2.28470e-11,1.69017e-11
1.85021e+03,1.94722e-11,2.28487e-11,1.69021e-11
1.85171e+03,1.94722e-11,2.28505e-11,1.69025e-11
1.85321e+03,1.94722e-11,2.28523e-11,1.69030e-11
1.85471e+03,1.94722e-11,2.28540e-11,1.69034e-11
1.85622e+03,1.94722e-11,2.28558e-11,1.69039e-11
1.85772e+03,1.94722e-11,2.28576e-11,1.69043e-11
1.85923e+03,1.94722e-11,2.28594e-11,1.69048e-11
1.86074e+03,1.94722e-11,2.28613e-11,1.69053e-11
1.86225e+03,1.94722e-11,2.28631e-11,1.69058e-11
1.86376e+03,1.94723e-11,2.28649e-11,1.69063e-11
1.86527e+03,1.94723e-11,2.28668e-11,1.69068e-11
1.86679e+03,1.94723e-11,2.28687e-11,1.69073e-11
1.86830e+03,1.94723e-11,2.28706e-11,1.69078e-11
1.86982e+03,1.94723e-11,2.28725e-11,1.69083e-11
1.87133e+03,1.94723e-11,2.28744e-11,1.69089e-11
1.87285e+03,1.94723e-11,2.28763e-11,1.69094e-11
1.87437e+03,1.94723e-11,2.28783e-11,1.69099e-11
1.87589e+03,1.94723e-11,2.28802e-11,1.69105e-11
1.87741e+03,1.94723e-11,2.28822e-11,1.69111e-11
1.87894e+03,1.94723e-11,2.28842e-11,1.69116e-11
