freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
4.13118e+02,1.95563e-11,2.44849e-11,1.49534e-12
4.14212e+02,1.95556e-11,2.44849e-11,1.49431e-12
4.15308e+02,1.95550e-11,2.44849e-11,1.49331e-12
4.16407e+02,1.95544e-11,2.44848e-11,1.49232e-12
4.17510e+02,1.95538e-11,2.44848e-11,1.49135e-12
4.18615e+02,1.95531e-11,2.44848e-11,1.49040e-12
4.19723e+02,1.95525e-11,2.44848e-11,1.48947e-12
4.20834e+02,1.95519e-11,2.44848e-11,1.48856e-12
4.21948e+02,1.95513e-11,2.44847e-11,1.48767e-12
4.23065e+02,1.95507e-11,2.44847e-11,1.48679e-12
4.24185e+02,1.95501e-11,2.44847e-11,1.48593e-12
4.25307e+02,1.95495e-11,2.44847e-11,1.48508e-12
4.26433e+02,1.95489e-11,2.44847e-11,1.48426e-12
4.27562e+02,1.95484e-11,2.44847e-11,1.48344e-12
4.28694e+02,1.95478e-11,2.44847e-11,1.48265e-12
4.29829e+02,1.95472e-11,2.44847e-11,1.48187e-12
4.30966e+02,1.95466e-11,2.44847e-11,1.48110e-12
4.32107e+02,1.95460e-11,2.44847e-11,1.48035e-12
4.33251e+02,1.95455e-11,2.44847e-11,1.47961e-12
4.34398e+02,1.95449e-11,2.44847e-11,1.47889e-12
4.35548e+02,1.95444e-11,2.44847e-11,1.47818e-12
4.36700e+02,1.95438e-11,2.44847e-11,1.47748e-12
4.37856e+02,1.95432e-11,2.44847e-11,1.47680e-12
4.39015e+02,1.95427e-11,2.44848e-11,1.47613e-12
4.40178e+02,1.95421e-11,2.44848e-11,1.47548e-12
4.41343e+02,1.95416e-11,2.44848e-11,1.47483e-12
4.42511e+02,1.95411e-11,2.44848e-11,1.47420e-12
4.43682e+02,1.95405e-11,2.44848e-11,1.47358e-12
4.44857e+02,1.95400e-11,2.44849e-11,1.47297e-12
4.46034e+02,1.95395e-11,2.44849e-11,1.47238e-12
4.47215e+02,1.95389e-11,2.44849e-11,1.47179e-12
4.48399e+02,1.95384e-11,2.44849e-11,1.47122e-12
4.49586e+02,1.95379e-11,2.44850e-11,1.47066e-12
4.50776e+02,1.95374e-11,2.44850e-11,1.47011e-12
4.51969e+02,1.95368e-11,2.44850e-11,1.46956e-12
4.53165e+02,1.95363e-11,2.44851e-11,1.46903e-12
4.54365e+02,1.95358e-11,2.44851e-11,1.46851e-12
4.55567e+02,1.95353e-11,2.44852e-11,1.46800e-12
4.56773e+02,1.95348e-11,2.44852e-11,1.46750e-12
4.57982e+02,1.95343e-11,2.44853e-11,1.46701e-12
4.59195e+02,1.95338e-11,2.44853e-11,1.46653e-12
4.60410e+02,1.95333e-11,2.44854e-11,1.46605e-12
4.61629e+02,1.95328e-11,2.44854e-11,1.46559e-12
4.62851e+02,1.95323e-11,2.44855e-11,1.46514e-12
4.64076e+02,1.95319e-11,2.44855e-11,1.46469e-12
4.65304e+02,1.95314e-11,2.44856e-11,1.46425e-12
4.66536e+02,1.95309e-11,2.44856e-11,1.46382e-12
4.67771e+02,1.95304e-11,2.44857e-11,1.46340e-12
4.69009e+02,1.95300e-11,2.44858e-11,1.46299e-12
4.70251e+02,1.95295e-11,2.44858e-11,1.46258e-12
4.71495e+02,1.95290e-11,2.44859e-11,1.46218e-12
4.72743e+02,1.95286e-11,2.44860e-11,1.46179e-12
4.73995e+02,1.95281e-11,2.44860e-11,1.46141e-12
4.75249e+02,1.95276e-11,2.44861e-11,1.46103e-12
4.76507e+02,1.95272e-11,2.44862e-11,1.46066e-12
4.77769e+02,1.95267e-11,2.44863e-11,1.46030e-12
4.79033e+02,1.95263e-11,2.44863e-11,1.45995e-12
4.80301e+02,1.95258e-11,2.44864e-11,1.45960e-12
4.81573e+02,1.95254e-11,2.44865e-11,1.45926e-12
4.82848e+02,1.95250e-11,2.44866e-11,1.45892e-12
4.84126e+02,1.95245e-11,2.44867e-11,1.45859e-12
4.85407e+02,1.95241e-11,2.44867e-11,1.45827e-12
4.86692e+02,1.95236e-11,2.44868e-11,1.45795e-12
4.87980e+02,1.95232e-11,2.44869e-11,1.45764e-12
4.89272e+02,1.95228e-11,2.44870e-11,1.45734e-12
4.90567e+02,1.95224e-11,2.44871e-11,1.45704e-12
4.91866e+02,1.95220e-11,2.44872e-11,1.45675e-12
4.93168e+02,1.95215e-11,2.44873e-11,1.45646e-12
4.94473e+02,1.95211e-11,2.44874e-11,1.45618e-12
4.95782e+02,1.95207e-11,2.44875e-11,1.45590e-12
4.97094e+02,1.95203e-11,2.44876e-11,1.45563e-12
4.98410e+02,1.95199e-11,2.44877e-11,1.45536e-12
4.99729e+02,1.95195e-11,2.44878e-11,1.45510e-12
5.01052e+02,1.95191e-11,2.44879e-11,1.45484e-12
5.02378e+02,1.95187e-11,2.44881e-11,1.45459e-12
5.03708e+02,1.95183e-11,2.44882e-11,1.45434e-12
5.05042e+02,1.95179e-11,2.44883e-11,1.45410e-12
5.06378e+02,1.95175e-11,2.44884e-11,1.45386e-12
5.07719e+02,1.95171e-11,2.44885e-11,1.45362e-12
5.09063e+02,1.95167e-11,2.44886e-11,1.45339e-12
5.10410e+02,1.95163e-11,2.44888e-11,1.45317e-12
5.11761e+02,1.95160e-11,2.44889e-11,1.45295e-12
5.13116e+02,1.95156e-11,2.44890e-11,1.45273e-12
5.14474e+02,1.95152e-11,2.44891e-11,1.45252e-12
5.15836e+02,1.95148e-11,2.44893e-11,1.45231e-12
5.17201e+02,1.95145e-11,2.44894e-11,1.45210e-12
5.18570e+02,1.95141e-11,2.44895e-11,1.45190e-12
5.19943e+02,1.95137e-11,2.44897e-11,1.45170e-12
5.21319e+02,1.95134e-11,2.44898e-11,1.45151e-12
5.22699e+02,1.95130e-11,2.44900e-11,1.45132e-12
