freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,1.86978e+12
4.14212e+02,4.40632e+13,3.23093e+13,1.87016e+12
4.15308e+02,4.40171e+13,3.23157e+13,1.87053e+12
4.16407e+02,4.39709e+13,3.23221e+13,1.87091e+12
4.17510e+02,4.39246e+13,3.23285e+13,1.87129e+12
4.18615e+02,4.38782e+13,3.23350e+13,1.87167e+12
4.19723e+02,4.38317e+13,3.23415e+13,1.87205e+12
4.20834e+02,4.37851e+13,3.23480e+13,1.87244e+12
4.21948e+02,4.37385e+13,3.23546e+13,1.87283e+12
4.23065e+02,4.36917e+13,3.23612e+13,1.87322e+12
4.24185e+02,4.36448e+13,3.23678e+13,1.87361e+12
4.25307e+02,4.35979e+13,3.23745e+13,1.87400e+12
4.26433e+02,4.35508e+13,3.23812e+13,1.87440e+12
4.27562e+02,4.35036e+13,3.23880e+13,1.87480e+12
4.28694e+02,4.34564e+13,3.23948e+13,1.87520e+12
4.29829e+02,4.34090e+13,3.24016e+13,1.87560e+12
4.30966e+02,4.33616e+13,3.24085e+13,1.87601e+12
4.32107e+02,4.33140e+13,3.24154e+13,1.87642e+12
4.33251e+02,4.32664e+13,3.24223e+13,1.87683e+12
4.34398e+02,4.32186e+13,3.24293e+13,1.87724e+12
4.35548e+02,4.31708e+13,3.24363e+13,1.87765e+12
4.36700e+02,4.31229e+13,3.24434e+13,1.87807e+12
4.37856e+02,4.30749e+13,3.24505e+13,1.87849e+12
4.39015e+02,4.30268e+13,3.24577e+13,1.87891e+12
4.40178e+02,4.29786e+13,3.24648e+13,1.87934e+12
4.41343e+02,4.29303e+13,3.24721e+13,1.87976e+12
4.42511e+02,4.28819e+13,3.24793e+13,1.88019e+12
4.43682e+02,4.28334e+13,3.24866e+13,1.88062e+12
4.44857e+02,4.27848e+13,3.24940e+13,1.88106e+12
4.46034e+02,4.27362e+13,3.25014e+13,1.88149e+12
4.47215e+02,4.26874e+13,3.25088e+13,1.88193e+12
4.48399e+02,4.26386e+13,3.25163e+13,1.88237e+12
4.49586e+02,4.25897e+13,3.25238e+13,1.88281e+12
4.50776e+02,4.25406e+13,3.25314e+13,1.88326e+12
4.51969e+02,4.24915e+13,3.25390e+13,1.88371e+12
4.53165e+02,4.24423e+13,3.25466e+13,1.88416e+12
4.54365e+02,4.23930e+13,3.25543e+13,1.88461e+12
4.55567e+02,4.23437e+13,3.25620e+13,1.88507e+12
4.56773e+02,4.22942e+13,3.25698e+13,1.88553e+12
4.57982e+02,4.22446e+13,3.25776e+13,1.88599e+12
4.59195e+02,4.21950e+13,3.25854e+13,1.88645e+12
4.60410e+02,4.21453e+13,3.25934e+13,1.88692e+12
4.61629e+02,4.20954e+13,3.26013e+13,1.88739e+12
4.62851e+02,4.20455e+13,3.26093e+13,1.88786e+12
4.64076e+02,4.19955e+13,3.26173e+13,1.88833e+12
4.65304e+02,4.19455e+13,3.26254e+13,1.88881e+12
4.66536e+02,4.18953e+13,3.26335e+13,1.88929e+12
4.67771e+02,4.18451e+13,3.26417e+13,1.88977e+12
4.69009e+02,4.17947e+13,3.26499e+13,1.89026e+12
4.70251e+02,4.17443e+13,3.26582e+13,1.89075e+12
4.71495e+02,4.16938e+13,3.26665e+13,1.89124e+12
4.72743e+02,4.16432e+13,3.26749e+13,1.89173e+12
4.73995e+02,4.15926e+13,3.26833e+13,1.89223e+12
4.75249e+02,4.15418e+13,3.26917e+13,1.89273e+12
4.76507e+02,4.14910e+13,3.27002e+13,1.89323e+12
4.77769e+02,4.14401e+13,3.27088e+13,1.89373e+12
4.79033e+02,4.13891e+13,3.27174e+13,1.89424e+12
4.80301e+02,4.13380e+13,3.27260e+13,1.89475e+12
4.81573e+02,4.12868e+13,3.27347e+13,1.89526e+12
4.82848e+02,4.12356e+13,3.27435e+13,1.89578e+12
4.84126e+02,4.11843e+13,3.27523e+13,1.89630e+12
4.85407e+02,4.11329e+13,3.27611e+13,1.89682e+12
4.86692e+02,4.10814e+13,3.27700e+13,1.89735e+12
4.87980e+02,4.10299e+13,3.27789e+13,1.89788e+12
4.89272e+02,4.09782e+13,3.27879e+13,1.89841e+12
4.90567e+02,4.09265e+13,3.27970e+13,1.89894e+12
4.91866e+02,4.08747e+13,3.28061e+13,1.89948e+12
4.93168e+02,4.08229e+13,3.28152e+13,1.90002e+12
4.94473e+02,4.07709e+13,3.28244e+13,1.90056e+12
4.95782e+02,4.07189e+13,3.28337e+13,1.90111e+12
4.97094e+02,4.06668e+13,3.28430e+13,1.90166e+12
4.98410e+02,4.06147e+13,3.28524e+13,1.90221e+12
4.99729e+02,4.05624e+13,3.28618e+13,1.90277e+12
5.01052e+02,4.05101e+13,3.28712e+13,1.90332e+12
5.02378e+02,4.04577e+13,3.28808e+13,1.90389e+12
5.03708e+02,4.04053e+13,3.28903e+13,1.90445e+12
5.05042e+02,4.03527e+13,3.29000e+13,1.90502e+12
5.06378e+02,4.03001e+13,3.29096e+13,1.90559e+12
5.07719e+02,4.02474e+13,3.29194e+13,1.90617e+12
5.09063e+02,4.01947e+13,3.29292e+13,1.90675e+12
5.10410e+02,4.01419e+13,3.29390e+13,1.90733e+12
5.11761e+02,4.00890e+13,3.29489e+13,1.90791e+12
5.13116e+02,4.00360e+13,3.29589e+13,1.90850e+12
5.14474e+02,3.99830e+13,3.29689e+13,1.90909e+12
5.15836e+02,3.99299e+13,3.29790e+13,1.90969e+12
5.17201e+02,3.98767e+13,3.29891e+13,1.91029e+12
5.18570e+02,3.98234e+13,3.29993e+13,1.91089e+12
5.19943e+02,3.97701e+13,3.30096e+13,1.91149e+12
5.21319e+02,3.97168e+13,3.30199e+13,1.91210e+12
5.22699e+02,3.96633e+13,3.30302e+13,1.91271e+12
5.24083e+02,3.96098e+13,3.30407e+13,1.91333e+12
5.25470e+02,3.95562e+13,3.30511e+13,1.91395e+12
5.26861e+02,3.95026e+13,3.30617e+13,1.91457e+12
5.28256e+02,3.94489e+13,3.30723e+13,1.91520e+12
5.29654e+02,3.93951e+13,3.30830e+13,1.91583e+12
5.31056e+02,3.93413e+13,3.30937e+13,1.91646e+12
5.32462e+02,3.92874e+13,3.31045e+13,1.91710e+12
5.33871e+02,3.92334e+13,3.31153e+13,1.91774e+12
5.35284e+02,3.91794e+13,3.31262e+13,1.91838e+12
5.36701e+02,3.91253e+13,3.31372e+13,1.91903e+12
5.38122e+02,3.90712e+13,3.31483e+13,1.91969e+12
5.39546e+02,3.90170e+13,3.31594e+13,1.92034e+12
5.40974e+02,3.89627e+13,3.31705e+13,1.92100e+12
5.42406e+02,3.89084e+13,3.31818e+13,1.92166e+12
5.43842e+02,3.88540e+13,3.31931e+13,1.92233e+12
5.45282e+02,3.87995e+13,3.32044e+13,1.92300e+12
5.46725e+02,3.87450e+13,3.32158e+13,1.92368e+12
5.48172e+02,3.86904e+13,3.32273e+13,1.92436e+12
5.49623e+02,3.86358e+13,3.32389e+13,1.92504e+12
5.51078e+02,3.85811e+13,3.32505e+13,1.92573e+12
5.52537e+02,3.85264e+13,3.32622e+13,1.92642e+12
5.53999e+02,3.84716e+13,3.32740e+13,1.92711e+12
5.55466e+02,3.84168e+13,3.32858e+13,1.92781e+12
5.56936e+02,3.83619e+13,3.32977e+13,1.92851e+12
5.58410e+02,3.83069e+13,3.33096e+13,1.92922e+12
5.59888e+02,3.82519e+13,3.33217e+13,1.92993e+12
5.61371e+02,3.81968e+13,3.33338e+13,1.93064e+12
5.62856e+02,3.81417e+13,3.33459e+13,1.93136e+12
5.64346e+02,3.80865e+13,3.33582e+13,1.93209e+12
5.65840e+02,3.80313e+13,3.33705e+13,1.93281e+12
5.67338e+02,3.79760e+13,3.33829e+13,1.93355e+12
5.68840e+02,3.79207e+13,3.33953e+13,1.93428e+12
5.70345e+02,3.78653e+13,3.34079e+13,1.93502e+12
5.71855e+02,3.78099e+13,3.34205e+13,1.93577e+12
5.73369e+02,3.77544e+13,3.34331e+13,1.93651e+12
5.74887e+02,3.76989e+13,3.34459e+13,1.93727e+12
5.76408e+02,3.76433e+13,3.34587e+13,1.93803e+12
5.77934e+02,3.75877e+13,3.34716e+13,1.93879e+12
5.79464e+02,3.75320e+13,3.34846e+13,1.93955e+12
5.80998e+02,3.74763e+13,3.34976e+13,1.94032e+12
5.82536e+02,3.74206e+13,3.35107e+13,1.94110e+12
5.84078e+02,3.73648e+13,3.35239e+13,1.94188e+12
5.85624e+02,3.73089e+13,3.35372e+13,1.94266e+12
5.87174e+02,3.72530e+13,3.35505e+13,1.94345e+12
5.88728e+02,3.71971e+13,3.35640e+13,1.94425e+12
5.90286e+02,3.71411e+13,3.35775e+13,1.94504e+12
5.91849e+02,3.70851e+13,3.35911e+13,1.94585e+12
5.93416e+02,3.70290e+13,3.36047e+13,1.94665e+12
5.94986e+02,3.69729e+13,3.36185e+13,1.94747e+12
5.96561e+02,3.69168e+13,3.36323e+13,1.94828e+12
5.98140e+02,3.68606e+13,3.36462e+13,1.94911e+12
5.99724e+02,3.68043e+13,3.36602e+13,1.94993e+12
6.01311e+02,3.67481e+13,3.36742e+13,1.95076e+12
6.02903e+02,3.66918e+13,3.36884e+13,1.95160e+12
6.04499e+02,3.66354e+13,3.37026e+13,1.95244e+12
6.06099e+02,3.65790e+13,3.37169e+13,1.95329e+12
6.07703e+02,3.65226e+13,3.37313e+13,1.95414e+12
6.09312e+02,3.64661e+13,3.37458e+13,1.95499e+12
6.10925e+02,3.64096e+13,3.37604e+13,1.95585e+12
6.12542e+02,3.63531e+13,3.37750e+13,1.95672e+12
6.14163e+02,3.62966e+13,3.37898e+13,1.95759e+12
6.15789e+02,3.62399e+13,3.38046e+13,1.95847e+12
6.17419e+02,3.61833e+13,3.38195e+13,1.95935e+12
6.19053e+02,3.61266e+13,3.38345e+13,1.96024e+12
6.20692e+02,3.60699e+13,3.38496e+13,1.96113e+12
6.22335e+02,3.60132e+13,3.38647e+13,1.96202e+12
6.23982e+02,3.59564e+13,3.38800e+13,1.96293e+12
6.25634e+02,3.58996e+13,3.38954e+13,1.96383e+12
6.27290e+02,3.58428e+13,3.39108e+13,1.96475e+12
6.28950e+02,3.57860e+13,3.39263e+13,1.96567e+12
6.30615e+02,3.57291e+13,3.39420e+13,1.96659e+12
6.32284e+02,3.56722e+13,3.39577e+13,1.96752e+12
6.33958e+02,3.56152e+13,3.39735e+13,1.96845e+12
6.35636e+02,3.55582e+13,3.39894e+13,1.96939e+12
6.37319e+02,3.55012e+13,3.40054e+13,1.97034e+12
6.39006e+02,3.54442e+13,3.40215e+13,1.97129e+12
6.40697e+02,3.53871e+13,3.40376e+13,1.97225e+12
6.42393e+02,3.53301e+13,3.40539e+13,1.97321e+12
6.44093e+02,3.52730e+13,3.40703e+13,1.97418e+12
6.45798e+02,3.52158e+13,3.40868e+13,1.97515e+12
6.47508e+02,3.51587e+13,3.41033e+13,1.97613e+12
