freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
4.13118e+02,1.95563e-11,2.44849e-11,2.53653e-12
4.14212e+02,1.95556e-11,2.44849e-11,2.53650e-12
4.15308e+02,1.95550e-11,2.44849e-11,2.53648e-12
4.16407e+02,1.95544e-11,2.44848e-11,2.53646e-12
4.17510e+02,1.95538e-11,2.44848e-11,2.53644e-12
4.18615e+02,1.95531e-11,2.44848e-11,2.53642e-12
4.19723e+02,1.95525e-11,2.44848e-11,2.53640e-12
4.20834e+02,1.95519e-11,2.44848e-11,2.53638e-12
4.21948e+02,1.95513e-11,2.44847e-11,2.53636e-12
4.23065e+02,1.95507e-11,2.44847e-11,2.53634e-12
4.24185e+02,1.95501e-11,2.44847e-11,2.53632e-12
4.25307e+02,1.95495e-11,2.44847e-11,2.53630e-12
4.26433e+02,1.95489e-11,2.44847e-11,2.53628e-12
4.27562e+02,1.95484e-11,2.44847e-11,2.53626e-12
4.28694e+02,1.95478e-11,2.44847e-11,2.53625e-12
4.29829e+02,1.95472e-11,2.44847e-11,2.53623e-12
4.30966e+02,1.95466e-11,2.44847e-11,2.53621e-12
4.32107e+02,1.95460e-11,2.44847e-11,2.53619e-12
4.33251e+02,1.95455e-11,2.44847e-11,2.53618e-12
4.34398e+02,1.95449e-11,2.44847e-11,2.53616e-12
4.35548e+02,1.95444e-11,2.44847e-11,2.53615e-12
4.36700e+02,1.95438e-11,2.44847e-11,2.53613e-12
4.37856e+02,1.95432e-11,2.44847e-11,2.53612e-12
4.39015e+02,1.95427e-11,2.44848e-11,2.53610e-12
4.40178e+02,1.95421e-11,2.44848e-11,2.53609e-12
4.41343e+02,1.95416e-11,2.44848e-11,2.53607e-12
4.42511e+02,1.95411e-11,2.44848e-11,2.53606e-12
4.43682e+02,1.95405e-11,2.44848e-11,2.53605e-12
4.44857e+02,1.95400e-11,2.44849e-11,2.53603e-12
4.46034e+02,1.95395e-11,2.44849e-11,2.53602e-12
4.47215e+02,1.95389e-11,2.44849e-11,2.53601e-12
4.48399e+02,1.95384e-11,2.44849e-11,2.53600e-12
4.49586e+02,1.95379e-11,2.44850e-11,2.53599e-12
4.50776e+02,1.95374e-11,2.44850e-11,2.53597e-12
4.51969e+02,1.95368e-11,2.44850e-11,2.53596e-12
4.53165e+02,1.95363e-11,2.44851e-11,2.53595e-12
4.54365e+02,1.95358e-11,2.44851e-11,2.53594e-12
4.55567e+02,1.95353e-11,2.44852e-11,2.53593e-12
4.56773e+02,1.95348e-11,2.44852e-11,2.53592e-12
4.57982e+02,1.95343e-11,2.44853e-11,2.53591e-12
4.59195e+02,1.95338e-11,2.44853e-11,2.53590e-12
4.60410e+02,1.95333e-11,2.44854e-11,2.53590e-12
4.61629e+02,1.95328e-11,2.44854e-11,2.53589e-12
4.62851e+02,1.95323e-11,2.44855e-11,2.53588e-12
4.64076e+02,1.95319e-11,2.44855e-11,2.53587e-12
4.65304e+02,1.95314e-11,2.44856e-11,2.53586e-12
4.66536e+02,1.95309e-11,2.44856e-11,2.53586e-12
4.67771e+02,1.95304e-11,2.44857e-11,2.53585e-12
4.69009e+02,1.95300e-11,2.44858e-11,2.53584e-12
4.70251e+02,1.95295e-11,2.44858e-11,2.53584e-12
4.71495e+02,1.95290e-11,2.44859e-11,2.53583e-12
4.72743e+02,1.95286e-11,2.44860e-11,2.53583e-12
4.73995e+02,1.95281e-11,2.44860e-11,2.53582e-12
4.75249e+02,1.95276e-11,2.44861e-11,2.53582e-12
4.76507e+02,1.95272e-11,2.44862e-11,2.53581e-12
4.77769e+02,1.95267e-11,2.44863e-11,2.53581e-12
4.79033e+02,1.95263e-11,2.44863e-11,2.53581e-12
4.80301e+02,1.95258e-11,2.44864e-11,2.53580e-12
4.81573e+02,1.95254e-11,2.44865e-11,2.53580e-12
4.82848e+02,1.95250e-11,2.44866e-11,2.53580e-12
4.84126e+02,1.95245e-11,2.44867e-11,2.53579e-12
4.85407e+02,1.95241e-11,2.44867e-11,2.53579e-12
4.86692e+02,1.95236e-11,2.44868e-11,2.53579e-12
4.87980e+02,1.95232e-11,2.44869e-11,2.53579e-12
4.89272e+02,1.95228e-11,2.44870e-11,2.53579e-12
4.90567e+02,1.95224e-11,2.44871e-11,2.53579e-12
4.91866e+02,1.95220e-11,2.44872e-11,2.53579e-12
4.93168e+02,1.95215e-11,2.44873e-11,2.53579e-12
4.94473e+02,1.95211e-11,2.44874e-11,2.53579e-12
4.95782e+02,1.95207e-11,2.44875e-11,2.53579e-12
4.97094e+02,1.95203e-11,2.44876e-11,2.53579e-12
4.98410e+02,1.95199e-11,2.44877e-11,2.53579e-12
4.99729e+02,1.95195e-11,2.44878e-11,2.53579e-12
5.01052e+02,1.95191e-11,2.44879e-11,2.53579e-12
5.02378e+02,1.95187e-11,2.44881e-11,2.53579e-12
5.03708e+02,1.95183e-11,2.44882e-11,2.53580e-12
5.05042e+02,1.95179e-11,2.44883e-11,2.53580e-12
5.06378e+02,1.95175e-11,2.44884e-11,2.53580e-12
5.07719e+02,1.95171e-11,2.44885e-11,2.53581e-12
5.09063e+02,1.95167e-11,2.44886e-11,2.53581e-12
5.10410e+02,1.95163e-11,2.44888e-11,2.53581e-12
5.11761e+02,1.95160e-11,2.44889e-11,2.53582e-12
5.13116e+02,1.95156e-11,2.44890e-11,2.53582e-12
5.14474e+02,1.95152e-11,2.44891e-11,2.53583e-12
5.15836e+02,1.95148e-11,2.44893e-11,2.53583e-12
5.17201e+02,1.95145e-11,2.44894e-11,2.53584e-12
5.18570e+02,1.95141e-11,2.44895e-11,2.53585e-12
5.19943e+02,1.95137e-11,2.44897e-11,2.53585e-12
5.21319e+02,1.95134e-11,2.44898e-11,2.53586e-12
5.22699e+02,1.95130e-11,2.44900e-11,2.53587e-12
5.24083e+02,1.95126e-11,2.44901e-11,2.53588e-12
5.25470e+02,1.95123e-11,2.44902e-11,2.53588e-12
5.26861e+02,1.95119e-11,2.44904e-11,2.53589e-12
5.28256e+02,1.95116e-11,2.44905e-11,2.53590e-12
5.29654e+02,1.95112e-11,2.44907e-11,2.53591e-12
5.31056e+02,1.95109e-11,2.44908e-11,2.53592e-12
5.32462e+02,1.95105e-11,2.44910e-11,2.53593e-12
5.33871e+02,1.95102e-11,2.44911e-11,2.53594e-12
5.35284e+02,1.95098e-11,2.44913e-11,2.53595e-12
5.36701e+02,1.95095e-11,2.44915e-11,2.53596e-12
5.38122e+02,1.95092e-11,2.44916e-11,2.53597e-12
5.39546e+02,1.95088e-11,2.44918e-11,2.53598e-12
5.40974e+02,1.95085e-11,2.44919e-11,2.53599e-12
5.42406e+02,1.95082e-11,2.44921e-11,2.53601e-12
5.43842e+02,1.95079e-11,2.44923e-11,2.53602e-12
5.45282e+02,1.95075e-11,2.44925e-11,2.53603e-12
5.46725e+02,1.95072e-11,2.44926e-11,2.53605e-12
5.48172e+02,1.95069e-11,2.44928e-11,2.53606e-12
5.49623e+02,1.95066e-11,2.44930e-11,2.53607e-12
5.51078e+02,1.95063e-11,2.44932e-11,2.53609e-12
5.52537e+02,1.95059e-11,2.44933e-11,2.53610e-12
5.53999e+02,1.95056e-11,2.44935e-11,2.53612e-12
5.55466e+02,1.95053e-11,2.44937e-11,2.53613e-12
5.56936e+02,1.95050e-11,2.44939e-11,2.53615e-12
5.58410e+02,1.95047e-11,2.44941e-11,2.53617e-12
5.59888e+02,1.95044e-11,2.44943e-11,2.53618e-12
5.61371e+02,1.95041e-11,2.44945e-11,2.53620e-12
5.62856e+02,1.95038e-11,2.44947e-11,2.53622e-12
5.64346e+02,1.95035e-11,2.44949e-11,2.53623e-12
5.65840e+02,1.95032e-11,2.44951e-11,2.53625e-12
5.67338e+02,1.95029e-11,2.44953e-11,2.53627e-12
5.68840e+02,1.95026e-11,2.44955e-11,2.53629e-12
5.70345e+02,1.95024e-11,2.44957e-11,2.53631e-12
5.71855e+02,1.95021e-11,2.44959e-11,2.53633e-12
5.73369e+02,1.95018e-11,2.44961e-11,2.53635e-12
5.74887e+02,1.95015e-11,2.44963e-11,2.53637e-12
5.76408e+02,1.95012e-11,2.44965e-11,2.53639e-12
5.77934e+02,1.95009e-11,2.44967e-11,2.53641e-12
5.79464e+02,1.95007e-11,2.44969e-11,2.53644e-12
5.80998e+02,1.95004e-11,2.44972e-11,2.53646e-12
5.82536e+02,1.95001e-11,2.44974e-11,2.53648e-12
5.84078e+02,1.94999e-11,2.44976e-11,2.53650e-12
5.85624e+02,1.94996e-11,2.44978e-11,2.53653e-12
5.87174e+02,1.94993e-11,2.44981e-11,2.53655e-12
5.88728e+02,1.94991e-11,2.44983e-11,2.53658e-12
5.90286e+02,1.94988e-11,2.44985e-11,2.53660e-12
5.91849e+02,1.94985e-11,2.44988e-11,2.53663e-12
5.93416e+02,1.94983e-11,2.44990e-11,2.53665e-12
5.94986e+02,1.94980e-11,2.44993e-11,2.53668e-12
5.96561e+02,1.94978e-11,2.44995e-11,2.53670e-12
5.98140e+02,1.94975e-11,2.44997e-11,2.53673e-12
5.99724e+02,1.94973e-11,2.45000e-11,2.53676e-12
6.01311e+02,1.94970e-11,2.45002e-11,2.53679e-12
6.02903e+02,1.94968e-11,2.45005e-11,2.53681e-12
6.04499e+02,1.94965e-11,2.45007e-11,2.53684e-12
6.06099e+02,1.94963e-11,2.45010e-11,2.53687e-12
6.07703e+02,1.94960e-11,2.45013e-11,2.53690e-12
6.09312e+02,1.94958e-11,2.45015e-11,2.53693e-12
6.10925e+02,1.94956e-11,2.45018e-11,2.53696e-12
6.12542e+02,1.94953e-11,2.45021e-11,2.53699e-12
6.14163e+02,1.94951e-11,2.45023e-11,2.53703e-12
6.15789e+02,1.94949e-11,2.45026e-11,2.53706e-12
6.17419e+02,1.94946e-11,2.45029e-11,2.53709e-12
6.19053e+02,1.94944e-11,2.45031e-11,2.53712e-12
6.20692e+02,1.94942e-11,2.45034e-11,2.53716e-12
6.22335e+02,1.94940e-11,2.45037e-11,2.53719e-12
6.23982e+02,1.94937e-11,2.45040e-11,2.53722e-12
6.25634e+02,1.94935e-11,2.45043e-11,2.53726e-12
6.27290e+02,1.94933e-11,2.45046e-11,2.53730e-12
6.28950e+02,1.94931e-11,2.45048e-11,2.53733e-12
6.30615e+02,1.94929e-11,2.45051e-11,2.53737e-12
6.32284e+02,1.94926e-11,2.45054e-11,2.53740e-12
