freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
2.44224e+03,1.94728e-11,2.41587e-11,7.51544e-12
2.44322e+03,1.94728e-11,2.41607e-11,7.50952e-12
2.44420e+03,1.94728e-11,2.41626e-11,7.50365e-12
2.44518e+03,1.94728e-11,2.41645e-11,7.49784e-12
2.44617e+03,1.94728e-11,2.41665e-11,7.49210e-12
2.44715e+03,1.94728e-11,2.41684e-11,7.48641e-12
2.44813e+03,1.94728e-11,2.41704e-11,7.48078e-12
2.44911e+03,1.94728e-11,2.41724e-11,7.47521e-12
2.45010e+03,1.94728e-11,2.41744e-11,7.46970e-12
2.45108e+03,1.94728e-11,2.41764e-11,7.46424e-12
2.45206e+03,1.94728e-11,2.41784e-11,7.45884e-12
2.45305e+03,1.94728e-11,2.41804e-11,7.45349e-12
2.45403e+03,1.94728e-11,2.41824e-11,7.44820e-12
2.45502e+03,1.94728e-11,2.41845e-11,7.44296e-12
2.45600e+03,1.94728e-11,2.41865e-11,7.43778e-12
2.45699e+03,1.94728e-11,2.41886e-11,7.43264e-12
2.45798e+03,1.94728e-11,2.41906e-11,7.42756e-12
2.45896e+03,1.94728e-11,2.41927e-11,7.42253e-12
2.45995e+03,1.94728e-11,2.41948e-11,7.41755e-12
2.46094e+03,1.94728e-11,2.41969e-11,7.41262e-12
2.46192e+03,1.94728e-11,2.41991e-11,7.40774e-12
2.46291e+03,1.94728e-11,2.42012e-11,7.40291e-12
2.46390e+03,1.94728e-11,2.42033e-11,7.39813e-12
2.46489e+03,1.94728e-11,2.42055e-11,7.39339e-12
2.46588e+03,1.94728e-11,2.42077e-11,7.38870e-12
2.46687e+03,1.94728e-11,2.42099e-11,7.38406e-12
2.46786e+03,1.94728e-11,2.42120e-11,7.37946e-12
2.46885e+03,1.94728e-11,2.42143e-11,7.37491e-12
2.46984e+03,1.94728e-11,2.42165e-11,7.37040e-12
2.47083e+03,1.94728e-11,2.42187e-11,7.36594e-12
2.47182e+03,1.94728e-11,2.42209e-11,7.36152e-12
2.47282e+03,1.94728e-11,2.42232e-11,7.35714e-12
2.47381e+03,1.94728e-11,2.42255e-11,7.35280e-12
2.47480e+03,1.94728e-11,2.42277e-11,7.34851e-12
2.47580e+03,1.94728e-11,2.42300e-11,7.34426e-12
2.47679e+03,1.94728e-11,2.42323e-11,7.34004e-12
2.47778e+03,1.94728e-11,2.42347e-11,7.33587e-12
2.47878e+03,1.94728e-11,2.42370e-11,7.33174e-12
2.47977e+03,1.94728e-11,2.42393e-11,7.32764e-12
2.48077e+03,1.94728e-11,2.42417e-11,7.32359e-12
2.48177e+03,1.94728e-11,2.42441e-11,7.31957e-12
2.48276e+03,1.94728e-11,2.42465e-11,7.31558e-12
2.48376e+03,1.94728e-11,2.42489e-11,7.31164e-12
2.48476e+03,1.94728e-11,2.42513e-11,7.30773e-12
2.48575e+03,1.94728e-11,2.42537e-11,7.30386e-12
2.48675e+03,1.94728e-11,2.42561e-11,7.30002e-12
2.48775e+03,1.94728e-11,2.42586e-11,7.29621e-12
2.48875e+03,1.94728e-11,2.42611e-11,7.29244e-12
2.48975e+03,1.94728e-11,2.42635e-11,7.28871e-12
2.49075e+03,1.94728e-11,2.42660e-11,7.28500e-12
2.49175e+03,1.94728e-11,2.42686e-11,7.28133e-12
2.49275e+03,1.94728e-11,2.42711e-11,7.27769e-12
2.49375e+03,1.94728e-11,2.42736e-11,7.27408e-12
2.49475e+03,1.94728e-11,2.42762e-11,7.27051e-12
2.49575e+03,1.94728e-11,2.42788e-11,7.26696e-12
2.49675e+03,1.94728e-11,2.42813e-11,7.26344e-12
2.49775e+03,1.94728e-11,2.42839e-11,7.25996e-12
2.49876e+03,1.94728e-11,2.42866e-11,7.25650e-12
2.49976e+03,1.94728e-11,2.42892e-11,7.25307e-12
2.50076e+03,1.94728e-11,2.42918e-11,7.24967e-12
2.50177e+03,1.94728e-11,2.42945e-11,7.24629e-12
2.50277e+03,1.94728e-11,2.42972e-11,7.24295e-12
2.50377e+03,1.94728e-11,2.42999e-11,7.23963e-12
2.50478e+03,1.94729e-11,2.43026e-11,7.23633e-12
2.50579e+03,1.94729e-11,2.43053e-11,7.23306e-12
2.50679e+03,1.94729e-11,2.43080e-11,7.22982e-12
2.50780e+03,1.94729e-11,2.43108e-11,7.22660e-12
2.50880e+03,1.94729e-11,2.43136e-11,7.22341e-12
2.50981e+03,1.94729e-11,2.43164e-11,7.22024e-12
2.51082e+03,1.94729e-11,2.43192e-11,7.21709e-12
2.51183e+03,1.94729e-11,2.43220e-11,7.21397e-12
2.51284e+03,1.94729e-11,2.43248e-11,7.21086e-12
2.51384e+03,1.94729e-11,2.43277e-11,7.20778e-12
2.51485e+03,1.94729e-11,2.43306e-11,7.20473e-12
2.51586e+03,1.94729e-11,2.43335e-11,7.20169e-12
2.51687e+03,1.94729e-11,2.43364e-11,7.19868e-12
2.51788e+03,1.94729e-11,2.43393e-11,7.19568e-12
2.51889e+03,1.94729e-11,2.43423e-11,7.19271e-12
2.51990e+03,1.94729e-11,2.43452e-11,7.18975e-12
2.52092e+03,1.94729e-11,2.43482e-11,7.18682e-12
