freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
2.44224e+03,1.16201e+13,2.74928e+13,3.77407e+12
2.44322e+03,1.16156e+13,2.75331e+13,3.78826e+12
2.44420e+03,1.16111e+13,2.75735e+13,3.80254e+12
2.44518e+03,1.16066e+13,2.76141e+13,3.81690e+12
2.44617e+03,1.16021e+13,2.76548e+13,3.83135e+12
2.44715e+03,1.15977e+13,2.76957e+13,3.84588e+12
2.44813e+03,1.15932e+13,2.77367e+13,3.86051e+12
2.44911e+03,1.15887e+13,2.77778e+13,3.87522e+12
2.45010e+03,1.15843e+13,2.78192e+13,3.89002e+12
2.45108e+03,1.15798e+13,2.78606e+13,3.90491e+12
2.45206e+03,1.15753e+13,2.79022e+13,3.91989e+12
2.45305e+03,1.15709e+13,2.79440e+13,3.93497e+12
2.45403e+03,1.15664e+13,2.79859e+13,3.95013e+12
2.45502e+03,1.15620e+13,2.80280e+13,3.96539e+12
2.45600e+03,1.15575e+13,2.80702e+13,3.98074e+12
2.45699e+03,1.15530e+13,2.81126e+13,3.99619e+12
2.45798e+03,1.15486e+13,2.81551e+13,4.01173e+12
2.45896e+03,1.15441e+13,2.81978e+13,4.02737e+12
2.45995e+03,1.15397e+13,2.82407e+13,4.04310e+12
2.46094e+03,1.15352e+13,2.82837e+13,4.05893e+12
2.46192e+03,1.15308e+13,2.83269e+13,4.07486e+12
2.46291e+03,1.15263e+13,2.83702e+13,4.09089e+12
2.46390e+03,1.15219e+13,2.84137e+13,4.10702e+12
2.46489e+03,1.15174e+13,2.84574e+13,4.12325e+12
2.46588e+03,1.15130e+13,2.85012e+13,4.13958e+12
2.46687e+03,1.15086e+13,2.85452e+13,4.15602e+12
2.46786e+03,1.15041e+13,2.85893e+13,4.17255e+12
2.46885e+03,1.14997e+13,2.86336e+13,4.18919e+12
2.46984e+03,1.14952e+13,2.86781e+13,4.20594e+12
2.47083e+03,1.14908e+13,2.87228e+13,4.22279e+12
2.47182e+03,1.14864e+13,2.87676e+13,4.23975e+12
2.47282e+03,1.14819e+13,2.88126e+13,4.25682e+12
2.47381e+03,1.14775e+13,2.88577e+13,4.27399e+12
2.47480e+03,1.14731e+13,2.89030e+13,4.29128e+12
2.47580e+03,1.14687e+13,2.89485e+13,4.30867e+12
2.47679e+03,1.14642e+13,2.89942e+13,4.32618e+12
2.47778e+03,1.14598e+13,2.90401e+13,4.34380e+12
2.47878e+03,1.14554e+13,2.90861e+13,4.36153e+12
2.47977e+03,1.14510e+13,2.91323e+13,4.37938e+12
2.48077e+03,1.14466e+13,2.91786e+13,4.39734e+12
2.48177e+03,1.14421e+13,2.92252e+13,4.41542e+12
2.48276e+03,1.14377e+13,2.92719e+13,4.43361e+12
2.48376e+03,1.14333e+13,2.93188e+13,4.45193e+12
2.48476e+03,1.14289e+13,2.93659e+13,4.47036e+12
2.48575e+03,1.14245e+13,2.94132e+13,4.48891e+12
2.48675e+03,1.14201e+13,2.94606e+13,4.50759e+12
2.48775e+03,1.14157e+13,2.95083e+13,4.52638e+12
2.48875e+03,1.14113e+13,2.95561e+13,4.54530e+12
2.48975e+03,1.14068e+13,2.96041e+13,4.56434e+12
2.49075e+03,1.14024e+13,2.96523e+13,4.58351e+12
2.49175e+03,1.13980e+13,2.97006e+13,4.60281e+12
2.49275e+03,1.13936e+13,2.97492e+13,4.62223e+12
2.49375e+03,1.13892e+13,2.97980e+13,4.64178e+12
2.49475e+03,1.13848e+13,2.98469e+13,4.66147e+12
2.49575e+03,1.13805e+13,2.98960e+13,4.68128e+12
2.49675e+03,1.13761e+13,2.99454e+13,4.70122e+12
2.49775e+03,1.13717e+13,2.99949e+13,4.72130e+12
2.49876e+03,1.13673e+13,3.00446e+13,4.74151e+12
2.49976e+03,1.13629e+13,3.00945e+13,4.76186e+12
2.50076e+03,1.13585e+13,3.01446e+13,4.78235e+12
2.50177e+03,1.13541e+13,3.01950e+13,4.80297e+12
2.50277e+03,1.13497e+13,3.02455e+13,4.82373e+12
2.50377e+03,1.13453e+13,3.02962e+13,4.84463e+12
2.50478e+03,1.13410e+13,3.03471e+13,4.86568e+12
2.50579e+03,1.13366e+13,3.03982e+13,4.88687e+12
2.50679e+03,1.13322e+13,3.04495e+13,4.90820e+12
2.50780e+03,1.13278e+13,3.05010e+13,4.92967e+12
2.50880e+03,1.13234e+13,3.05528e+13,4.95130e+12
2.50981e+03,1.13191e+13,3.06047e+13,4.97307e+12
2.51082e+03,1.13147e+13,3.06568e+13,4.99499e+12
2.51183e+03,1.13103e+13,3.07092e+13,5.01706e+12
2.51284e+03,1.13060e+13,3.07618e+13,5.03929e+12
2.51384e+03,1.13016e+13,3.08145e+13,5.06166e+12
2.51485e+03,1.12972e+13,3.08675e+13,5.08420e+12
2.51586e+03,1.12929e+13,3.09207e+13,5.10688e+12
2.51687e+03,1.12885e+13,3.09742e+13,5.12973e+12
2.51788e+03,1.12841e+13,3.10278e+13,5.15274e+12
2.51889e+03,1.12798e+13,3.10816e+13,5.17590e+12
2.51990e+03,1.12754e+13,3.11357e+13,5.19923e+12
2.52092e+03,1.12711e+13,3.11900e+13,5.22272e+12
2.52193e+03,1.12667e+13,3.12445e+13,5.24637e+12
2.52294e+03,1.12623e+13,3.12993e+13,5.27020e+12
2.52395e+03,1.12580e+13,3.13542e+13,5.29419e+12
2.52497e+03,1.12536e+13,3.14094e+13,5.31835e+12
2.52598e+03,1.12493e+13,3.14648e+13,5.34268e+12
2.52699e+03,1.12449e+13,3.15205e+13,5.36718e+12
2.52801e+03,1.12406e+13,3.15764e+13,5.39185e+12
2.52902e+03,1.12362e+13,3.16325e+13,5.41671e+12
2.53004e+03,1.12319e+13,3.16888e+13,5.44174e+12
2.53105e+03,1.12276e+13,3.17454e+13,5.46694e+12
2.53207e+03,1.12232e+13,3.18022e+13,5.49233e+12
2.53309e+03,1.12189e+13,3.18592e+13,5.51790e+12
2.53410e+03,1.12145e+13,3.19165e+13,5.54366e+12
2.53512e+03,1.12102e+13,3.19740e+13,5.56960e+12
2.53614e+03,1.12059e+13,3.20318e+13,5.59573e+12
2.53716e+03,1.12015e+13,3.20898e+13,5.62204e+12
2.53817e+03,1.11972e+13,3.21481e+13,5.64855e+12
2.53919e+03,1.11929e+13,3.22066e+13,5.67525e+12
2.54021e+03,1.11886e+13,3.22653e+13,5.70215e+12
2.54123e+03,1.11842e+13,3.23243e+13,5.72924e+12
2.54225e+03,1.11799e+13,3.23835e+13,5.75652e+12
2.54327e+03,1.11756e+13,3.24430e+13,5.78401e+12
2.54429e+03,1.11713e+13,3.25028e+13,5.81170e+12
2.54532e+03,1.11669e+13,3.25628e+13,5.83959e+12
2.54634e+03,1.11626e+13,3.26230e+13,5.86769e+12
2.54736e+03,1.11583e+13,3.26835e+13,5.89600e+12
2.54838e+03,1.11540e+13,3.27443e+13,5.92451e+12
2.54940e+03,1.11497e+13,3.28053e+13,5.95324e+12
2.55043e+03,1.11454e+13,3.28666e+13,5.98218e+12
2.55145e+03,1.11410e+13,3.29281e+13,6.01133e+12
2.55248e+03,1.11367e+13,3.29900e+13,6.04070e+12
2.55350e+03,1.11324e+13,3.30520e+13,6.07029e+12
2.55453e+03,1.11281e+13,3.31144e+13,6.10011e+12
2.55555e+03,1.11238e+13,3.31770e+13,6.13014e+12
2.55658e+03,1.11195e+13,3.32399e+13,6.16040e+12
2.55760e+03,1.11152e+13,3.33031e+13,6.19089e+12
2.55863e+03,1.11109e+13,3.33665e+13,6.22161e+12
2.55966e+03,1.11066e+13,3.34302e+13,6.25256e+12
2.56068e+03,1.11023e+13,3.34942e+13,6.28374e+12
2.56171e+03,1.10980e+13,3.35585e+13,6.31516e+12
2.56274e+03,1.10937e+13,3.36230e+13,6.34682e+12
2.56377e+03,1.10894e+13,3.36879e+13,6.37872e+12
2.56480e+03,1.10851e+13,3.37530e+13,6.41086e+12
2.56583e+03,1.10808e+13,3.38184e+13,6.44325e+12
2.56686e+03,1.10766e+13,3.38841e+13,6.47589e+12
2.56789e+03,1.10723e+13,3.39501e+13,6.50877e+12
2.56892e+03,1.10680e+13,3.40163e+13,6.54191e+12
2.56995e+03,1.10637e+13,3.40829e+13,6.57530e+12
2.57098e+03,1.10594e+13,3.41498e+13,6.60895e+12
2.57201e+03,1.10551e+13,3.42169e+13,6.64286e+12
2.57305e+03,1.10509e+13,3.42844e+13,6.67703e+12
2.57408e+03,1.10466e+13,3.43522e+13,6.71147e+12
2.57511e+03,1.10423e+13,3.44202e+13,6.74617e+12
2.57615e+03,1.10380e+13,3.44886e+13,6.78115e+12
