freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
8.94427e+01,5.58160e+13,3.68168e+13,2.12977e+12
8.97311e+01,5.58107e+13,3.68197e+13,2.14583e+12
9.00204e+01,5.58053e+13,3.68226e+13,2.16202e+12
9.03106e+01,5.57999e+13,3.68255e+13,2.17836e+12
9.06018e+01,5.57945e+13,3.68284e+13,2.19483e+12
9.08939e+01,5.57890e+13,3.68314e+13,2.21144e+12
9.11869e+01,5.57835e+13,3.68344e+13,2.22820e+12
9.14809e+01,5.57780e+13,3.68374e+13,2.24510e+12
9.17759e+01,5.57724e+13,3.68404e+13,2.26215e+12
9.20718e+01,5.57668e+13,3.68435e+13,2.27934e+12
9.23686e+01,5.57612e+13,3.68465e+13,2.29668e+12
9.26664e+01,5.57555e+13,3.68496e+13,2.31418e+12
9.29652e+01,5.57498e+13,3.68527e+13,2.33182e+12
9.32649e+01,5.57441e+13,3.68559e+13,2.34962e+12
9.35656e+01,5.57383e+13,3.68590e+13,2.36758e+12
9.38672e+01,5.57325e+13,3.68622e+13,2.38569e+12
9.41699e+01,5.57267e+13,3.68654e+13,2.40395e+12
9.44735e+01,5.57208e+13,3.68686e+13,2.42238e+12
9.47781e+01,5.57149e+13,3.68718e+13,2.44097e+12
9.50837e+01,5.57089e+13,3.68751e+13,2.45973e+12
9.53902e+01,5.57029e+13,3.68784e+13,2.47864e+12
9.56978e+01,5.56969e+13,3.68817e+13,2.49773e+12
9.60063e+01,5.56909e+13,3.68850e+13,2.51698e+12
9.63158e+01,5.56848e+13,3.68884e+13,2.53641e+12
9.66263e+01,5.56786e+13,3.68917e+13,2.55601e+12
9.69379e+01,5.56724e+13,3.68951e+13,2.57578e+12
9.72504e+01,5.56662e+13,3.68986e+13,2.59573e+12
9.75639e+01,5.56600e+13,3.69020e+13,2.61585e+12
9.78785e+01,5.56537e+13,3.69055e+13,2.63616e+12
9.81941e+01,5.56474e+13,3.69089e+13,2.65664e+12
9.85107e+01,5.56410e+13,3.69124e+13,2.67731e+12
9.88283e+01,5.56346e+13,3.69160e+13,2.69817e+12
9.91469e+01,5.56282e+13,3.69195e+13,2.71921e+12
9.94665e+01,5.56217e+13,3.69231e+13,2.74045e+12
9.97872e+01,5.56152e+13,3.69267e+13,2.76188e+12
1.00109e+02,5.56086e+13,3.69304e+13,2.78350e+12
1.00432e+02,5.56020e+13,3.69340e+13,2.80531e+12
1.00756e+02,5.55954e+13,3.69377e+13,2.82733e+12
1.01080e+02,5.55887e+13,3.69414e+13,2.84954e+12
1.01406e+02,5.55820e+13,3.69451e+13,2.87196e+12
1.01733e+02,5.55752e+13,3.69489e+13,2.89459e+12
1.02061e+02,5.55684e+13,3.69527e+13,2.91742e+12
1.02390e+02,5.55615e+13,3.69565e+13,2.94046e+12
1.02720e+02,5.55547e+13,3.69603e+13,2.96371e+12
1.03052e+02,5.55477e+13,3.69641e+13,2.98718e+12
1.03384e+02,5.55408e+13,3.69680e+13,3.01087e+12
1.03717e+02,5.55337e+13,3.69719e+13,3.03477e+12
1.04051e+02,5.55267e+13,3.69759e+13,3.05890e+12
1.04387e+02,5.55196e+13,3.69798e+13,3.08325e+12
1.04723e+02,5.55124e+13,3.69838e+13,3.10783e+12
1.05061e+02,5.55053e+13,3.69878e+13,3.13264e+12
1.05400e+02,5.54980e+13,3.69919e+13,3.15768e+12
1.05740e+02,5.54908e+13,3.69959e+13,3.18296e+12
1.06081e+02,5.54834e+13,3.70000e+13,3.20847e+12
1.06423e+02,5.54761e+13,3.70041e+13,3.23423e+12
1.06766e+02,5.54687e+13,3.70083e+13,3.26022e+12
1.07110e+02,5.54612e+13,3.70125e+13,3.28647e+12
1.07455e+02,5.54537e+13,3.70167e+13,3.31296e+12
1.07802e+02,5.54462e+13,3.70209e+13,3.33971e+12
1.08149e+02,5.54386e+13,3.70252e+13,3.36671e+12
1.08498e+02,5.54310e+13,3.70295e+13,3.39396e+12
1.08848e+02,5.54233e+13,3.70338e+13,3.42148e+12
1.09199e+02,5.54156e+13,3.70381e+13,3.44927e+12
1.09551e+02,5.54078e+13,3.70425e+13,3.47732e+12
1.09904e+02,5.54000e+13,3.70469e+13,3.50564e+12
1.10258e+02,5.53921e+13,3.70513e+13,3.53424e+12
1.10614e+02,5.53842e+13,3.70558e+13,3.56311e+12
1.10970e+02,5.53762e+13,3.70603e+13,3.59226e+12
1.11328e+02,5.53682e+13,3.70648e+13,3.62170e+12
1.11687e+02,5.53601e+13,3.70694e+13,3.65142e+12
1.12047e+02,5.53520e+13,3.70740e+13,3.68144e+12
1.12408e+02,5.53439e+13,3.70786e+13,3.71175e+12
1.12771e+02,5.53357e+13,3.70832e+13,3.74236e+12
1.13134e+02,5.53274e+13,3.70879e+13,3.77327e+12
1.13499e+02,5.53191e+13,3.70926e+13,3.80448e+12
1.13865e+02,5.53108e+13,3.70974e+13,3.83600e+12
1.14232e+02,5.53024e+13,3.71021e+13,3.86784e+12
1.14600e+02,5.52939e+13,3.71069e+13,3.89999e+12
1.14970e+02,5.52854e+13,3.71118e+13,3.93247e+12
1.15341e+02,5.52769e+13,3.71167e+13,3.96527e+12
1.15712e+02,5.52683e+13,3.71216e+13,3.99840e+12
1.16086e+02,5.52596e+13,3.71265e+13,4.03186e+12
1.16460e+02,5.52509e+13,3.71315e+13,4.06566e+12
1.16835e+02,5.52421e+13,3.71365e+13,4.09980e+12
1.17212e+02,5.52333e+13,3.71415e+13,4.13429e+12
1.17590e+02,5.52244e+13,3.71466e+13,4.16912e+12
1.17969e+02,5.52155e+13,3.71517e+13,4.20432e+12
1.18349e+02,5.52066e+13,3.71568e+13,4.23987e+12
1.18731e+02,5.51975e+13,3.71620e+13,4.27578e+12
1.19114e+02,5.51884e+13,3.71672e+13,4.31207e+12
1.19498e+02,5.51793e+13,3.71724e+13,4.34873e+12
1.19883e+02,5.51701e+13,3.71777e+13,4.38576e+12
1.20269e+02,5.51609e+13,3.71830e+13,4.42318e+12
1.20657e+02,5.51516e+13,3.71883e+13,4.46099e+12
1.21046e+02,5.51422e+13,3.71937e+13,4.49919e+12
1.21437e+02,5.51328e+13,3.71991e+13,4.53779e+12
1.21828e+02,5.51234e+13,3.72046e+13,4.57680e+12
1.22221e+02,5.51138e+13,3.72101e+13,4.61621e+12
1.22615e+02,5.51043e+13,3.72156e+13,4.65604e+12
1.23010e+02,5.50946e+13,3.72212e+13,4.69629e+12
1.23407e+02,5.50849e+13,3.72268e+13,4.73697e+12
1.23805e+02,5.50752e+13,3.72324e+13,4.77807e+12
1.24204e+02,5.50654e+13,3.72381e+13,4.81962e+12
1.24604e+02,5.50555e+13,3.72438e+13,4.86161e+12
1.25006e+02,5.50456e+13,3.72496e+13,4.90405e+12
1.25409e+02,5.50356e+13,3.72554e+13,4.94694e+12
1.25813e+02,5.50256e+13,3.72612e+13,4.99030e+12
1.26219e+02,5.50155e+13,3.72670e+13,5.03412e+12
1.26626e+02,5.50053e+13,3.72730e+13,5.07842e+12
1.27034e+02,5.49951e+13,3.72789e+13,5.12320e+12
1.27444e+02,5.49848e+13,3.72849e+13,5.16847e+12
1.27855e+02,5.49745e+13,3.72909e+13,5.21423e+12
1.28267e+02,5.49641e+13,3.72970e+13,5.26049e+12
1.28680e+02,5.49536e+13,3.73031e+13,5.30727e+12
1.29095e+02,5.49431e+13,3.73092e+13,5.35456e+12
1.29511e+02,5.49325e+13,3.73154e+13,5.40237e+12
1.29929e+02,5.49218e+13,3.73217e+13,5.45072e+12
1.30348e+02,5.49111e+13,3.73279e+13,5.49960e+12
1.30768e+02,5.49003e+13,3.73342e+13,5.54903e+12
1.31190e+02,5.48895e+13,3.73406e+13,5.59901e+12
1.31613e+02,5.48786e+13,3.73470e+13,5.64955e+12
1.32037e+02,5.48676e+13,3.73534e+13,5.70067e+12
1.32463e+02,5.48566e+13,3.73599e+13,5.75236e+12
1.32890e+02,5.48455e+13,3.73665e+13,5.80464e+12
1.33318e+02,5.48344e+13,3.73730e+13,5.85751e+12
1.33748e+02,5.48231e+13,3.73796e+13,5.91099e+12
1.34179e+02,5.48119e+13,3.73863e+13,5.96508e+12
