freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,1.00893e+12
4.14212e+02,4.40632e+13,3.23093e+13,1.01237e+12
4.15308e+02,4.40171e+13,3.23157e+13,1.01583e+12
4.16407e+02,4.39709e+13,3.23221e+13,1.01930e+12
4.17510e+02,4.39246e+13,3.23285e+13,1.02279e+12
4.18615e+02,4.38782e+13,3.23350e+13,1.02630e+12
4.19723e+02,4.38317e+13,3.23415e+13,1.02983e+12
4.20834e+02,4.37851e+13,3.23480e+13,1.03337e+12
4.21948e+02,4.37385e+13,3.23546e+13,1.03694e+12
4.23065e+02,4.36917e+13,3.23612e+13,1.04052e+12
4.24185e+02,4.36448e+13,3.23678e+13,1.04412e+12
4.25307e+02,4.35979e+13,3.23745e+13,1.04774e+12
4.26433e+02,4.35508e+13,3.23812e+13,1.05137e+12
4.27562e+02,4.35036e+13,3.23880e+13,1.05503e+12
4.28694e+02,4.34564e+13,3.23948e+13,1.05871e+12
4.29829e+02,4.34090e+13,3.24016e+13,1.06240e+12
4.30966e+02,4.33616e+13,3.24085e+13,1.06611e+12
4.32107e+02,4.33140e+13,3.24154e+13,1.06985e+12
4.33251e+02,4.32664e+13,3.24223e+13,1.07360e+12
4.34398e+02,4.32186e+13,3.24293e+13,1.07737e+12
4.35548e+02,4.31708e+13,3.24363e+13,1.08117e+12
4.36700e+02,4.31229e+13,3.24434e+13,1.08498e+12
4.37856e+02,4.30749e+13,3.24505e+13,1.08881e+12
4.39015e+02,4.30268e+13,3.24577e+13,1.09266e+12
4.40178e+02,4.29786e+13,3.24648e+13,1.09654e+12
4.41343e+02,4.29303e+13,3.24721e+13,1.10043e+12
4.42511e+02,4.28819e+13,3.24793e+13,1.10435e+12
4.43682e+02,4.28334e+13,3.24866e+13,1.10828e+12
4.44857e+02,4.27848e+13,3.24940e+13,1.11224e+12
4.46034e+02,4.27362e+13,3.25014e+13,1.11622e+12
4.47215e+02,4.26874e+13,3.25088e+13,1.12022e+12
4.48399e+02,4.26386e+13,3.25163e+13,1.12424e+12
4.49586e+02,4.25897e+13,3.25238e+13,1.12828e+12
4.50776e+02,4.25406e+13,3.25314e+13,1.13234e+12
4.51969e+02,4.24915e+13,3.25390e+13,1.13643e+12
4.53165e+02,4.24423e+13,3.25466e+13,1.14054e+12
4.54365e+02,4.23930e+13,3.25543e+13,1.14467e+12
4.55567e+02,4.23437e+13,3.25620e+13,1.14883e+12
4.56773e+02,4.22942e+13,3.25698e+13,1.15300e+12
4.57982e+02,4.22446e+13,3.25776e+13,1.15720e+12
4.59195e+02,4.21950e+13,3.25854e+13,1.16143e+12
4.60410e+02,4.21453e+13,3.25934e+13,1.16567e+12
4.61629e+02,4.20954e+13,3.26013e+13,1.16994e+12
4.62851e+02,4.20455e+13,3.26093e+13,1.17424e+12
4.64076e+02,4.19955e+13,3.26173e+13,1.17855e+12
4.65304e+02,4.19455e+13,3.26254e+13,1.18290e+12
4.66536e+02,4.18953e+13,3.26335e+13,1.18726e+12
4.67771e+02,4.18451e+13,3.26417e+13,1.19165e+12
4.69009e+02,4.17947e+13,3.26499e+13,1.19607e+12
4.70251e+02,4.17443e+13,3.26582e+13,1.20051e+12
4.71495e+02,4.16938e+13,3.26665e+13,1.20497e+12
4.72743e+02,4.16432e+13,3.26749e+13,1.20946e+12
4.73995e+02,4.15926e+13,3.26833e+13,1.21398e+12
4.75249e+02,4.15418e+13,3.26917e+13,1.21852e+12
4.76507e+02,4.14910e+13,3.27002e+13,1.22309e+12
4.77769e+02,4.14401e+13,3.27088e+13,1.22768e+12
4.79033e+02,4.13891e+13,3.27174e+13,1.23230e+12
4.80301e+02,4.13380e+13,3.27260e+13,1.23694e+12
4.81573e+02,4.12868e+13,3.27347e+13,1.24162e+12
4.82848e+02,4.12356e+13,3.27435e+13,1.24632e+12
4.84126e+02,4.11843e+13,3.27523e+13,1.25104e+12
4.85407e+02,4.11329e+13,3.27611e+13,1.25580e+12
4.86692e+02,4.10814e+13,3.27700e+13,1.26058e+12
4.87980e+02,4.10299e+13,3.27789e+13,1.26539e+12
4.89272e+02,4.09782e+13,3.27879e+13,1.27022e+12
4.90567e+02,4.09265e+13,3.27970e+13,1.27509e+12
4.91866e+02,4.08747e+13,3.28061e+13,1.27998e+12
4.93168e+02,4.08229e+13,3.28152e+13,1.28491e+12
4.94473e+02,4.07709e+13,3.28244e+13,1.28986e+12
4.95782e+02,4.07189e+13,3.28337e+13,1.29484e+12
4.97094e+02,4.06668e+13,3.28430e+13,1.29985e+12
