freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,1.01554e+13
4.14212e+02,4.40632e+13,3.23093e+13,1.02732e+13
4.15308e+02,4.40171e+13,3.23157e+13,1.03927e+13
4.16407e+02,4.39709e+13,3.23221e+13,1.05140e+13
4.17510e+02,4.39246e+13,3.23285e+13,1.06370e+13
4.18615e+02,4.38782e+13,3.23350e+13,1.07619e+13
4.19723e+02,4.38317e+13,3.23415e+13,1.08886e+13
4.20834e+02,4.37851e+13,3.23480e+13,1.10171e+13
4.21948e+02,4.37385e+13,3.23546e+13,1.11475e+13
4.23065e+02,4.36917e+13,3.23612e+13,1.12799e+13
4.24185e+02,4.36448e+13,3.23678e+13,1.14143e+13
4.25307e+02,4.35979e+13,3.23745e+13,1.15507e+13
4.26433e+02,4.35508e+13,3.23812e+13,1.16892e+13
4.27562e+02,4.35036e+13,3.23880e+13,1.18297e+13
4.28694e+02,4.34564e+13,3.23948e+13,1.19724e+13
4.29829e+02,4.34090e+13,3.24016e+13,1.21173e+13
4.30966e+02,4.33616e+13,3.24085e+13,1.22644e+13
4.32107e+02,4.33140e+13,3.24154e+13,1.24138e+13
4.33251e+02,4.32664e+13,3.24223e+13,1.25655e+13
4.34398e+02,4.32186e+13,3.24293e+13,1.27196e+13
4.35548e+02,4.31708e+13,3.24363e+13,1.28761e+13
4.36700e+02,4.31229e+13,3.24434e+13,1.30351e+13
4.37856e+02,4.30749e+13,3.24505e+13,1.31966e+13
4.39015e+02,4.30268e+13,3.24577e+13,1.33607e+13
4.40178e+02,4.29786e+13,3.24648e+13,1.35274e+13
4.41343e+02,4.29303e+13,3.24721e+13,1.36967e+13
4.42511e+02,4.28819e+13,3.24793e+13,1.38689e+13
4.43682e+02,4.28334e+13,3.24866e+13,1.40438e+13
4.44857e+02,4.27848e+13,3.24940e+13,1.42216e+13
4.46034e+02,4.27362e+13,3.25014e+13,1.44023e+13
4.47215e+02,4.26874e+13,3.25088e+13,1.45860e+13
4.48399e+02,4.26386e+13,3.25163e+13,1.47728e+13
4.49586e+02,4.25897e+13,3.25238e+13,1.49627e+13
4.50776e+02,4.25406e+13,3.25314e+13,1.51558e+13
4.51969e+02,4.24915e+13,3.25390e+13,1.53521e+13
4.53165e+02,4.24423e+13,3.25466e+13,1.55518e+13
4.54365e+02,4.23930e+13,3.25543e+13,1.57549e+13
4.55567e+02,4.23437e+13,3.25620e+13,1.59616e+13
4.56773e+02,4.22942e+13,3.25698e+13,1.61717e+13
4.57982e+02,4.22446e+13,3.25776e+13,1.63856e+13
4.59195e+02,4.21950e+13,3.25854e+13,1.66032e+13
4.60410e+02,4.21453e+13,3.25934e+13,1.68247e+13
4.61629e+02,4.20954e+13,3.26013e+13,1.70500e+13
4.62851e+02,4.20455e+13,3.26093e+13,1.72795e+13
4.64076e+02,4.19955e+13,3.26173e+13,1.75130e+13
4.65304e+02,4.19455e+13,3.26254e+13,1.77507e+13
4.66536e+02,4.18953e+13,3.26335e+13,1.79928e+13
4.67771e+02,4.18451e+13,3.26417e+13,1.82394e+13
4.69009e+02,4.17947e+13,3.26499e+13,1.84904e+13
4.70251e+02,4.17443e+13,3.26582e+13,1.87462e+13
4.71495e+02,4.16938e+13,3.26665e+13,1.90067e+13
4.72743e+02,4.16432e+13,3.26749e+13,1.92721e+13
4.73995e+02,4.15926e+13,3.26833e+13,1.95426e+13
4.75249e+02,4.15418e+13,3.26917e+13,1.98182e+13
4.76507e+02,4.14910e+13,3.27002e+13,2.00992e+13
4.77769e+02,4.14401e+13,3.27088e+13,2.03856e+13
4.79033e+02,4.13891e+13,3.27174e+13,2.06775e+13
4.80301e+02,4.13380e+13,3.27260e+13,2.09752e+13
4.81573e+02,4.12868e+13,3.27347e+13,2.12789e+13
4.82848e+02,4.12356e+13,3.27435e+13,2.15885e+13
4.84126e+02,4.11843e+13,3.27523e+13,2.19044e+13
4.85407e+02,4.11329e+13,3.27611e+13,2.22267e+13
4.86692e+02,4.10814e+13,3.27700e+13,2.25556e+13
4.87980e+02,4.10299e+13,3.27789e+13,2.28912e+13
4.89272e+02,4.09782e+13,3.27879e+13,2.32339e+13
4.90567e+02,4.09265e+13,3.27970e+13,2.35836e+13
4.91866e+02,4.08747e+13,3.28061e+13,2.39408e+13
4.93168e+02,4.08229e+13,3.28152e+13,2.43055e+13
4.94473e+02,4.07709e+13,3.28244e+13,2.46781e+13
4.95782e+02,4.07189e+13,3.28337e+13,2.50588e+13
4.97094e+02,4.06668e+13,3.28430e+13,2.54477e+13
4.98410e+02,4.06147e+13,3.28524e+13,2.58452e+13
4.99729e+02,4.05624e+13,3.28618e+13,2.62515e+13
5.01052e+02,4.05101e+13,3.28712e+13,2.66669e+13
5.02378e+02,4.04577e+13,3.28808e+13,2.70917e+13
5.03708e+02,4.04053e+13,3.28903e+13,2.75262e+13
5.05042e+02,4.03527e+13,3.29000e+13,2.79707e+13
5.06378e+02,4.03001e+13,3.29096e+13,2.84256e+13
5.07719e+02,4.02474e+13,3.29194e+13,2.88911e+13
5.09063e+02,4.01947e+13,3.29292e+13,2.93676e+13
5.10410e+02,4.01419e+13,3.29390e+13,2.98555e+13
5.11761e+02,4.00890e+13,3.29489e+13,3.03552e+13
5.13116e+02,4.00360e+13,3.29589e+13,3.08672e+13
5.14474e+02,3.99830e+13,3.29689e+13,3.13917e+13
5.15836e+02,3.99299e+13,3.29790e+13,3.19293e+13
5.17201e+02,3.98767e+13,3.29891e+13,3.24804e+13
5.18570e+02,3.98234e+13,3.29993e+13,3.30456e+13
5.19943e+02,3.97701e+13,3.30096e+13,3.36253e+13
5.21319e+02,3.97168e+13,3.30199e+13,3.42201e+13
