freq_aligo,strain_aligo,strain_baseline,strain_best
5.77350e+00,3.60354e-23,1.52891e-23,3.50203e-22
5.78620e+00,3.58775e-23,1.52016e-23,3.45959e-22
5.79893e+00,3.57203e-23,1.51145e-23,3.41761e-22
5.81169e+00,3.55637e-23,1.50277e-23,3.37606e-22
5.82447e+00,3.54079e-23,1.49414e-23,3.33495e-22
5.83728e+00,3.52527e-23,1.48555e-23,3.29427e-22
5.85012e+00,3.50983e-23,1.47700e-23,3.25403e-22
5.86299e+00,3.49445e-23,1.46849e-23,3.21420e-22
5.87589e+00,3.47913e-23,1.46002e-23,3.17480e-22
5.88881e+00,3.46389e-23,1.45158e-23,3.13582e-22
5.90176e+00,3.44871e-23,1.44319e-23,3.09725e-22
5.91475e+00,3.43360e-23,1.43484e-23,3.05909e-22
5.92776e+00,3.41855e-23,1.42652e-23,3.02134e-22
5.94079e+00,3.40357e-23,1.41824e-23,2.98399e-22
5.95386e+00,3.38866e-23,1.41000e-23,2.94703e-22
5.96696e+00,3.37381e-23,1.40180e-23,2.91047e-22
5.98008e+00,3.35903e-23,1.39364e-23,2.87430e-22
5.99324e+00,3.34431e-23,1.38552e-23,2.83852e-22
6.00642e+00,3.32965e-23,1.37743e-23,2.80312e-22
6.01963e+00,3.31506e-23,1.36939e-23,2.76810e-22
6.03287e+00,3.30054e-23,1.36137e-23,2.73346e-22
6.04614e+00,3.28608e-23,1.35340e-23,2.69919e-22
6.05944e+00,3.27168e-23,1.34547e-23,2.66529e-22
6.07277e+00,3.25734e-23,1.33757e-23,2.63175e-22
6.08613e+00,3.24307e-23,1.32971e-23,2.59857e-22
6.09952e+00,3.22886e-23,1.32188e-23,2.56576e-22
6.11293e+00,3.21471e-23,1.31409e-23,2.53330e-22
6.12638e+00,3.20063e-23,1.30634e-23,2.50119e-22
6.13986e+00,3.18660e-23,1.29863e-23,2.46942e-22
6.15336e+00,3.17264e-23,1.29095e-23,2.43801e-22
6.16690e+00,3.15874e-23,1.28331e-23,2.40693e-22
6.18046e+00,3.14490e-23,1.27570e-23,2.37620e-22
6.19406e+00,3.13112e-23,1.26813e-23,2.34579e-22
6.20768e+00,3.11740e-23,1.26059e-23,2.31572e-22
6.22134e+00,3.10374e-23,1.25309e-23,2.28598e-22
