freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.26491e+00,4.25988e-08,2.72079e-07,1.97292e-09
1.27896e+00,4.16434e-08,2.44829e-07,1.94596e-09
1.29316e+00,4.07399e-08,2.21540e-07,1.92008e-09
1.30752e+00,3.98297e-08,2.01390e-07,1.89519e-09
1.32204e+00,3.89542e-08,1.83852e-07,1.87119e-09
1.33672e+00,3.81195e-08,1.68442e-07,1.84803e-09
1.35156e+00,3.72893e-08,1.54861e-07,1.82564e-09
1.36657e+00,3.64718e-08,1.42794e-07,1.80395e-09
1.38174e+00,3.56675e-08,1.32016e-07,1.78293e-09
1.39709e+00,3.49028e-08,1.22337e-07,1.76253e-09
1.41260e+00,3.41270e-08,1.13630e-07,1.74270e-09
1.42828e+00,3.33927e-08,1.05788e-07,1.72341e-09
1.44414e+00,3.26495e-08,9.86544e-08,1.70463e-09
1.46018e+00,3.19311e-08,9.21791e-08,1.68633e-09
1.47639e+00,3.12326e-08,8.62636e-08,1.66847e-09
1.49279e+00,3.05555e-08,8.08537e-08,1.65103e-09
1.50936e+00,2.98876e-08,7.59045e-08,1.63400e-09
1.52612e+00,2.92322e-08,7.13563e-08,1.61734e-09
1.54307e+00,2.85979e-08,6.71682e-08,1.60104e-09
1.56021e+00,2.79689e-08,6.33010e-08,1.58507e-09
1.57753e+00,2.73601e-08,5.97279e-08,1.56944e-09
1.59505e+00,2.67610e-08,5.64150e-08,1.55411e-09
1.61276e+00,2.61751e-08,5.33532e-08,1.53907e-09
1.63067e+00,2.56005e-08,5.05127e-08,1.52431e-09
1.64877e+00,2.50426e-08,4.78558e-08,1.50981e-09
1.66708e+00,2.44943e-08,4.53894e-08,1.49557e-09
1.68559e+00,2.39577e-08,4.30913e-08,1.48157e-09
1.70431e+00,2.34364e-08,4.09453e-08,1.46780e-09
1.72324e+00,2.29242e-08,3.89348e-08,1.45425e-09
1.74237e+00,2.24218e-08,3.70557e-08,1.44092e-09
