freq_aligo,strain_aligo,strain_baseline,strain_best
1.26491e+00,7.51835e-22,1.27743e-21,1.06156e-18
1.27896e+00,7.34974e-22,1.22659e-21,1.16781e-18
1.29316e+00,7.19028e-22,1.17816e-21,1.29589e-18
1.30752e+00,7.02963e-22,1.13170e-21,1.44059e-18
1.32204e+00,6.87512e-22,1.08733e-21,1.57805e-18
1.33672e+00,6.72780e-22,1.04477e-21,1.65455e-18
1.35156e+00,6.58127e-22,1.00420e-21,1.61067e-18
1.36657e+00,6.43699e-22,9.65346e-22,1.44864e-18
1.38174e+00,6.29503e-22,9.28103e-22,1.23549e-18
1.39709e+00,6.16007e-22,8.92350e-22,1.03114e-18
1.41260e+00,6.02316e-22,8.58182e-22,8.59123e-19
1.42828e+00,5.89355e-22,8.25665e-22,7.21028e-19
1.44414e+00,5.76238e-22,7.94359e-22,6.11342e-19
1.46018e+00,5.63560e-22,7.64498e-22,5.23812e-19
1.47639e+00,5.51232e-22,7.35828e-22,4.53220e-19
1.49279e+00,5.39281e-22,7.08369e-22,3.95585e-19
1.50936e+00,5.27494e-22,6.82173e-22,3.47949e-19
1.52612e+00,5.15927e-22,6.57081e-22,3.08125e-19
1.54307e+00,5.04731e-22,6.33051e-22,2.74480e-19
1.56021e+00,4.93630e-22,6.10000e-22,2.45786e-19
1.57753e+00,4.82886e-22,5.87933e-22,2.21108e-19
1.59505e+00,4.72311e-22,5.66748e-22,1.99722e-19
1.61276e+00,4.61970e-22,5.46556e-22,1.81061e-19
1.63067e+00,4.51830e-22,5.27243e-22,1.64680e-19
1.64877e+00,4.41984e-22,5.08581e-22,1.50221e-19
1.66708e+00,4.32305e-22,4.90784e-22,1.37394e-19
1.68559e+00,4.22836e-22,4.73750e-22,1.25964e-19
1.70431e+00,4.13636e-22,4.57418e-22,1.15738e-19
1.72324e+00,4.04594e-22,4.41714e-22,1.06553e-19
1.74237e+00,3.95727e-22,4.26684e-22,9.82767e-20
1.76172e+00,3.87095e-22,4.12278e-22,9.07950e-20
1.78128e+00,3.78619e-22,3.98433e-22,8.40125e-20
1.80106e+00,3.70341e-22,3.85213e-22,7.78473e-20
1.82106e+00,3.62249e-22,3.72510e-22,7.22298e-20
1.84128e+00,3.54359e-22,3.60287e-22,6.70996e-20
1.86173e+00,3.46587e-22,3.48589e-22,6.24046e-20
1.88240e+00,3.39010e-22,3.37333e-22,5.80996e-20
1.90330e+00,3.31619e-22,3.26555e-22,5.41449e-20
1.92444e+00,3.24346e-22,3.16162e-22,5.05059e-20
1.94580e+00,3.17264e-22,3.06231e-22,4.71522e-20
1.96741e+00,3.10337e-22,2.96657e-22,4.40568e-20
1.98926e+00,3.03547e-22,2.87465e-22,4.11957e-20
2.01135e+00,2.96902e-22,2.78636e-22,3.85479e-20
2.03368e+00,2.90421e-22,2.70134e-22,3.60945e-20
2.05626e+00,2.84075e-22,2.61956e-22,3.38185e-20
2.07910e+00,2.77867e-22,2.54097e-22,3.17049e-20
2.10218e+00,2.71789e-22,2.46535e-22,2.97400e-20
2.12553e+00,2.65858e-22,2.39251e-22,2.79116e-20
2.14913e+00,2.60047e-22,2.32244e-22,2.62087e-20
2.17299e+00,2.54362e-22,2.25491e-22,2.46214e-20
2.19712e+00,2.48805e-22,2.18985e-22,2.31405e-20
2.22152e+00,2.43366e-22,2.12722e-22,2.17578e-20
2.24619e+00,2.38050e-22,2.06681e-22,2.04660e-20
2.27113e+00,2.32844e-22,2.00852e-22,1.92582e-20
2.29635e+00,2.27760e-22,1.95235e-22,1.81281e-20
2.32185e+00,2.22781e-22,1.89814e-22,1.70702e-20
2.34763e+00,2.17915e-22,1.84584e-22,1.60792e-20
2.37370e+00,2.13148e-22,1.79527e-22,1.51505e-20
2.40005e+00,2.08495e-22,1.74652e-22,1.42795e-20
2.42670e+00,2.03939e-22,1.69941e-22,1.34623e-20
2.45365e+00,1.99481e-22,1.65383e-22,1.26953e-20
2.48090e+00,1.95123e-22,1.60987e-22,1.19750e-20
2.50844e+00,1.90859e-22,1.56730e-22,1.12983e-20
2.53630e+00,1.86690e-22,1.52615e-22,1.06622e-20
2.56446e+00,1.82610e-22,1.48633e-22,1.00642e-20
2.59294e+00,1.78620e-22,1.44773e-22,9.50172e-21
2.62173e+00,1.74718e-22,1.41044e-22,8.97251e-21
2.65084e+00,1.70900e-22,1.37431e-22,8.47443e-21
2.68028e+00,1.67166e-22,1.33929e-22,8.00552e-21
2.71004e+00,1.63514e-22,1.30540e-22,7.56397e-21
2.74013e+00,1.59942e-22,1.27252e-22,7.14807e-21
2.77056e+00,1.56447e-22,1.24062e-22,6.75627e-21
2.80132e+00,1.53029e-22,1.20971e-22,6.38709e-21
2.83243e+00,1.49686e-22,1.17971e-22,6.03920e-21
2.86388e+00,1.46415e-22,1.15064e-22,5.71134e-21
2.89568e+00,1.43217e-22,1.12242e-22,5.40235e-21
2.92784e+00,1.40088e-22,1.09641e-22,5.11116e-21
2.96035e+00,1.37028e-22,1.06836e-22,4.83679e-21
2.99322e+00,1.34034e-22,1.04244e-22,4.57833e-21
3.02646e+00,1.31106e-22,1.01733e-22,4.33499e-21
3.06006e+00,1.28242e-22,9.92883e-23,4.10606e-21
3.09404e+00,1.25440e-22,9.69136e-23,3.89095e-21
3.12840e+00,1.22700e-22,9.46051e-23,3.68921e-21
3.16314e+00,1.20019e-22,9.23595e-23,3.50062e-21
3.19826e+00,1.17397e-22,9.01753e-23,3.32527e-21
3.23377e+00,1.14833e-22,8.80499e-23,3.16387e-21
3.26968e+00,1.12324e-22,8.59822e-23,3.01838e-21
3.30599e+00,1.09871e-22,8.39692e-23,2.89373e-21
3.34270e+00,1.07471e-22,8.20095e-23,2.80405e-21
3.37982e+00,1.05123e-22,8.01016e-23,2.80509e-21
3.41735e+00,1.02827e-22,7.82432e-23,3.50670e-21
3.45529e+00,1.00581e-22,7.64331e-23,1.41767e-21
3.49366e+00,9.83836e-23,7.46695e-23,1.79555e-21
3.53246e+00,9.62346e-23,7.29512e-23,1.79877e-21
3.57168e+00,9.41325e-23,7.12765e-23,1.74452e-21
3.61134e+00,9.20764e-23,6.96442e-23,1.67396e-21
3.65144e+00,9.00652e-23,6.80529e-23,1.59863e-21
3.69199e+00,8.80980e-23,6.65014e-23,1.52291e-21
3.73298e+00,8.61737e-23,6.49885e-23,1.44873e-21
3.77444e+00,8.42915e-23,6.35130e-23,1.37700e-21
3.81635e+00,8.24505e-23,6.20738e-23,1.30817e-21
3.85873e+00,8.06496e-23,6.06698e-23,1.24243e-21
3.90157e+00,7.88881e-23,5.93001e-23,1.17984e-21
3.94490e+00,7.71651e-23,5.79635e-23,1.12038e-21
3.98870e+00,7.54798e-23,5.66593e-23,1.06400e-21
4.03299e+00,7.38312e-23,5.53863e-23,1.01059e-21
4.07778e+00,7.22187e-23,5.41439e-23,9.60053e-22
4.12306e+00,7.06415e-23,5.29310e-23,9.12281e-22
4.16884e+00,6.90987e-23,5.17470e-23,8.67153e-22
4.21513e+00,6.75896e-23,5.05910e-23,8.24551e-22
4.26193e+00,6.61135e-23,4.94622e-23,7.84358e-22
4.30926e+00,6.46696e-23,4.83600e-23,7.46456e-22
4.35711e+00,6.32573e-23,4.72835e-23,7.10733e-22
4.40549e+00,6.18759e-23,4.62322e-23,6.77077e-22
4.45441e+00,6.05246e-23,4.52053e-23,6.45382e-22
4.50387e+00,5.92029e-23,4.42022e-23,6.15543e-22
4.55389e+00,5.79100e-23,4.32223e-23,5.87459e-22
4.60445e+00,5.66454e-23,4.22651e-23,5.61033e-22
4.65558e+00,5.54084e-23,4.13298e-23,5.36169e-22
4.70728e+00,5.41984e-23,4.04160e-23,5.12776e-22
4.75955e+00,5.30149e-23,3.95231e-23,4.90765e-22
4.81240e+00,5.18573e-23,3.86506e-23,4.70051e-22
4.86583e+00,5.07249e-23,3.77980e-23,4.50550e-22
4.91987e+00,4.96173e-23,3.69648e-23,4.32183e-22
4.97450e+00,4.85339e-23,3.61505e-23,4.14871e-22
5.02973e+00,4.74741e-23,3.53546e-23,3.98538e-22
5.08558e+00,4.64375e-23,3.45767e-23,3.83113e-22
5.14206e+00,4.54236e-23,3.38163e-23,3.68524e-22
5.19915e+00,4.44318e-23,3.30731e-23,3.54704e-22
5.25689e+00,4.34617e-23,3.23466e-23,3.41586e-22
5.31526e+00,4.25128e-23,3.16364e-23,3.29109e-22
5.37428e+00,4.15846e-23,3.09421e-23,3.17212e-22
5.43396e+00,4.06767e-23,3.02634e-23,3.05836e-22
5.49430e+00,3.97886e-23,2.95998e-23,2.94926e-22
5.55531e+00,3.89200e-23,2.89510e-23,2.84432e-22
5.61699e+00,3.80703e-23,2.83168e-23,2.74302e-22
5.67936e+00,3.72392e-23,2.76966e-23,2.64491e-22
5.74243e+00,3.64262e-23,2.70902e-23,2.54956e-22
5.80619e+00,3.56310e-23,2.64973e-23,2.45658e-22
5.87067e+00,3.48532e-23,2.59176e-23,2.36561e-22
5.93585e+00,3.40924e-23,2.53507e-23,2.27633e-22
6.00177e+00,3.33482e-23,2.47964e-23,2.18847e-22
6.06841e+00,3.26202e-23,2.42544e-23,2.10180e-22
6.13579e+00,3.19082e-23,2.37243e-23,2.01614e-22
6.20393e+00,3.12117e-23,2.32060e-23,1.93134e-22
6.27282e+00,3.05305e-23,2.26991e-23,1.84733e-22
6.34247e+00,2.98641e-23,2.22034e-23,1.76405e-22
6.41290e+00,2.92123e-23,2.17186e-23,1.68152e-22
6.48411e+00,2.85747e-23,2.12445e-23,1.59978e-22
6.55611e+00,2.79511e-23,2.07808e-23,1.51893e-22
6.62891e+00,2.73411e-23,2.03274e-23,1.43909e-22
6.70252e+00,2.67444e-23,1.98839e-23,1.36043e-22
6.77694e+00,2.61607e-23,1.94502e-23,1.28313e-22
6.85219e+00,2.55898e-23,1.90260e-23,1.20739e-22
6.92828e+00,2.50314e-23,1.86112e-23,1.13340e-22
7.00521e+00,2.44852e-23,1.82054e-23,1.06138e-22
7.08300e+00,2.39509e-23,1.78086e-23,9.91534e-23
7.16165e+00,2.34283e-23,1.74204e-23,9.24036e-23
7.24117e+00,2.29172e-23,1.70408e-23,8.59057e-23
7.32158e+00,2.24171e-23,1.66695e-23,7.96739e-23
7.40288e+00,2.19281e-23,1.63063e-23,7.37199e-23
7.48508e+00,2.14497e-23,1.59511e-23,6.80526e-23
7.56820e+00,2.09817e-23,1.56037e-23,6.26778e-23
7.65224e+00,2.05240e-23,1.52639e-23,5.75989e-23
7.73721e+00,2.00763e-23,1.49315e-23,5.28164e-23
7.82312e+00,1.96384e-23,1.46064e-23,4.83284e-23
7.90999e+00,1.92100e-23,1.42884e-23,4.41310e-23
7.99783e+00,1.87910e-23,1.39774e-23,4.02184e-23
8.08663e+00,1.83812e-23,1.36732e-23,3.65831e-23
8.17643e+00,1.79803e-23,1.33756e-23,3.32165e-23
8.26722e+00,1.75882e-23,1.30846e-23,3.01090e-23
8.35902e+00,1.72047e-23,1.27999e-23,2.72503e-23
8.45184e+00,1.68295e-23,1.25214e-23,2.46297e-23
8.54569e+00,1.64625e-23,1.22490e-23,2.22360e-23
8.64058e+00,1.61036e-23,1.19826e-23,2.00582e-23
8.73653e+00,1.57525e-23,1.17220e-23,1.80853e-23
8.83354e+00,1.54091e-23,1.14671e-23,1.63062e-23
8.93163e+00,1.50732e-23,1.12178e-23,1.47104e-23
9.03081e+00,1.47446e-23,1.09739e-23,1.32872e-23
9.13109e+00,1.44232e-23,1.07353e-23,1.20263e-23
9.23248e+00,1.41089e-23,1.05020e-23,1.09174e-23
9.33500e+00,1.38014e-23,1.02738e-23,9.95030e-24
9.43866e+00,1.35006e-23,1.00505e-23,9.11436e-24
9.54346e+00,1.32064e-23,9.83218e-24,8.39878e-24
9.64944e+00,1.29187e-23,9.61859e-24,7.79230e-24
9.75658e+00,1.26372e-23,9.40967e-24,7.28327e-24
9.86492e+00,1.23619e-23,9.20532e-24,6.85975e-24
9.97446e+00,1.20926e-23,9.00544e-24,6.50980e-24
1.00852e+01,1.18292e-23,8.80993e-24,6.22177e-24
1.01972e+01,1.15716e-23,8.61870e-24,5.98465e-24
1.03104e+01,1.13196e-23,8.43165e-24,5.78842e-24
