freq_aligo,strain_aligo,strain_baseline,strain_best
5.77350e+00,3.60354e-23,1.52891e-23,2.30489e-22
5.78620e+00,3.58775e-23,1.52016e-23,2.30248e-22
5.79893e+00,3.57203e-23,1.51145e-23,2.30699e-22
5.81169e+00,3.55637e-23,1.50277e-23,2.31999e-22
5.82447e+00,3.54079e-23,1.49414e-23,2.34353e-22
5.83728e+00,3.52527e-23,1.48555e-23,2.38024e-22
5.85012e+00,3.50983e-23,1.47700e-23,2.43359e-22
5.86299e+00,3.49445e-23,1.46849e-23,2.50809e-22
5.87589e+00,3.47913e-23,1.46002e-23,2.60975e-22
5.88881e+00,3.46389e-23,1.45158e-23,2.74655e-22
5.90176e+00,3.44871e-23,1.44319e-23,2.92925e-22
5.91475e+00,3.43360e-23,1.43484e-23,3.17253e-22
5.92776e+00,3.41855e-23,1.42652e-23,3.49657e-22
5.94079e+00,3.40357e-23,1.41824e-23,3.92933e-22
5.95386e+00,3.38866e-23,1.41000e-23,4.50876e-22
5.96696e+00,3.37381e-23,1.40180e-23,5.28245e-22
5.98008e+00,3.35903e-23,1.39364e-23,6.29301e-22
5.99324e+00,3.34431e-23,1.38552e-23,7.51587e-22
6.00642e+00,3.32965e-23,1.37743e-23,8.70491e-22
6.01963e+00,3.31506e-23,1.36939e-23,9.31224e-22
6.03287e+00,3.30054e-23,1.36137e-23,8.99063e-22
6.04614e+00,3.28608e-23,1.35340e-23,8.07990e-22
6.05944e+00,3.27168e-23,1.34547e-23,7.07752e-22
6.07277e+00,3.25734e-23,1.33757e-23,6.20987e-22
6.08613e+00,3.24307e-23,1.32971e-23,5.51376e-22
6.09952e+00,3.22886e-23,1.32188e-23,4.96461e-22
6.11293e+00,3.21471e-23,1.31409e-23,4.52917e-22
6.12638e+00,3.20063e-23,1.30634e-23,4.17940e-22
6.13986e+00,3.18660e-23,1.29863e-23,3.89418e-22
6.15336e+00,3.17264e-23,1.29095e-23,3.65806e-22
6.16690e+00,3.15874e-23,1.28331e-23,3.45978e-22
6.18046e+00,3.14490e-23,1.27570e-23,3.29109e-22
6.19406e+00,3.13112e-23,1.26813e-23,3.14586e-22
6.20768e+00,3.11740e-23,1.26059e-23,3.01946e-22
6.22134e+00,3.10374e-23,1.25309e-23,2.90837e-22
6.23502e+00,3.09014e-23,1.24563e-23,2.80985e-22
6.24873e+00,3.07660e-23,1.23820e-23,2.72178e-22
6.26248e+00,3.06312e-23,1.23081e-23,2.64246e-22
6.27626e+00,3.04970e-23,1.22345e-23,2.57054e-22
6.29006e+00,3.03634e-23,1.21613e-23,2.50493e-22
6.30390e+00,3.02304e-23,1.20884e-23,2.44472e-22
6.31776e+00,3.00979e-23,1.20158e-23,2.38919e-22
6.33166e+00,2.99661e-23,1.19436e-23,2.33773e-22
6.34559e+00,2.98348e-23,1.18718e-23,2.28982e-22
6.35954e+00,2.97041e-23,1.18003e-23,2.24505e-22
6.37353e+00,2.95739e-23,1.17291e-23,2.20304e-22
6.38755e+00,2.94444e-23,1.16583e-23,2.16348e-22
6.40160e+00,2.93154e-23,1.15878e-23,2.12612e-22
6.41568e+00,2.91869e-23,1.15176e-23,2.09072e-22
6.42980e+00,2.90590e-23,1.14478e-23,2.05709e-22
6.44394e+00,2.89317e-23,1.13783e-23,2.02505e-22
6.45811e+00,2.88050e-23,1.13091e-23,1.99445e-22
6.47232e+00,2.86788e-23,1.12403e-23,1.96517e-22
6.48656e+00,2.85531e-23,1.11718e-23,1.93709e-22
6.50082e+00,2.84281e-23,1.11037e-23,1.91010e-22
6.51512e+00,2.83035e-23,1.10358e-23,1.88411e-22
6.52946e+00,2.81795e-23,1.09683e-23,1.85905e-22
6.54382e+00,2.80561e-23,1.09011e-23,1.83484e-22
6.55821e+00,2.79331e-23,1.08342e-23,1.81142e-22
6.57264e+00,2.78108e-23,1.07677e-23,1.78872e-22
6.58709e+00,2.76889e-23,1.07015e-23,1.76671e-22
