freq_aligo,totalsignal_aligo,totalsignal_baseline,totalsignal_best
4.13118e+02,4.41091e+13,3.23030e+13,1.60188e+12
4.14212e+02,4.40632e+13,3.23093e+13,1.60023e+12
4.15308e+02,4.40171e+13,3.23157e+13,1.59856e+12
4.16407e+02,4.39709e+13,3.23221e+13,1.59688e+12
4.17510e+02,4.39246e+13,3.23285e+13,1.59518e+12
4.18615e+02,4.38782e+13,3.23350e+13,1.59347e+12
4.19723e+02,4.38317e+13,3.23415e+13,1.59174e+12
4.20834e+02,4.37851e+13,3.23480e+13,1.58999e+12
4.21948e+02,4.37385e+13,3.23546e+13,1.58823e+12
4.23065e+02,4.36917e+13,3.23612e+13,1.58645e+12
4.24185e+02,4.36448e+13,3.23678e+13,1.58465e+12
4.25307e+02,4.35979e+13,3.23745e+13,1.58283e+12
4.26433e+02,4.35508e+13,3.23812e+13,1.58100e+12
4.27562e+02,4.35036e+13,3.23880e+13,1.57914e+12
4.28694e+02,4.34564e+13,3.23948e+13,1.57727e+12
4.29829e+02,4.34090e+13,3.24016e+13,1.57538e+12
4.30966e+02,4.33616e+13,3.24085e+13,1.57347e+12
4.32107e+02,4.33140e+13,3.24154e+13,1.57155e+12
4.33251e+02,4.32664e+13,3.24223e+13,1.56960e+12
4.34398e+02,4.32186e+13,3.24293e+13,1.56763e+12
4.35548e+02,4.31708e+13,3.24363e+13,1.56565e+12
4.36700e+02,4.31229e+13,3.24434e+13,1.56364e+12
4.37856e+02,4.30749e+13,3.24505e+13,1.56161e+12
4.39015e+02,4.30268e+13,3.24577e+13,1.55956e+12
4.40178e+02,4.29786e+13,3.24648e+13,1.55749e+12
4.41343e+02,4.29303e+13,3.24721e+13,1.55540e+12
4.42511e+02,4.28819e+13,3.24793e+13,1.55329e+12
4.43682e+02,4.28334e+13,3.24866e+13,1.55116e+12
4.44857e+02,4.27848e+13,3.24940e+13,1.54900e+12
4.46034e+02,4.27362e+13,3.25014e+13,1.54682e+12
4.47215e+02,4.26874e+13,3.25088e+13,1.54462e+12
4.48399e+02,4.26386e+13,3.25163e+13,1.54240e+12
4.49586e+02,4.25897e+13,3.25238e+13,1.54015e+12
4.50776e+02,4.25406e+13,3.25314e+13,1.53788e+12
4.51969e+02,4.24915e+13,3.25390e+13,1.53558e+12
4.53165e+02,4.24423e+13,3.25466e+13,1.53326e+12
4.54365e+02,4.23930e+13,3.25543e+13,1.53092e+12
4.55567e+02,4.23437e+13,3.25620e+13,1.52855e+12
4.56773e+02,4.22942e+13,3.25698e+13,1.52616e+12
4.57982e+02,4.22446e+13,3.25776e+13,1.52373e+12
4.59195e+02,4.21950e+13,3.25854e+13,1.52129e+12
4.60410e+02,4.21453e+13,3.25934e+13,1.51882e+12
4.61629e+02,4.20954e+13,3.26013e+13,1.51632e+12
