freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
2.44224e+03,1.94728e-11,2.41587e-11,1.29862e-11
2.44322e+03,1.94728e-11,2.41607e-11,1.29839e-11
2.44420e+03,1.94728e-11,2.41626e-11,1.29817e-11
2.44518e+03,1.94728e-11,2.41645e-11,1.29794e-11
2.44617e+03,1.94728e-11,2.41665e-11,1.29771e-11
2.44715e+03,1.94728e-11,2.41684e-11,1.29749e-11
2.44813e+03,1.94728e-11,2.41704e-11,1.29726e-11
2.44911e+03,1.94728e-11,2.41724e-11,1.29704e-11
2.45010e+03,1.94728e-11,2.41744e-11,1.29682e-11
2.45108e+03,1.94728e-11,2.41764e-11,1.29659e-11
2.45206e+03,1.94728e-11,2.41784e-11,1.29637e-11
2.45305e+03,1.94728e-11,2.41804e-11,1.29615e-11
2.45403e+03,1.94728e-11,2.41824e-11,1.29593e-11
2.45502e+03,1.94728e-11,2.41845e-11,1.29571e-11
2.45600e+03,1.94728e-11,2.41865e-11,1.29550e-11
2.45699e+03,1.94728e-11,2.41886e-11,1.29528e-11
2.45798e+03,1.94728e-11,2.41906e-11,1.29506e-11
2.45896e+03,1.94728e-11,2.41927e-11,1.29485e-11
2.45995e+03,1.94728e-11,2.41948e-11,1.29463e-11
2.46094e+03,1.94728e-11,2.41969e-11,1.29442e-11
2.46192e+03,1.94728e-11,2.41991e-11,1.29420e-11
2.46291e+03,1.94728e-11,2.42012e-11,1.29399e-11
2.46390e+03,1.94728e-11,2.42033e-11,1.29378e-11
2.46489e+03,1.94728e-11,2.42055e-11,1.29357e-11
2.46588e+03,1.94728e-11,2.42077e-11,1.29336e-11
2.46687e+03,1.94728e-11,2.42099e-11,1.29315e-11
2.46786e+03,1.94728e-11,2.42120e-11,1.29294e-11
2.46885e+03,1.94728e-11,2.42143e-11,1.29274e-11
2.46984e+03,1.94728e-11,2.42165e-11,1.29253e-11
2.47083e+03,1.94728e-11,2.42187e-11,1.29232e-11
2.47182e+03,1.94728e-11,2.42209e-11,1.29212e-11
2.47282e+03,1.94728e-11,2.42232e-11,1.29192e-11
2.47381e+03,1.94728e-11,2.42255e-11,1.29172e-11
2.47480e+03,1.94728e-11,2.42277e-11,1.29152e-11
2.47580e+03,1.94728e-11,2.42300e-11,1.29132e-11
2.47679e+03,1.94728e-11,2.42323e-11,1.29112e-11
2.47778e+03,1.94728e-11,2.42347e-11,1.29092e-11
2.47878e+03,1.94728e-11,2.42370e-11,1.29072e-11
2.47977e+03,1.94728e-11,2.42393e-11,1.29053e-11
2.48077e+03,1.94728e-11,2.42417e-11,1.29033e-11
2.48177e+03,1.94728e-11,2.42441e-11,1.29014e-11
2.48276e+03,1.94728e-11,2.42465e-11,1.28995e-11
2.48376e+03,1.94728e-11,2.42489e-11,1.28976e-11
2.48476e+03,1.94728e-11,2.42513e-11,1.28957e-11
2.48575e+03,1.94728e-11,2.42537e-11,1.28938e-11
2.48675e+03,1.94728e-11,2.42561e-11,1.28919e-11
2.48775e+03,1.94728e-11,2.42586e-11,1.28901e-11
2.48875e+03,1.94728e-11,2.42611e-11,1.28882e-11
2.48975e+03,1.94728e-11,2.42635e-11,1.28864e-11
2.49075e+03,1.94728e-11,2.42660e-11,1.28846e-11
2.49175e+03,1.94728e-11,2.42686e-11,1.28827e-11
2.49275e+03,1.94728e-11,2.42711e-11,1.28810e-11
2.49375e+03,1.94728e-11,2.42736e-11,1.28792e-11
2.49475e+03,1.94728e-11,2.42762e-11,1.28774e-11
2.49575e+03,1.94728e-11,2.42788e-11,1.28756e-11
2.49675e+03,1.94728e-11,2.42813e-11,1.28739e-11
2.49775e+03,1.94728e-11,2.42839e-11,1.28722e-11
2.49876e+03,1.94728e-11,2.42866e-11,1.28705e-11
2.49976e+03,1.94728e-11,2.42892e-11,1.28688e-11
2.50076e+03,1.94728e-11,2.42918e-11,1.28671e-11
2.50177e+03,1.94728e-11,2.42945e-11,1.28654e-11
2.50277e+03,1.94728e-11,2.42972e-11,1.28638e-11
2.50377e+03,1.94728e-11,2.42999e-11,1.28621e-11
2.50478e+03,1.94729e-11,2.43026e-11,1.28605e-11
2.50579e+03,1.94729e-11,2.43053e-11,1.28589e-11
2.50679e+03,1.94729e-11,2.43080e-11,1.28573e-11
2.50780e+03,1.94729e-11,2.43108e-11,1.28558e-11
2.50880e+03,1.94729e-11,2.43136e-11,1.28542e-11
2.50981e+03,1.94729e-11,2.43164e-11,1.28527e-11
2.51082e+03,1.94729e-11,2.43192e-11,1.28512e-11
2.51183e+03,1.94729e-11,2.43220e-11,1.28497e-11
2.51284e+03,1.94729e-11,2.43248e-11,1.28482e-11
2.51384e+03,1.94729e-11,2.43277e-11,1.28467e-11
2.51485e+03,1.94729e-11,2.43306e-11,1.28453e-11
2.51586e+03,1.94729e-11,2.43335e-11,1.28438e-11
2.51687e+03,1.94729e-11,2.43364e-11,1.28424e-11
2.51788e+03,1.94729e-11,2.43393e-11,1.28410e-11
2.51889e+03,1.94729e-11,2.43423e-11,1.28397e-11
2.51990e+03,1.94729e-11,2.43452e-11,1.28383e-11
2.52092e+03,1.94729e-11,2.43482e-11,1.28370e-11
2.52193e+03,1.94729e-11,2.43512e-11,1.28357e-11
2.52294e+03,1.94729e-11,2.43542e-11,1.28344e-11
2.52395e+03,1.94729e-11,2.43573e-11,1.28331e-11
2.52497e+03,1.94729e-11,2.43603e-11,1.28318e-11
2.52598e+03,1.94729e-11,2.43634e-11,1.28306e-11
2.52699e+03,1.94729e-11,2.43665e-11,1.28294e-11
2.52801e+03,1.94729e-11,2.43696e-11,1.28282e-11
2.52902e+03,1.94729e-11,2.43727e-11,1.28271e-11
2.53004e+03,1.94729e-11,2.43759e-11,1.28259e-11
2.53105e+03,1.94729e-11,2.43790e-11,1.28248e-11
2.53207e+03,1.94729e-11,2.43822e-11,1.28237e-11
2.53309e+03,1.94729e-11,2.43854e-11,1.28227e-11
2.53410e+03,1.94729e-11,2.43887e-11,1.28216e-11
2.53512e+03,1.94729e-11,2.43919e-11,1.28206e-11
2.53614e+03,1.94729e-11,2.43952e-11,1.28196e-11
2.53716e+03,1.94729e-11,2.43985e-11,1.28186e-11
2.53817e+03,1.94729e-11,2.44018e-11,1.28177e-11
2.53919e+03,1.94729e-11,2.44051e-11,1.28168e-11
2.54021e+03,1.94729e-11,2.44085e-11,1.28159e-11
2.54123e+03,1.94729e-11,2.44118e-11,1.28150e-11
2.54225e+03,1.94729e-11,2.44152e-11,1.28142e-11
2.54327e+03,1.94729e-11,2.44186e-11,1.28134e-11
2.54429e+03,1.94729e-11,2.44221e-11,1.28126e-11
2.54532e+03,1.94729e-11,2.44255e-11,1.28119e-11
2.54634e+03,1.94729e-11,2.44290e-11,1.28111e-11
2.54736e+03,1.94729e-11,2.44325e-11,1.28105e-11
2.54838e+03,1.94729e-11,2.44360e-11,1.28098e-11
2.54940e+03,1.94729e-11,2.44396e-11,1.28092e-11
2.55043e+03,1.94729e-11,2.44432e-11,1.28086e-11
2.55145e+03,1.94729e-11,2.44468e-11,1.28080e-11
2.55248e+03,1.94729e-11,2.44504e-11,1.28075e-11
