freq_aligo,strain_aligo,strain_baseline,strain_best
2.44224e+03,1.67836e-24,8.83611e-25,3.53603e-24
2.44322e+03,1.67900e-24,8.82400e-25,3.51263e-24
2.44420e+03,1.67965e-24,8.81187e-25,3.48936e-24
2.44518e+03,1.68029e-24,8.79974e-25,3.46624e-24
2.44617e+03,1.68094e-24,8.78761e-25,3.44324e-24
2.44715e+03,1.68158e-24,8.77546e-25,3.42038e-24
2.44813e+03,1.68223e-24,8.76331e-25,3.39765e-24
2.44911e+03,1.68287e-24,8.75116e-25,3.37505e-24
2.45010e+03,1.68352e-24,8.73899e-25,3.35258e-24
2.45108e+03,1.68416e-24,8.72682e-25,3.33024e-24
2.45206e+03,1.68481e-24,8.71465e-25,3.30803e-24
2.45305e+03,1.68546e-24,8.70246e-25,3.28595e-24
2.45403e+03,1.68610e-24,8.69027e-25,3.26400e-24
2.45502e+03,1.68675e-24,8.67808e-25,3.24217e-24
2.45600e+03,1.68740e-24,8.66587e-25,3.22047e-24
2.45699e+03,1.68805e-24,8.65366e-25,3.19889e-24
2.45798e+03,1.68869e-24,8.64145e-25,3.17744e-24
2.45896e+03,1.68934e-24,8.62922e-25,3.15611e-24
2.45995e+03,1.68999e-24,8.61699e-25,3.13490e-24
2.46094e+03,1.69064e-24,8.60476e-25,3.11381e-24
2.46192e+03,1.69129e-24,8.59252e-25,3.09285e-24
2.46291e+03,1.69194e-24,8.58027e-25,3.07200e-24
2.46390e+03,1.69259e-24,8.56801e-25,3.05127e-24
2.46489e+03,1.69324e-24,8.55575e-25,3.03067e-24
2.46588e+03,1.69389e-24,8.54348e-25,3.01018e-24
2.46687e+03,1.69454e-24,8.53121e-25,2.98981e-24
2.46786e+03,1.69519e-24,8.51892e-25,2.96955e-24
2.46885e+03,1.69584e-24,8.50664e-25,2.94941e-24
2.46984e+03,1.69649e-24,8.49434e-25,2.92939e-24
2.47083e+03,1.69714e-24,8.48204e-25,2.90948e-24
2.47182e+03,1.69780e-24,8.46974e-25,2.88969e-24
2.47282e+03,1.69845e-24,8.45742e-25,2.87001e-24
2.47381e+03,1.69910e-24,8.44510e-25,2.85044e-24
2.47480e+03,1.69975e-24,8.43278e-25,2.83098e-24
2.47580e+03,1.70041e-24,8.42044e-25,2.81163e-24
2.47679e+03,1.70106e-24,8.40811e-25,2.79240e-24
2.47778e+03,1.70171e-24,8.39576e-25,2.77327e-24
2.47878e+03,1.70237e-24,8.38341e-25,2.75425e-24
2.47977e+03,1.70302e-24,8.37105e-25,2.73535e-24
2.48077e+03,1.70368e-24,8.35869e-25,2.71655e-24
2.48177e+03,1.70433e-24,8.34632e-25,2.69785e-24
2.48276e+03,1.70499e-24,8.33394e-25,2.67927e-24
2.48376e+03,1.70564e-24,8.32156e-25,2.66079e-24
2.48476e+03,1.70630e-24,8.30917e-25,2.64241e-24
2.48575e+03,1.70695e-24,8.29678e-25,2.62415e-24
2.48675e+03,1.70761e-24,8.28438e-25,2.60598e-24
2.48775e+03,1.70827e-24,8.27197e-25,2.58792e-24
2.48875e+03,1.70892e-24,8.25956e-25,2.56996e-24
2.48975e+03,1.70958e-24,8.24714e-25,2.55211e-24
2.49075e+03,1.71024e-24,8.23472e-25,2.53435e-24
2.49175e+03,1.71089e-24,8.22229e-25,2.51670e-24
2.49275e+03,1.71155e-24,8.20985e-25,2.49915e-24
2.49375e+03,1.71221e-24,8.19741e-25,2.48170e-24
2.49475e+03,1.71287e-24,8.18496e-25,2.46435e-24
2.49575e+03,1.71353e-24,8.17250e-25,2.44709e-24
2.49675e+03,1.71419e-24,8.16004e-25,2.42994e-24
2.49775e+03,1.71484e-24,8.14758e-25,2.41288e-24
2.49876e+03,1.71550e-24,8.13510e-25,2.39593e-24
2.49976e+03,1.71616e-24,8.12263e-25,2.37907e-24
2.50076e+03,1.71682e-24,8.11014e-25,2.36230e-24
2.50177e+03,1.71748e-24,8.09765e-25,2.34563e-24
2.50277e+03,1.71814e-24,8.08516e-25,2.32906e-24
2.50377e+03,1.71881e-24,8.07266e-25,2.31258e-24
2.50478e+03,1.71947e-24,8.06015e-25,2.29619e-24
2.50579e+03,1.72013e-24,8.04764e-25,2.27990e-24
2.50679e+03,1.72079e-24,8.03512e-25,2.26371e-24
2.50780e+03,1.72145e-24,8.02259e-25,2.24760e-24
2.50880e+03,1.72211e-24,8.01006e-25,2.23159e-24
2.50981e+03,1.72278e-24,7.99753e-25,2.21567e-24
2.51082e+03,1.72344e-24,7.98499e-25,2.19984e-24
2.51183e+03,1.72410e-24,7.97244e-25,2.18410e-24
2.51284e+03,1.72477e-24,7.95989e-25,2.16846e-24
2.51384e+03,1.72543e-24,7.94733e-25,2.15290e-24
2.51485e+03,1.72609e-24,7.93477e-25,2.13743e-24
2.51586e+03,1.72676e-24,7.92220e-25,2.12205e-24
2.51687e+03,1.72742e-24,7.90962e-25,2.10676e-24
2.51788e+03,1.72809e-24,7.89705e-25,2.09156e-24
2.51889e+03,1.72875e-24,7.88446e-25,2.07644e-24
2.51990e+03,1.72942e-24,7.87187e-25,2.06141e-24
2.52092e+03,1.73008e-24,7.85927e-25,2.04647e-24
2.52193e+03,1.73075e-24,7.84667e-25,2.03162e-24
2.52294e+03,1.73142e-24,7.83407e-25,2.01685e-24
2.52395e+03,1.73208e-24,7.82145e-25,2.00216e-24
2.52497e+03,1.73275e-24,7.80884e-25,1.98756e-24
2.52598e+03,1.73342e-24,7.79622e-25,1.97305e-24
2.52699e+03,1.73408e-24,7.78359e-25,1.95862e-24
2.52801e+03,1.73475e-24,7.77096e-25,1.94427e-24
2.52902e+03,1.73542e-24,7.75832e-25,1.93001e-24
2.53004e+03,1.73609e-24,7.74568e-25,1.91583e-24
2.53105e+03,1.73676e-24,7.73303e-25,1.90173e-24
2.53207e+03,1.73742e-24,7.72037e-25,1.88771e-24
2.53309e+03,1.73809e-24,7.70772e-25,1.87378e-24
2.53410e+03,1.73876e-24,7.69505e-25,1.85992e-24
2.53512e+03,1.73943e-24,7.68239e-25,1.84615e-24
2.53614e+03,1.74010e-24,7.66971e-25,1.83246e-24
2.53716e+03,1.74077e-24,7.65703e-25,1.81885e-24
2.53817e+03,1.74144e-24,7.64435e-25,1.80531e-24
2.53919e+03,1.74211e-24,7.63166e-25,1.79186e-24
2.54021e+03,1.74278e-24,7.61897e-25,1.77848e-24
2.54123e+03,1.74346e-24,7.60628e-25,1.76519e-24
2.54225e+03,1.74413e-24,7.59357e-25,1.75197e-24
2.54327e+03,1.74480e-24,7.58087e-25,1.73883e-24
2.54429e+03,1.74547e-24,7.56816e-25,1.72577e-24
2.54532e+03,1.74614e-24,7.55544e-25,1.71278e-24
2.54634e+03,1.74682e-24,7.54272e-25,1.69987e-24
2.54736e+03,1.74749e-24,7.52999e-25,1.68704e-24
2.54838e+03,1.74816e-24,7.51726e-25,1.67428e-24
