freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
1.63299e+03,1.94720e-11,2.26775e-11,5.13565e-11
1.63432e+03,1.94720e-11,2.26782e-11,5.14103e-11
1.63564e+03,1.94720e-11,2.26789e-11,5.14646e-11
1.63697e+03,1.94720e-11,2.26796e-11,5.15194e-11
1.63830e+03,1.94720e-11,2.26803e-11,5.15749e-11
1.63963e+03,1.94720e-11,2.26810e-11,5.16309e-11
1.64096e+03,1.94720e-11,2.26817e-11,5.16875e-11
1.64229e+03,1.94720e-11,2.26824e-11,5.17447e-11
1.64362e+03,1.94720e-11,2.26831e-11,5.18025e-11
1.64495e+03,1.94720e-11,2.26838e-11,5.18609e-11
1.64629e+03,1.94720e-11,2.26846e-11,5.19200e-11
1.64763e+03,1.94720e-11,2.26853e-11,5.19796e-11
1.64896e+03,1.94720e-11,2.26860e-11,5.20399e-11
1.65030e+03,1.94720e-11,2.26868e-11,5.21009e-11
1.65164e+03,1.94720e-11,2.26875e-11,5.21625e-11
1.65298e+03,1.94720e-11,2.26883e-11,5.22248e-11
1.65432e+03,1.94720e-11,2.26890e-11,5.22877e-11
1.65566e+03,1.94720e-11,2.26898e-11,5.23514e-11
1.65700e+03,1.94720e-11,2.26905e-11,5.24157e-11
1.65835e+03,1.94720e-11,2.26913e-11,5.24808e-11
1.65969e+03,1.94720e-11,2.26920e-11,5.25465e-11
1.66104e+03,1.94720e-11,2.26928e-11,5.26130e-11
1.66239e+03,1.94720e-11,2.26936e-11,5.26803e-11
1.66374e+03,1.94720e-11,2.26944e-11,5.27483e-11
1.66509e+03,1.94720e-11,2.26951e-11,5.28170e-11
1.66644e+03,1.94720e-11,2.26959e-11,5.28866e-11
1.66779e+03,1.94720e-11,2.26967e-11,5.29569e-11
1.66914e+03,1.94720e-11,2.26975e-11,5.30281e-11
1.67050e+03,1.94720e-11,2.26983e-11,5.31000e-11
1.67185e+03,1.94720e-11,2.26991e-11,5.31728e-11
1.67321e+03,1.94720e-11,2.26999e-11,5.32464e-11
1.67457e+03,1.94720e-11,2.27007e-11,5.33209e-11
1.67592e+03,1.94720e-11,2.27015e-11,5.33963e-11
1.67728e+03,1.94720e-11,2.27024e-11,5.34725e-11
1.67864e+03,1.94720e-11,2.27032e-11,5.35496e-11
1.68001e+03,1.94720e-11,2.27040e-11,5.36277e-11
1.68137e+03,1.94720e-11,2.27049e-11,5.37066e-11
1.68273e+03,1.94720e-11,2.27057e-11,5.37866e-11
1.68410e+03,1.94720e-11,2.27065e-11,5.38674e-11
1.68546e+03,1.94720e-11,2.27074e-11,5.39493e-11
1.68683e+03,1.94720e-11,2.27082e-11,5.40321e-11
1.68820e+03,1.94721e-11,2.27091e-11,5.41160e-11
1.68957e+03,1.94721e-11,2.27100e-11,5.42009e-11
1.69094e+03,1.94721e-11,2.27108e-11,5.42868e-11
1.69231e+03,1.94721e-11,2.27117e-11,5.43738e-11
1.69368e+03,1.94721e-11,2.27126e-11,5.44619e-11
1.69506e+03,1.94721e-11,2.27135e-11,5.45510e-11
1.69643e+03,1.94721e-11,2.27144e-11,5.46413e-11
1.69781e+03,1.94721e-11,2.27152e-11,5.47328e-11
1.69919e+03,1.94721e-11,2.27161e-11,5.48254e-11
1.70057e+03,1.94721e-11,2.27170e-11,5.49191e-11
1.70195e+03,1.94721e-11,2.27180e-11,5.50141e-11
1.70333e+03,1.94721e-11,2.27189e-11,5.51103e-11
1.70471e+03,1.94721e-11,2.27198e-11,5.52077e-11
1.70609e+03,1.94721e-11,2.27207e-11,5.53064e-11
1.70748e+03,1.94721e-11,2.27216e-11,5.54064e-11
1.70886e+03,1.94721e-11,2.27226e-11,5.55077e-11
1.71025e+03,1.94721e-11,2.27235e-11,5.56104e-11
1.71163e+03,1.94721e-11,2.27245e-11,5.57144e-11
1.71302e+03,1.94721e-11,2.27254e-11,5.58198e-11
1.71441e+03,1.94721e-11,2.27264e-11,5.59266e-11
1.71580e+03,1.94721e-11,2.27273e-11,5.60348e-11
1.71720e+03,1.94721e-11,2.27283e-11,5.61446e-11
1.71859e+03,1.94721e-11,2.27293e-11,5.62558e-11
1.71998e+03,1.94721e-11,2.27303e-11,5.63685e-11
1.72138e+03,1.94721e-11,2.27312e-11,5.64828e-11
1.72277e+03,1.94721e-11,2.27322e-11,5.65987e-11
1.72417e+03,1.94721e-11,2.27332e-11,5.67162e-11
1.72557e+03,1.94721e-11,2.27342e-11,5.68354e-11
1.72697e+03,1.94721e-11,2.27352e-11,5.69563e-11
1.72837e+03,1.94721e-11,2.27363e-11,5.70788e-11
1.72977e+03,1.94721e-11,2.27373e-11,5.72031e-11
1.73118e+03,1.94721e-11,2.27383e-11,5.73292e-11
1.73258e+03,1.94721e-11,2.27393e-11,5.74572e-11
1.73399e+03,1.94721e-11,2.27404e-11,5.75870e-11
1.73539e+03,1.94721e-11,2.27414e-11,5.77186e-11
1.73680e+03,1.94721e-11,2.27425e-11,5.78523e-11
1.73821e+03,1.94721e-11,2.27435e-11,5.79879e-11
1.73962e+03,1.94721e-11,2.27446e-11,5.81255e-11
1.74103e+03,1.94721e-11,2.27457e-11,5.82652e-11
1.74244e+03,1.94721e-11,2.27468e-11,5.84070e-11
1.74386e+03,1.94721e-11,2.27478e-11,5.85509e-11
1.74527e+03,1.94721e-11,2.27489e-11,5.86971e-11
1.74669e+03,1.94721e-11,2.27500e-11,5.88455e-11
1.74811e+03,1.94721e-11,2.27511e-11,5.89962e-11
1.74952e+03,1.94721e-11,2.27522e-11,5.91492e-11
1.75094e+03,1.94721e-11,2.27534e-11,5.93047e-11
1.75236e+03,1.94721e-11,2.27545e-11,5.94626e-11
1.75379e+03,1.94721e-11,2.27556e-11,5.96230e-11
