freq_aligo,strain_aligo,strain_baseline,strain_best
1.63299e+03,1.15453e-24,9.71003e-25,3.54334e-24
1.63432e+03,1.15537e-24,9.69973e-25,3.52507e-24
1.63564e+03,1.15621e-24,9.68941e-25,3.50686e-24
1.63697e+03,1.15705e-24,9.67907e-25,3.48869e-24
1.63830e+03,1.15789e-24,9.66872e-25,3.47058e-24
1.63963e+03,1.15874e-24,9.65836e-25,3.45251e-24
1.64096e+03,1.15958e-24,9.64798e-25,3.43450e-24
1.64229e+03,1.16042e-24,9.63758e-25,3.41654e-24
1.64362e+03,1.16127e-24,9.62717e-25,3.39862e-24
1.64495e+03,1.16211e-24,9.61675e-25,3.38076e-24
1.64629e+03,1.16296e-24,9.60631e-25,3.36294e-24
1.64763e+03,1.16381e-24,9.59586e-25,3.34518e-24
1.64896e+03,1.16465e-24,9.58539e-25,3.32747e-24
1.65030e+03,1.16550e-24,9.57491e-25,3.30980e-24
1.65164e+03,1.16635e-24,9.56441e-25,3.29219e-24
1.65298e+03,1.16720e-24,9.55389e-25,3.27462e-24
1.65432e+03,1.16805e-24,9.54337e-25,3.25711e-24
1.65566e+03,1.16890e-24,9.53282e-25,3.23964e-24
1.65700e+03,1.16975e-24,9.52227e-25,3.22223e-24
1.65835e+03,1.17061e-24,9.51169e-25,3.20486e-24
1.65969e+03,1.17146e-24,9.50111e-25,3.18754e-24
1.66104e+03,1.17232e-24,9.49051e-25,3.17028e-24
1.66239e+03,1.17317e-24,9.47989e-25,3.15306e-24
1.66374e+03,1.17403e-24,9.46926e-25,3.13589e-24
1.66509e+03,1.17488e-24,9.45861e-25,3.11877e-24
1.66644e+03,1.17574e-24,9.44795e-25,3.10170e-24
1.66779e+03,1.17660e-24,9.43727e-25,3.08468e-24
1.66914e+03,1.17746e-24,9.42658e-25,3.06771e-24
1.67050e+03,1.17832e-24,9.41587e-25,3.05078e-24
1.67185e+03,1.17918e-24,9.40515e-25,3.03391e-24
1.67321e+03,1.18004e-24,9.39441e-25,3.01709e-24
1.67457e+03,1.18091e-24,9.38366e-25,3.00031e-24
1.67592e+03,1.18177e-24,9.37289e-25,2.98358e-24
1.67728e+03,1.18263e-24,9.36211e-25,2.96691e-24
1.67864e+03,1.18350e-24,9.35132e-25,2.95028e-24
1.68001e+03,1.18436e-24,9.34050e-25,2.93370e-24
1.68137e+03,1.18523e-24,9.32968e-25,2.91717e-24
1.68273e+03,1.18610e-24,9.31883e-25,2.90068e-24
1.68410e+03,1.18696e-24,9.30798e-25,2.88425e-24
1.68546e+03,1.18783e-24,9.29711e-25,2.86786e-24
1.68683e+03,1.18870e-24,9.28622e-25,2.85153e-24
1.68820e+03,1.18957e-24,9.27532e-25,2.83524e-24
1.68957e+03,1.19044e-24,9.26440e-25,2.81900e-24
1.69094e+03,1.19132e-24,9.25347e-25,2.80281e-24
1.69231e+03,1.19219e-24,9.24252e-25,2.78667e-24
1.69368e+03,1.19306e-24,9.23156e-25,2.77057e-24
1.69506e+03,1.19394e-24,9.22058e-25,2.75453e-24
1.69643e+03,1.19481e-24,9.20958e-25,2.73853e-24
1.69781e+03,1.19569e-24,9.19858e-25,2.72258e-24
1.69919e+03,1.19656e-24,9.18755e-25,2.70668e-24
1.70057e+03,1.19744e-24,9.17651e-25,2.69083e-24
1.70195e+03,1.19832e-24,9.16546e-25,2.67502e-24
1.70333e+03,1.19920e-24,9.15439e-25,2.65926e-24
1.70471e+03,1.20008e-24,9.14331e-25,2.64356e-24
1.70609e+03,1.20096e-24,9.13221e-25,2.62790e-24
1.70748e+03,1.20184e-24,9.12109e-25,2.61228e-24
1.70886e+03,1.20272e-24,9.10996e-25,2.59672e-24
1.71025e+03,1.20361e-24,9.09882e-25,2.58120e-24
1.71163e+03,1.20449e-24,9.08766e-25,2.56573e-24
1.71302e+03,1.20537e-24,9.07648e-25,2.55031e-24
1.71441e+03,1.20626e-24,9.06529e-25,2.53494e-24
1.71580e+03,1.20715e-24,9.05409e-25,2.51962e-24
