freq_aligo,totalnoise_aligo,totalnoise_baseline,totalnoise_best
4.13118e+02,1.95563e-11,2.44849e-11,5.80392e-14
4.14212e+02,1.95556e-11,2.44849e-11,5.80399e-14
4.15308e+02,1.95550e-11,2.44849e-11,5.80406e-14
4.16407e+02,1.95544e-11,2.44848e-11,5.80413e-14
4.17510e+02,1.95538e-11,2.44848e-11,5.80420e-14
4.18615e+02,1.95531e-11,2.44848e-11,5.80427e-14
4.19723e+02,1.95525e-11,2.44848e-11,5.80434e-14
4.20834e+02,1.95519e-11,2.44848e-11,5.80441e-14
4.21948e+02,1.95513e-11,2.44847e-11,5.80449e-14
4.23065e+02,1.95507e-11,2.44847e-11,5.80456e-14
4.24185e+02,1.95501e-11,2.44847e-11,5.80464e-14
4.25307e+02,1.95495e-11,2.44847e-11,5.80471e-14
4.26433e+02,1.95489e-11,2.44847e-11,5.80479e-14
4.27562e+02,1.95484e-11,2.44847e-11,5.80486e-14
4.28694e+02,1.95478e-11,2.44847e-11,5.80494e-14
4.29829e+02,1.95472e-11,2.44847e-11,5.80502e-14
4.30966e+02,1.95466e-11,2.44847e-11,5.80509e-14
4.32107e+02,1.95460e-11,2.44847e-11,5.80517e-14
4.33251e+02,1.95455e-11,2.44847e-11,5.80525e-14
4.34398e+02,1.95449e-11,2.44847e-11,5.80533e-14
4.35548e+02,1.95444e-11,2.44847e-11,5.80541e-14
4.36700e+02,1.95438e-11,2.44847e-11,5.80549e-14
4.37856e+02,1.95432e-11,2.44847e-11,5.80557e-14
4.39015e+02,1.95427e-11,2.44848e-11,5.80566e-14
4.40178e+02,1.95421e-11,2.44848e-11,5.80574e-14
4.41343e+02,1.95416e-11,2.44848e-11,5.80582e-14
4.42511e+02,1.95411e-11,2.44848e-11,5.80591e-14
4.43682e+02,1.95405e-11,2.44848e-11,5.80599e-14
4.44857e+02,1.95400e-11,2.44849e-11,5.80608e-14
4.46034e+02,1.95395e-11,2.44849e-11,5.80616e-14
4.47215e+02,1.95389e-11,2.44849e-11,5.80625e-14
4.48399e+02,1.95384e-11,2.44849e-11,5.80634e-14
4.49586e+02,1.95379e-11,2.44850e-11,5.80643e-14
4.50776e+02,1.95374e-11,2.44850e-11,5.80651e-14
4.51969e+02,1.95368e-11,2.44850e-11,5.80660e-14
4.53165e+02,1.95363e-11,2.44851e-11,5.80669e-14
4.54365e+02,1.95358e-11,2.44851e-11,5.80679e-14
4.55567e+02,1.95353e-11,2.44852e-11,5.80688e-14
4.56773e+02,1.95348e-11,2.44852e-11,5.80697e-14
4.57982e+02,1.95343e-11,2.44853e-11,5.80706e-14
4.59195e+02,1.95338e-11,2.44853e-11,5.80716e-14
4.60410e+02,1.95333e-11,2.44854e-11,5.80725e-14
4.61629e+02,1.95328e-11,2.44854e-11,5.80735e-14
4.62851e+02,1.95323e-11,2.44855e-11,5.80744e-14
4.64076e+02,1.95319e-11,2.44855e-11,5.80754e-14
4.65304e+02,1.95314e-11,2.44856e-11,5.80764e-14
4.66536e+02,1.95309e-11,2.44856e-11,5.80774e-14
4.67771e+02,1.95304e-11,2.44857e-11,5.80784e-14
4.69009e+02,1.95300e-11,2.44858e-11,5.80794e-14
4.70251e+02,1.95295e-11,2.44858e-11,5.80804e-14
4.71495e+02,1.95290e-11,2.44859e-11,5.80814e-14
4.72743e+02,1.95286e-11,2.44860e-11,5.80824e-14
4.73995e+02,1.95281e-11,2.44860e-11,5.80835e-14
